"DISTRITO","UNIDADE","AREA","TRIMESTRE","TIPO","VALOR"
"Sul","CS RIO TAVARES",292,"2016 Q4","PERCENTUAL_FALTAS_ODONTO",0
"Sul","CS RIO TAVARES",293,"2016 Q4","PERCENTUAL_FALTAS_ODONTO",0
"Continente","CS SAPE",30,"2016 Q4","PERCENTUAL_FALTAS_ODONTO",9.64912280701754
"Sul","CS COSTEIRA DO PIRAJUBAÉ",300,"2016 Q4","PERCENTUAL_FALTAS_ODONTO",31.7365269461078
"Sul","CS COSTEIRA DO PIRAJUBAÉ",301,"2016 Q4","PERCENTUAL_FALTAS_ODONTO",23.8095238095238
"Sul","CS COSTEIRA DO PIRAJUBAÉ",302,"2016 Q4","PERCENTUAL_FALTAS_ODONTO",34.3065693430657
"Continente","CS SAPE",31,"2016 Q4","PERCENTUAL_FALTAS_ODONTO",10.2564102564103
"Centro","CS SACO DOS LIMÕES",310,"2016 Q4","PERCENTUAL_FALTAS_ODONTO",8.33333333333333
"Centro","CS SACO DOS LIMÕES",311,"2016 Q4","PERCENTUAL_FALTAS_ODONTO",6.15384615384615
"Centro","CS SACO DOS LIMÕES",312,"2016 Q4","PERCENTUAL_FALTAS_ODONTO",7.97546012269939
"Centro","CS SACO DOS LIMÕES",313,"2016 Q4","PERCENTUAL_FALTAS_ODONTO",4.54545454545455
"Centro","CS SACO DOS LIMÕES",314,"2016 Q4","PERCENTUAL_FALTAS_ODONTO",8.33333333333333
"Centro","CS JOÃO PAULO",320,"2016 Q4","PERCENTUAL_FALTAS_ODONTO",2.83687943262411
"Centro","CS JOÃO PAULO",321,"2016 Q4","PERCENTUAL_FALTAS_ODONTO",4.45544554455445
"Norte","CS SACO GRANDE",330,"2016 Q4","PERCENTUAL_FALTAS_ODONTO",12.1387283236994
"Norte","CS SACO GRANDE",331,"2016 Q4","PERCENTUAL_FALTAS_ODONTO",3.73831775700935
"Norte","CS SACO GRANDE",332,"2016 Q4","PERCENTUAL_FALTAS_ODONTO",3.03030303030303
"Norte","CS SACO GRANDE",333,"2016 Q4","PERCENTUAL_FALTAS_ODONTO",13.3333333333333
"Norte","CS SACO GRANDE",334,"2016 Q4","PERCENTUAL_FALTAS_ODONTO",10.3448275862069
"Norte","CS SACO GRANDE",335,"2016 Q4","PERCENTUAL_FALTAS_ODONTO",6.47482014388489
"Norte","CS VARGEM PEQUENA",340,"2016 Q4","PERCENTUAL_FALTAS_ODONTO",11.6022099447514
"Norte","CS RATONES",350,"2016 Q4","PERCENTUAL_FALTAS_ODONTO",7.89473684210526
"Norte","CS RATONES",351,"2016 Q4","PERCENTUAL_FALTAS_ODONTO",16
