"DISTRITO","UNIDADE","TRIMESTRE","TIPO","VALOR"
"Continente","CS COLONINHA","2014 Q3","PERCENTUAL_FALTAS_ODONTO",9.94152046783626
"Continente","CS COQUEIROS","2014 Q3","PERCENTUAL_FALTAS_ODONTO",10.5335157318741
"Centro","CS CÓRREGO GRANDE","2014 Q3","PERCENTUAL_FALTAS_ODONTO",8.98203592814371
"Sul","CS COSTA DA LAGOA","2014 Q3","PERCENTUAL_FALTAS_ODONTO",22.9007633587786
"Sul","CS COSTEIRA DO PIRAJUBAÉ","2014 Q3","PERCENTUAL_FALTAS_ODONTO",17.8343949044586
"Continente","CS ESTREITO","2014 Q3","PERCENTUAL_FALTAS_ODONTO",14.4927536231884
"Sul","CS FAZENDA DO RIO TAVARES","2014 Q3","PERCENTUAL_FALTAS_ODONTO",12.6315789473684
"Norte","CS INGLESES","2014 Q3","PERCENTUAL_FALTAS_ODONTO",12.5379939209726
"Centro","CS ITACORUBI","2014 Q3","PERCENTUAL_FALTAS_ODONTO",14.7435897435897
"Continente","CS JARDIM ATLÂNTICO","2014 Q3","PERCENTUAL_FALTAS_ODONTO",8.69565217391304
"Centro","CS JOÃO PAULO","2014 Q3","PERCENTUAL_FALTAS_ODONTO",9.04761904761905
"Norte","CS JURERE","2014 Q3","PERCENTUAL_FALTAS_ODONTO",11.1111111111111
