"DISTRITO","UNIDADE","AREA","ANO","MES","COD_PROCEDIMENTO","QUANTIDADE"
"Sul","CS MORRO DAS PEDRAS",0,2018,4,"0214010090",1
"Sul","CS MORRO DAS PEDRAS",0,2018,5,"0214010090",1
"Sul","CS MORRO DAS PEDRAS",0,2018,7,"0214010090",1
"Sul","CS MORRO DAS PEDRAS",0,2018,4,"0214010104",1
"Sul","CS MORRO DAS PEDRAS",0,2018,5,"0214010104",1
"Sul","CS MORRO DAS PEDRAS",0,2018,7,"0214010104",1
"Sul","CS MORRO DAS PEDRAS",1,2018,4,"0214010058",1
"Sul","CS MORRO DAS PEDRAS",1,2018,5,"0214010058",2
"Sul","CS MORRO DAS PEDRAS",1,2018,6,"0214010058",2
"Sul","CS MORRO DAS PEDRAS",1,2018,5,"0214010074",2
"Sul","CS MORRO DAS PEDRAS",1,2018,6,"0214010074",2
"Sul","CS MORRO DAS PEDRAS",1,2018,7,"0214010082",1
"Sul","CS MORRO DAS PEDRAS",1,2018,5,"0214010090",2
"Sul","CS MORRO DAS PEDRAS",1,2018,6,"0214010090",2
"Sul","CS MORRO DAS PEDRAS",1,2018,5,"0214010104",2
"Sul","CS MORRO DAS PEDRAS",1,2018,6,"0214010104",2
"Sul","CS MORRO DAS PEDRAS",1,2018,7,"0214010104",1
"Sul","CS PANTANO DO SUL",0,2018,4,"0214010058",4
"Sul","CS PANTANO DO SUL",0,2018,5,"0214010058",6
"Sul","CS PANTANO DO SUL",0,2018,6,"0214010058",3
"Sul","CS PANTANO DO SUL",0,2018,7,"0214010058",4
"Sul","CS PANTANO DO SUL",0,2018,4,"0214010074",4
"Sul","CS PANTANO DO SUL",0,2018,5,"0214010074",5
"Sul","CS PANTANO DO SUL",0,2018,6,"0214010074",4
"Sul","CS PANTANO DO SUL",0,2018,7,"0214010074",4
"Sul","CS PANTANO DO SUL",0,2018,4,"0214010090",4
"Sul","CS PANTANO DO SUL",0,2018,5,"0214010090",6
"Sul","CS PANTANO DO SUL",0,2018,6,"0214010090",3
"Sul","CS PANTANO DO SUL",0,2018,7,"0214010090",3
"Sul","CS PANTANO DO SUL",0,2018,4,"0214010104",4
"Sul","CS PANTANO DO SUL",0,2018,5,"0214010104",4
"Sul","CS PANTANO DO SUL",0,2018,6,"0214010104",2
"Sul","CS PANTANO DO SUL",0,2018,7,"0214010104",3
"Sul","CS RIBEIRÃO DA ILHA",0,2018,5,"0214010040",2
"Sul","CS RIBEIRÃO DA ILHA",0,2018,5,"0214010058",1
"Sul","CS RIBEIRÃO DA ILHA",0,2018,6,"0214010058",3
"Sul","CS RIBEIRÃO DA ILHA",0,2018,7,"0214010058",1
"Sul","CS RIBEIRÃO DA ILHA",0,2018,5,"0214010074",2
"Sul","CS RIBEIRÃO DA ILHA",0,2018,6,"0214010074",2
"Sul","CS RIBEIRÃO DA ILHA",0,2018,7,"0214010074",4
"Sul","CS RIBEIRÃO DA ILHA",0,2018,5,"0214010082",1
"Sul","CS RIBEIRÃO DA ILHA",0,2018,5,"0214010090",3
"Sul","CS RIBEIRÃO DA ILHA",0,2018,6,"0214010090",2
"Sul","CS RIBEIRÃO DA ILHA",0,2018,7,"0214010090",1
"Sul","CS RIBEIRÃO DA ILHA",0,2018,5,"0214010104",3
"Sul","CS RIBEIRÃO DA ILHA",0,2018,6,"0214010104",2
"Sul","CS RIBEIRÃO DA ILHA",0,2018,7,"0214010104",1
"Sul","CS RIO TAVARES",0,2018,7,"0214010058",1
"Sul","CS RIO TAVARES",0,2018,7,"0214010074",1
"Sul","CS RIO TAVARES",0,2018,7,"0214010090",1
"Sul","CS RIO TAVARES",0,2018,7,"0214010104",1
"Sul","CS RIO TAVARES",1,2018,5,"0214010058",1
"Sul","CS RIO TAVARES",1,2018,7,"0214010058",3
"Sul","CS RIO TAVARES",1,2018,5,"0214010074",1
"Sul","CS RIO TAVARES",1,2018,7,"0214010074",2
"Sul","CS RIO TAVARES",1,2018,7,"0214010090",4
"Sul","CS RIO TAVARES",1,2018,5,"0214010104",1
"Sul","CS RIO TAVARES",1,2018,7,"0214010104",2
"Sul","CS RIO TAVARES",3,2018,7,"0214010058",1
"Sul","CS RIO TAVARES",3,2018,7,"0214010090",1
"Sul","CS RIO TAVARES",3,2018,7,"0214010104",1
"Sul","CS TAPERA",0,2018,4,"0214010040",2
"Sul","CS TAPERA",0,2018,5,"0214010040",1
"Sul","CS TAPERA",0,2018,6,"0214010040",1
"Sul","CS TAPERA",0,2018,7,"0214010040",1
"Sul","CS TAPERA",0,2018,4,"0214010058",2
"Sul","CS TAPERA",0,2018,5,"0214010058",6
"Sul","CS TAPERA",0,2018,6,"0214010058",5
"Sul","CS TAPERA",0,2018,7,"0214010058",1
"Sul","CS TAPERA",0,2018,4,"0214010074",3
"Sul","CS TAPERA",0,2018,5,"0214010074",6
"Sul","CS TAPERA",0,2018,6,"0214010074",5
"Sul","CS TAPERA",0,2018,7,"0214010074",5
"Sul","CS TAPERA",0,2018,4,"0214010082",1
"Sul","CS TAPERA",0,2018,6,"0214010082",1
"Sul","CS TAPERA",0,2018,7,"0214010082",1
"Sul","CS TAPERA",0,2018,4,"0214010090",4
"Sul","CS TAPERA",0,2018,5,"0214010090",6
"Sul","CS TAPERA",0,2018,6,"0214010090",5
"Sul","CS TAPERA",0,2018,7,"0214010090",3
"Sul","CS TAPERA",0,2018,4,"0214010104",4
"Sul","CS TAPERA",0,2018,5,"0214010104",6
"Sul","CS TAPERA",0,2018,6,"0214010104",5
"Sul","CS TAPERA",0,2018,7,"0214010104",2
"Sul","CS TAPERA",1,2018,5,"0214010040",3
"Sul","CS TAPERA",1,2018,6,"0214010040",1
"Sul","CS TAPERA",1,2018,4,"0214010058",2
"Sul","CS TAPERA",1,2018,5,"0214010058",2
"Sul","CS TAPERA",1,2018,7,"0214010058",2
"Sul","CS TAPERA",1,2018,4,"0214010074",1
"Sul","CS TAPERA",1,2018,5,"0214010074",2
"Sul","CS TAPERA",1,2018,6,"0214010074",1
"Sul","CS TAPERA",1,2018,7,"0214010074",5
"Sul","CS TAPERA",1,2018,5,"0214010082",2
"Sul","CS TAPERA",1,2018,6,"0214010082",1
"Sul","CS TAPERA",1,2018,4,"0214010090",2
"Sul","CS TAPERA",1,2018,5,"0214010090",4
"Sul","CS TAPERA",1,2018,6,"0214010090",1
"Sul","CS TAPERA",1,2018,7,"0214010090",2
"Sul","CS TAPERA",1,2018,4,"0214010104",2
"Sul","CS TAPERA",1,2018,5,"0214010104",4
"Sul","CS TAPERA",1,2018,7,"0214010104",2
"Sul","CS TAPERA",2,2018,4,"0214010040",1
"Sul","CS TAPERA",2,2018,5,"0214010040",2
"Sul","CS TAPERA",2,2018,6,"0214010040",1
"Sul","CS TAPERA",2,2018,7,"0214010040",2
"Sul","CS TAPERA",2,2018,4,"0214010058",2
"Sul","CS TAPERA",2,2018,5,"0214010058",6
"Sul","CS TAPERA",2,2018,6,"0214010058",3
"Sul","CS TAPERA",2,2018,7,"0214010058",2
"Sul","CS TAPERA",2,2018,4,"0214010074",2
"Sul","CS TAPERA",2,2018,5,"0214010074",5
"Sul","CS TAPERA",2,2018,6,"0214010074",4
"Sul","CS TAPERA",2,2018,7,"0214010074",3
"Sul","CS TAPERA",2,2018,4,"0214010082",1
"Sul","CS TAPERA",2,2018,5,"0214010082",1
"Sul","CS TAPERA",2,2018,4,"0214010090",3
"Sul","CS TAPERA",2,2018,5,"0214010090",6
"Sul","CS TAPERA",2,2018,6,"0214010090",3
"Sul","CS TAPERA",2,2018,7,"0214010090",3
"Sul","CS TAPERA",2,2018,4,"0214010104",3
"Sul","CS TAPERA",2,2018,5,"0214010104",6
"Sul","CS TAPERA",2,2018,6,"0214010104",3
"Sul","CS TAPERA",2,2018,7,"0214010104",3
"Sul","CS TAPERA",3,2018,5,"0214010040",1
"Sul","CS TAPERA",3,2018,6,"0214010040",1
"Sul","CS TAPERA",3,2018,4,"0214010058",1
"Sul","CS TAPERA",3,2018,6,"0214010058",2
"Sul","CS TAPERA",3,2018,7,"0214010058",3
"Sul","CS TAPERA",3,2018,4,"0214010074",1
"Sul","CS TAPERA",3,2018,6,"0214010074",2
"Sul","CS TAPERA",3,2018,7,"0214010074",2
"Sul","CS TAPERA",3,2018,5,"0214010082",1
"Sul","CS TAPERA",3,2018,6,"0214010082",1
"Sul","CS TAPERA",3,2018,4,"0214010090",1
"Sul","CS TAPERA",3,2018,5,"0214010090",1
"Sul","CS TAPERA",3,2018,6,"0214010090",6
"Sul","CS TAPERA",3,2018,7,"0214010090",2
"Sul","CS TAPERA",3,2018,4,"0214010104",1
"Sul","CS TAPERA",3,2018,5,"0214010104",1
"Sul","CS TAPERA",3,2018,6,"0214010104",3
"Sul","CS TAPERA",3,2018,7,"0214010104",2
