DISTRITO,UNIDADE,AREA,ANO,MES,CONSULTA_MED,CONSULTA_ODO,ENCS_MED,ENCS_ODO
Centro,CS CÓRREGO GRANDE,0,2017,1,95,2,2,0
Centro,CS CÓRREGO GRANDE,0,2017,2,66,11,0,0
Centro,CS CÓRREGO GRANDE,0,2017,3,334,64,17,0
Centro,CS CÓRREGO GRANDE,0,2017,4,249,50,6,1
Centro,CS CÓRREGO GRANDE,0,2017,5,331,76,17,1
Centro,CS CÓRREGO GRANDE,0,2017,6,230,65,8,2
Centro,CS CÓRREGO GRANDE,0,2017,7,288,52,14,0
Centro,CS CÓRREGO GRANDE,0,2017,8,306,55,14,0
Centro,CS CÓRREGO GRANDE,0,2017,9,156,42,3,0
Centro,CS CÓRREGO GRANDE,0,2017,10,301,37,17,0
Centro,CS CÓRREGO GRANDE,0,2017,11,229,52,11,0
Centro,CS CÓRREGO GRANDE,0,2017,12,236,29,19,2
Centro,CS CÓRREGO GRANDE,1,2013,1,205,17,15,2
Centro,CS CÓRREGO GRANDE,1,2013,2,165,27,19,0
Centro,CS CÓRREGO GRANDE,1,2013,3,207,33,20,1
Centro,CS CÓRREGO GRANDE,1,2013,4,274,40,50,4
Centro,CS CÓRREGO GRANDE,1,2013,5,145,22,15,0
Centro,CS CÓRREGO GRANDE,1,2013,6,216,39,28,2
Centro,CS CÓRREGO GRANDE,1,2013,7,234,21,32,0
Centro,CS CÓRREGO GRANDE,1,2013,8,242,30,26,0
Centro,CS CÓRREGO GRANDE,1,2013,9,227,46,28,2
Centro,CS CÓRREGO GRANDE,1,2013,10,194,14,23,0
Centro,CS CÓRREGO GRANDE,1,2013,11,146,31,10,2
Centro,CS CÓRREGO GRANDE,1,2013,12,139,46,14,0
Centro,CS CÓRREGO GRANDE,1,2014,1,108,13,7,0
Centro,CS CÓRREGO GRANDE,1,2014,2,204,33,18,1
Centro,CS CÓRREGO GRANDE,1,2014,3,168,44,17,0
Centro,CS CÓRREGO GRANDE,1,2014,4,208,46,18,0
Centro,CS CÓRREGO GRANDE,1,2014,5,300,35,18,1
Centro,CS CÓRREGO GRANDE,1,2014,6,215,26,12,0
Centro,CS CÓRREGO GRANDE,1,2014,7,261,44,17,0
Centro,CS CÓRREGO GRANDE,1,2014,8,244,40,15,0
Centro,CS CÓRREGO GRANDE,1,2014,9,266,10,13,0
Centro,CS CÓRREGO GRANDE,1,2014,10,232,5,15,0
Centro,CS CÓRREGO GRANDE,1,2014,11,165,18,12,0
Centro,CS CÓRREGO GRANDE,1,2014,12,197,11,15,0
Centro,CS CÓRREGO GRANDE,1,2015,1,224,11,18,1
Centro,CS CÓRREGO GRANDE,1,2015,2,194,6,18,0
Centro,CS CÓRREGO GRANDE,1,2015,3,219,5,14,0
Centro,CS CÓRREGO GRANDE,1,2015,4,245,35,17,0
Centro,CS CÓRREGO GRANDE,1,2015,5,170,26,16,0
Centro,CS CÓRREGO GRANDE,1,2015,6,292,50,17,1
Centro,CS CÓRREGO GRANDE,1,2015,7,145,55,10,1
Centro,CS CÓRREGO GRANDE,1,2015,8,262,65,23,1
Centro,CS CÓRREGO GRANDE,1,2015,9,279,43,17,1
Centro,CS CÓRREGO GRANDE,1,2015,10,150,40,4,0
Centro,CS CÓRREGO GRANDE,1,2015,11,199,37,10,0
Centro,CS CÓRREGO GRANDE,1,2015,12,214,24,13,0
Centro,CS CÓRREGO GRANDE,1,2016,1,165,25,7,1
Centro,CS CÓRREGO GRANDE,1,2016,2,268,6,15,0
Centro,CS CÓRREGO GRANDE,1,2016,3,151,18,11,1
Centro,CS CÓRREGO GRANDE,1,2016,4,228,38,19,1
Centro,CS CÓRREGO GRANDE,1,2016,5,264,43,18,0
Centro,CS CÓRREGO GRANDE,1,2016,6,290,51,26,1
Centro,CS CÓRREGO GRANDE,1,2016,7,256,56,14,0
Centro,CS CÓRREGO GRANDE,1,2016,8,157,43,7,0
Centro,CS CÓRREGO GRANDE,1,2016,9,227,32,13,0
Centro,CS CÓRREGO GRANDE,1,2016,10,188,57,16,1
Centro,CS CÓRREGO GRANDE,1,2016,11,195,50,13,0
Centro,CS CÓRREGO GRANDE,1,2016,12,178,22,14,0
Centro,CS CÓRREGO GRANDE,1,2017,1,57,1,1,0
Centro,CS CÓRREGO GRANDE,1,2017,2,64,9,2,1
Centro,CS CÓRREGO GRANDE,1,2017,3,283,45,16,1
Centro,CS CÓRREGO GRANDE,1,2017,4,194,38,16,1
Centro,CS CÓRREGO GRANDE,1,2017,5,207,48,13,2
Centro,CS CÓRREGO GRANDE,1,2017,6,144,40,11,0
Centro,CS CÓRREGO GRANDE,1,2017,7,246,32,20,0
Centro,CS CÓRREGO GRANDE,1,2017,8,198,44,15,0
Centro,CS CÓRREGO GRANDE,1,2017,9,202,42,15,0
Centro,CS CÓRREGO GRANDE,1,2017,10,173,33,10,0
Centro,CS CÓRREGO GRANDE,1,2017,11,199,42,8,1
Centro,CS CÓRREGO GRANDE,1,2017,12,140,33,7,0
Centro,CS CÓRREGO GRANDE,2,2013,1,103,9,11,0
Centro,CS CÓRREGO GRANDE,2,2013,2,83,15,6,0
Centro,CS CÓRREGO GRANDE,2,2013,3,101,13,14,0
Centro,CS CÓRREGO GRANDE,2,2013,4,133,22,18,1
Centro,CS CÓRREGO GRANDE,2,2013,5,63,28,5,0
Centro,CS CÓRREGO GRANDE,2,2013,6,110,32,14,0
Centro,CS CÓRREGO GRANDE,2,2013,7,128,7,13,1
Centro,CS CÓRREGO GRANDE,2,2013,8,154,12,9,0
Centro,CS CÓRREGO GRANDE,2,2013,9,116,32,8,1
Centro,CS CÓRREGO GRANDE,2,2013,10,107,9,14,0
Centro,CS CÓRREGO GRANDE,2,2013,11,89,15,9,0
Centro,CS CÓRREGO GRANDE,2,2013,12,66,24,2,1
Centro,CS CÓRREGO GRANDE,2,2014,1,80,6,4,1
Centro,CS CÓRREGO GRANDE,2,2014,2,113,37,5,2
Centro,CS CÓRREGO GRANDE,2,2014,3,95,23,9,0
Centro,CS CÓRREGO GRANDE,2,2014,4,105,30,8,1
Centro,CS CÓRREGO GRANDE,2,2014,5,116,38,7,0
Centro,CS CÓRREGO GRANDE,2,2014,6,89,28,6,0
Centro,CS CÓRREGO GRANDE,2,2014,7,138,31,12,1
Centro,CS CÓRREGO GRANDE,2,2014,8,141,32,8,0
Centro,CS CÓRREGO GRANDE,2,2014,9,123,3,5,0
Centro,CS CÓRREGO GRANDE,2,2014,10,115,2,7,0
Centro,CS CÓRREGO GRANDE,2,2014,11,75,1,0,0
Centro,CS CÓRREGO GRANDE,2,2014,12,99,2,5,0
Centro,CS CÓRREGO GRANDE,2,2015,1,133,6,8,0
Centro,CS CÓRREGO GRANDE,2,2015,2,110,1,7,0
Centro,CS CÓRREGO GRANDE,2,2015,3,137,3,9,0
Centro,CS CÓRREGO GRANDE,2,2015,4,115,17,9,0
Centro,CS CÓRREGO GRANDE,2,2015,5,91,27,3,0
Centro,CS CÓRREGO GRANDE,2,2015,6,165,24,9,0
Centro,CS CÓRREGO GRANDE,2,2015,7,82,29,3,0
Centro,CS CÓRREGO GRANDE,2,2015,8,149,45,11,0
Centro,CS CÓRREGO GRANDE,2,2015,9,157,32,9,0
Centro,CS CÓRREGO GRANDE,2,2015,10,102,30,4,0
Centro,CS CÓRREGO GRANDE,2,2015,11,135,32,4,1
Centro,CS CÓRREGO GRANDE,2,2015,12,85,16,7,0
Centro,CS CÓRREGO GRANDE,2,2016,1,86,17,7,0
Centro,CS CÓRREGO GRANDE,2,2016,2,148,3,12,0
Centro,CS CÓRREGO GRANDE,2,2016,3,83,16,6,1
Centro,CS CÓRREGO GRANDE,2,2016,4,130,19,9,0
Centro,CS CÓRREGO GRANDE,2,2016,5,151,29,9,0
Centro,CS CÓRREGO GRANDE,2,2016,6,128,18,11,0
Centro,CS CÓRREGO GRANDE,2,2016,7,128,32,9,0
Centro,CS CÓRREGO GRANDE,2,2016,8,78,40,2,0
Centro,CS CÓRREGO GRANDE,2,2016,9,101,23,3,0
Centro,CS CÓRREGO GRANDE,2,2016,10,92,27,10,0
Centro,CS CÓRREGO GRANDE,2,2016,11,92,27,5,0
Centro,CS CÓRREGO GRANDE,2,2016,12,102,12,8,1
Centro,CS CÓRREGO GRANDE,2,2017,1,40,1,0,0
Centro,CS CÓRREGO GRANDE,2,2017,2,37,0,0,0
Centro,CS CÓRREGO GRANDE,2,2017,3,133,33,5,1
Centro,CS CÓRREGO GRANDE,2,2017,4,106,22,5,0
Centro,CS CÓRREGO GRANDE,2,2017,5,140,27,9,2
Centro,CS CÓRREGO GRANDE,2,2017,6,75,25,0,0
Centro,CS CÓRREGO GRANDE,2,2017,7,131,24,7,0
Centro,CS CÓRREGO GRANDE,2,2017,8,118,27,9,0
Centro,CS CÓRREGO GRANDE,2,2017,9,110,21,6,0
Centro,CS CÓRREGO GRANDE,2,2017,10,97,21,4,1
Centro,CS CÓRREGO GRANDE,2,2017,11,98,29,6,0
Centro,CS CÓRREGO GRANDE,2,2017,12,71,23,4,0
Centro,CS ITACORUBI,0,2013,1,298,59,30,1
Centro,CS ITACORUBI,0,2013,2,256,35,24,0
Centro,CS ITACORUBI,0,2013,3,292,61,18,1
Centro,CS ITACORUBI,0,2013,4,150,71,10,0
Centro,CS ITACORUBI,0,2013,5,272,53,18,1
Centro,CS ITACORUBI,0,2013,6,244,59,17,0
Centro,CS ITACORUBI,0,2013,7,277,74,21,2
Centro,CS ITACORUBI,0,2013,8,268,92,21,2
Centro,CS ITACORUBI,0,2013,9,304,97,18,0
Centro,CS ITACORUBI,0,2013,10,319,101,23,2
Centro,CS ITACORUBI,0,2013,11,278,44,14,0
Centro,CS ITACORUBI,0,2013,12,221,60,16,3
Centro,CS ITACORUBI,0,2014,1,312,99,38,2
Centro,CS ITACORUBI,0,2014,2,291,72,23,1
Centro,CS ITACORUBI,0,2014,3,248,59,23,2
Centro,CS ITACORUBI,0,2014,4,215,43,22,1
Centro,CS ITACORUBI,0,2014,5,187,86,14,0
Centro,CS ITACORUBI,0,2014,6,285,66,19,1
Centro,CS ITACORUBI,0,2014,7,337,70,32,2
Centro,CS ITACORUBI,0,2014,8,293,75,14,0
Centro,CS ITACORUBI,0,2014,9,317,72,21,1
Centro,CS ITACORUBI,0,2014,10,334,36,16,1
Centro,CS ITACORUBI,0,2014,11,135,55,7,1
Centro,CS ITACORUBI,0,2014,12,258,58,23,1
Centro,CS ITACORUBI,0,2015,1,274,63,33,1
Centro,CS ITACORUBI,0,2015,2,224,16,18,1
Centro,CS ITACORUBI,0,2015,3,263,64,30,2
Centro,CS ITACORUBI,0,2015,4,233,67,12,1
Centro,CS ITACORUBI,0,2015,5,88,60,3,2
Centro,CS ITACORUBI,0,2015,6,241,61,26,3
Centro,CS ITACORUBI,0,2015,7,261,97,29,2
Centro,CS ITACORUBI,0,2015,8,267,104,32,5
Centro,CS ITACORUBI,0,2015,9,148,104,16,3
Centro,CS ITACORUBI,0,2015,10,254,111,25,2
Centro,CS ITACORUBI,0,2015,11,272,100,28,2
Centro,CS ITACORUBI,0,2015,12,217,18,20,0
Centro,CS ITACORUBI,0,2016,1,356,95,22,5
Centro,CS ITACORUBI,0,2016,2,290,73,26,3
Centro,CS ITACORUBI,0,2016,3,251,63,15,1
Centro,CS ITACORUBI,0,2016,4,265,16,33,1
Centro,CS ITACORUBI,0,2016,5,259,94,19,3
Centro,CS ITACORUBI,0,2016,6,300,105,24,2
Centro,CS ITACORUBI,0,2016,7,303,90,20,2
Centro,CS ITACORUBI,0,2016,8,309,142,24,4
Centro,CS ITACORUBI,0,2016,9,303,129,14,1
Centro,CS ITACORUBI,0,2016,10,258,67,19,2
Centro,CS ITACORUBI,0,2016,11,295,91,26,4
Centro,CS ITACORUBI,0,2016,12,201,75,10,0
Centro,CS ITACORUBI,0,2017,1,152,50,10,2
Centro,CS ITACORUBI,0,2017,2,46,43,2,1
Centro,CS ITACORUBI,0,2017,3,260,86,16,1
Centro,CS ITACORUBI,0,2017,4,181,25,13,0
Centro,CS ITACORUBI,0,2017,5,235,66,21,2
Centro,CS ITACORUBI,0,2017,6,210,56,14,0
Centro,CS ITACORUBI,0,2017,7,187,72,8,3
Centro,CS ITACORUBI,0,2017,8,196,51,15,1
Centro,CS ITACORUBI,0,2017,9,187,62,13,3
Centro,CS ITACORUBI,0,2017,10,180,57,8,5
Centro,CS ITACORUBI,0,2017,11,232,54,11,4
Centro,CS ITACORUBI,0,2017,12,270,16,14,1
Centro,CS ITACORUBI,1,2013,1,305,57,21,1
Centro,CS ITACORUBI,1,2013,2,232,31,10,1
Centro,CS ITACORUBI,1,2013,3,290,67,17,1
Centro,CS ITACORUBI,1,2013,4,312,97,25,4
Centro,CS ITACORUBI,1,2013,5,324,47,22,1
Centro,CS ITACORUBI,1,2013,6,308,65,16,3
Centro,CS ITACORUBI,1,2013,7,258,57,18,2
Centro,CS ITACORUBI,1,2013,8,340,63,22,1
Centro,CS ITACORUBI,1,2013,9,323,72,23,3
Centro,CS ITACORUBI,1,2013,10,342,63,23,1
Centro,CS ITACORUBI,1,2013,11,309,56,10,3
Centro,CS ITACORUBI,1,2013,12,276,79,18,0
Centro,CS ITACORUBI,1,2014,1,314,64,20,1
Centro,CS ITACORUBI,1,2014,2,316,68,15,3
Centro,CS ITACORUBI,1,2014,3,279,56,18,0
Centro,CS ITACORUBI,1,2014,4,299,59,16,0
Centro,CS ITACORUBI,1,2014,5,348,60,13,0
Centro,CS ITACORUBI,1,2014,6,302,78,10,0
Centro,CS ITACORUBI,1,2014,7,398,92,18,2
Centro,CS ITACORUBI,1,2014,8,337,89,18,2
Centro,CS ITACORUBI,1,2014,9,399,97,6,1
Centro,CS ITACORUBI,1,2014,10,353,50,15,2
Centro,CS ITACORUBI,1,2014,11,289,95,15,4
Centro,CS ITACORUBI,1,2014,12,320,79,15,2
Centro,CS ITACORUBI,1,2015,1,285,67,12,1
Centro,CS ITACORUBI,1,2015,2,263,39,19,2
Centro,CS ITACORUBI,1,2015,3,354,80,24,3
Centro,CS ITACORUBI,1,2015,4,142,68,13,3
Centro,CS ITACORUBI,1,2015,5,212,45,14,0
Centro,CS ITACORUBI,1,2015,6,309,51,15,2
Centro,CS ITACORUBI,1,2015,7,327,97,14,5
Centro,CS ITACORUBI,1,2015,8,359,110,22,4
Centro,CS ITACORUBI,1,2015,9,394,93,18,1
Centro,CS ITACORUBI,1,2015,10,365,103,22,3
Centro,CS ITACORUBI,1,2015,11,359,73,15,1
Centro,CS ITACORUBI,1,2015,12,222,33,10,1
Centro,CS ITACORUBI,1,2016,1,344,77,18,1
Centro,CS ITACORUBI,1,2016,2,378,84,20,0
Centro,CS ITACORUBI,1,2016,3,228,54,8,0
Centro,CS ITACORUBI,1,2016,4,323,21,18,0
Centro,CS ITACORUBI,1,2016,5,149,86,10,4
Centro,CS ITACORUBI,1,2016,6,371,75,12,2
Centro,CS ITACORUBI,1,2016,7,271,63,9,0
Centro,CS ITACORUBI,1,2016,8,257,126,14,5
Centro,CS ITACORUBI,1,2016,9,359,110,20,0
Centro,CS ITACORUBI,1,2016,10,349,82,22,4
Centro,CS ITACORUBI,1,2016,11,252,65,19,1
Centro,CS ITACORUBI,1,2016,12,264,70,7,2
Centro,CS ITACORUBI,1,2017,1,106,44,4,0
Centro,CS ITACORUBI,1,2017,2,42,43,1,1
Centro,CS ITACORUBI,1,2017,3,231,97,18,2
Centro,CS ITACORUBI,1,2017,4,214,50,6,3
Centro,CS ITACORUBI,1,2017,5,259,51,16,1
Centro,CS ITACORUBI,1,2017,6,361,44,12,6
Centro,CS ITACORUBI,1,2017,7,395,47,15,6
Centro,CS ITACORUBI,1,2017,8,366,53,15,2
Centro,CS ITACORUBI,1,2017,9,372,54,4,6
Centro,CS ITACORUBI,1,2017,10,376,46,17,2
Centro,CS ITACORUBI,1,2017,11,291,59,12,4
Centro,CS ITACORUBI,1,2017,12,219,20,7,0
Centro,CS ITACORUBI,2,2013,1,295,85,26,4
Centro,CS ITACORUBI,2,2013,2,247,69,31,1
Centro,CS ITACORUBI,2,2013,3,285,73,20,1
Centro,CS ITACORUBI,2,2013,4,282,83,17,6
Centro,CS ITACORUBI,2,2013,5,266,76,15,3
Centro,CS ITACORUBI,2,2013,6,259,68,26,1
Centro,CS ITACORUBI,2,2013,7,290,58,24,1
Centro,CS ITACORUBI,2,2013,8,334,93,28,2
Centro,CS ITACORUBI,2,2013,9,281,98,27,4
Centro,CS ITACORUBI,2,2013,10,322,99,28,4
Centro,CS ITACORUBI,2,2013,11,294,67,25,2
Centro,CS ITACORUBI,2,2013,12,230,48,20,2
Centro,CS ITACORUBI,2,2014,1,278,68,24,3
Centro,CS ITACORUBI,2,2014,2,240,45,17,1
Centro,CS ITACORUBI,2,2014,3,247,87,24,2
Centro,CS ITACORUBI,2,2014,4,273,62,31,3
Centro,CS ITACORUBI,2,2014,5,316,42,20,2
Centro,CS ITACORUBI,2,2014,6,310,96,24,1
Centro,CS ITACORUBI,2,2014,7,350,119,30,2
Centro,CS ITACORUBI,2,2014,8,325,71,32,0
Centro,CS ITACORUBI,2,2014,9,353,106,33,1
Centro,CS ITACORUBI,2,2014,10,290,75,27,3
Centro,CS ITACORUBI,2,2014,11,283,81,26,1
Centro,CS ITACORUBI,2,2014,12,248,58,22,2
Centro,CS ITACORUBI,2,2015,1,331,29,28,0
Centro,CS ITACORUBI,2,2015,2,223,52,15,1
Centro,CS ITACORUBI,2,2015,3,288,53,28,2
Centro,CS ITACORUBI,2,2015,4,156,72,13,3
Centro,CS ITACORUBI,2,2015,5,167,36,14,4
Centro,CS ITACORUBI,2,2015,6,160,70,16,3
Centro,CS ITACORUBI,2,2015,7,111,108,4,5
Centro,CS ITACORUBI,2,2015,8,300,103,37,4
Centro,CS ITACORUBI,2,2015,9,272,92,33,1
Centro,CS ITACORUBI,2,2015,10,303,71,33,3
Centro,CS ITACORUBI,2,2015,11,103,80,6,4
Centro,CS ITACORUBI,2,2015,12,200,47,24,2
Centro,CS ITACORUBI,2,2016,1,324,99,43,3
Centro,CS ITACORUBI,2,2016,2,240,75,27,4
Centro,CS ITACORUBI,2,2016,3,258,19,35,1
Centro,CS ITACORUBI,2,2016,4,146,82,5,4
Centro,CS ITACORUBI,2,2016,5,172,77,12,1
Centro,CS ITACORUBI,2,2016,6,281,79,20,3
Centro,CS ITACORUBI,2,2016,7,292,74,15,2
Centro,CS ITACORUBI,2,2016,8,267,81,8,3
Centro,CS ITACORUBI,2,2016,9,359,100,15,4
Centro,CS ITACORUBI,2,2016,10,325,71,19,6
Centro,CS ITACORUBI,2,2016,11,327,81,19,1
Centro,CS ITACORUBI,2,2016,12,137,62,8,4
Centro,CS ITACORUBI,2,2017,1,197,27,12,2
Centro,CS ITACORUBI,2,2017,2,42,19,1,0
Centro,CS ITACORUBI,2,2017,3,284,119,16,5
Centro,CS ITACORUBI,2,2017,4,271,72,16,3
Centro,CS ITACORUBI,2,2017,5,259,86,24,9
Centro,CS ITACORUBI,2,2017,6,238,55,18,9
Centro,CS ITACORUBI,2,2017,7,301,81,24,11
Centro,CS ITACORUBI,2,2017,8,267,84,34,7
Centro,CS ITACORUBI,2,2017,9,278,65,30,1
Centro,CS ITACORUBI,2,2017,10,273,48,29,3
Centro,CS ITACORUBI,2,2017,11,237,60,34,8
Centro,CS ITACORUBI,2,2017,12,266,12,14,1
Centro,CS ITACORUBI,3,2013,1,170,19,18,0
Centro,CS ITACORUBI,3,2013,2,125,21,8,0
Centro,CS ITACORUBI,3,2013,3,127,38,16,2
Centro,CS ITACORUBI,3,2013,4,201,36,20,2
Centro,CS ITACORUBI,3,2013,5,153,53,10,1
Centro,CS ITACORUBI,3,2013,6,176,53,18,1
Centro,CS ITACORUBI,3,2013,7,142,24,6,3
Centro,CS ITACORUBI,3,2013,8,195,74,12,1
Centro,CS ITACORUBI,3,2013,9,128,49,9,1
Centro,CS ITACORUBI,3,2013,10,206,49,12,0
Centro,CS ITACORUBI,3,2013,11,186,27,11,2
Centro,CS ITACORUBI,3,2013,12,166,37,12,2
Centro,CS ITACORUBI,3,2014,1,171,33,14,0
Centro,CS ITACORUBI,3,2014,2,132,14,18,1
Centro,CS ITACORUBI,3,2014,3,135,35,15,1
Centro,CS ITACORUBI,3,2014,4,122,23,9,0
Centro,CS ITACORUBI,3,2014,5,162,42,15,1
Centro,CS ITACORUBI,3,2014,6,148,42,17,1
Centro,CS ITACORUBI,3,2014,7,184,53,22,2
Centro,CS ITACORUBI,3,2014,8,166,61,15,0
Centro,CS ITACORUBI,3,2014,9,201,31,20,0
Centro,CS ITACORUBI,3,2014,10,152,39,15,2
Centro,CS ITACORUBI,3,2014,11,134,41,7,0
Centro,CS ITACORUBI,3,2014,12,167,28,17,0
Centro,CS ITACORUBI,3,2015,1,156,12,12,1
Centro,CS ITACORUBI,3,2015,2,135,34,3,1
Centro,CS ITACORUBI,3,2015,3,193,27,18,0
Centro,CS ITACORUBI,3,2015,4,101,37,9,0
Centro,CS ITACORUBI,3,2015,5,74,23,3,3
Centro,CS ITACORUBI,3,2015,6,75,47,5,2
Centro,CS ITACORUBI,3,2015,7,107,61,5,3
Centro,CS ITACORUBI,3,2015,8,137,39,15,0
Centro,CS ITACORUBI,3,2015,9,171,34,16,1
Centro,CS ITACORUBI,3,2015,10,196,32,15,4
Centro,CS ITACORUBI,3,2015,11,161,40,17,0
Centro,CS ITACORUBI,3,2015,12,119,27,10,0
Centro,CS ITACORUBI,3,2016,1,221,29,18,1
Centro,CS ITACORUBI,3,2016,2,220,38,29,1
Centro,CS ITACORUBI,3,2016,3,167,14,13,0
Centro,CS ITACORUBI,3,2016,4,88,26,3,5
Centro,CS ITACORUBI,3,2016,5,168,55,23,1
Centro,CS ITACORUBI,3,2016,6,223,54,22,4
Centro,CS ITACORUBI,3,2016,7,221,48,11,1
Centro,CS ITACORUBI,3,2016,8,220,53,13,1
Centro,CS ITACORUBI,3,2016,9,245,61,7,3
Centro,CS ITACORUBI,3,2016,10,229,47,11,4
Centro,CS ITACORUBI,3,2016,11,233,51,13,1
Centro,CS ITACORUBI,3,2016,12,183,39,6,5
Centro,CS ITACORUBI,3,2017,1,129,33,7,1
Centro,CS ITACORUBI,3,2017,2,32,6,1,0
Centro,CS ITACORUBI,3,2017,3,117,40,12,0
Centro,CS ITACORUBI,3,2017,4,185,30,12,3
Centro,CS ITACORUBI,3,2017,5,244,51,14,4
Centro,CS ITACORUBI,3,2017,6,202,42,11,2
Centro,CS ITACORUBI,3,2017,7,273,33,11,0
Centro,CS ITACORUBI,3,2017,8,266,31,17,2
Centro,CS ITACORUBI,3,2017,9,210,18,13,0
Centro,CS ITACORUBI,3,2017,10,264,31,14,2
Centro,CS ITACORUBI,3,2017,11,231,34,16,3
Centro,CS ITACORUBI,3,2017,12,167,8,12,0
Centro,CS JOÃO PAULO,0,2013,1,480,105,34,3
Centro,CS JOÃO PAULO,0,2013,2,337,55,23,0
Centro,CS JOÃO PAULO,0,2013,3,407,44,21,1
Centro,CS JOÃO PAULO,0,2013,4,543,86,34,2
Centro,CS JOÃO PAULO,0,2013,5,459,68,26,1
Centro,CS JOÃO PAULO,0,2013,6,493,74,20,2
Centro,CS JOÃO PAULO,0,2013,7,347,128,12,1
Centro,CS JOÃO PAULO,0,2013,8,544,121,36,0
Centro,CS JOÃO PAULO,0,2013,9,529,88,29,1
Centro,CS JOÃO PAULO,0,2013,10,597,67,28,0
Centro,CS JOÃO PAULO,0,2013,11,464,55,24,0
Centro,CS JOÃO PAULO,0,2013,12,384,64,13,0
Centro,CS JOÃO PAULO,0,2014,1,614,108,29,0
Centro,CS JOÃO PAULO,0,2014,2,573,78,35,2
Centro,CS JOÃO PAULO,0,2014,3,541,50,25,0
Centro,CS JOÃO PAULO,0,2014,4,542,89,33,2
Centro,CS JOÃO PAULO,0,2014,5,510,50,18,0
Centro,CS JOÃO PAULO,0,2014,6,464,85,26,3
Centro,CS JOÃO PAULO,0,2014,7,533,100,33,2
Centro,CS JOÃO PAULO,0,2014,8,589,90,31,1
Centro,CS JOÃO PAULO,0,2014,9,650,91,37,2
Centro,CS JOÃO PAULO,0,2014,10,555,100,26,0
Centro,CS JOÃO PAULO,0,2014,11,491,81,20,1
Centro,CS JOÃO PAULO,0,2014,12,540,70,27,0
Centro,CS JOÃO PAULO,0,2015,1,497,52,15,0
Centro,CS JOÃO PAULO,0,2015,2,468,60,25,0
Centro,CS JOÃO PAULO,0,2015,3,598,102,42,1
Centro,CS JOÃO PAULO,0,2015,4,536,110,26,2
Centro,CS JOÃO PAULO,0,2015,5,448,42,22,0
Centro,CS JOÃO PAULO,0,2015,6,605,100,35,0
Centro,CS JOÃO PAULO,0,2015,7,572,51,32,1
Centro,CS JOÃO PAULO,0,2015,8,551,120,24,0
Centro,CS JOÃO PAULO,0,2015,9,478,85,22,4
Centro,CS JOÃO PAULO,0,2015,10,506,71,14,0
Centro,CS JOÃO PAULO,0,2015,11,550,94,29,0
Centro,CS JOÃO PAULO,0,2015,12,436,77,14,3
Centro,CS JOÃO PAULO,0,2016,1,638,83,19,0
Centro,CS JOÃO PAULO,0,2016,2,559,94,31,2
Centro,CS JOÃO PAULO,0,2016,3,469,41,17,0
Centro,CS JOÃO PAULO,0,2016,4,555,97,25,0
Centro,CS JOÃO PAULO,0,2016,5,563,84,30,0
Centro,CS JOÃO PAULO,0,2016,6,589,120,31,0
Centro,CS JOÃO PAULO,0,2016,7,552,102,19,1
Centro,CS JOÃO PAULO,0,2016,8,616,90,14,2
Centro,CS JOÃO PAULO,0,2016,9,644,97,20,0
Centro,CS JOÃO PAULO,0,2016,10,361,88,5,1
Centro,CS JOÃO PAULO,0,2016,11,493,109,22,0
Centro,CS JOÃO PAULO,0,2016,12,370,82,20,2
Centro,CS JOÃO PAULO,0,2017,1,369,57,11,2
Centro,CS JOÃO PAULO,0,2017,2,214,22,3,0
Centro,CS JOÃO PAULO,0,2017,3,657,114,29,3
Centro,CS JOÃO PAULO,0,2017,4,501,85,18,0
Centro,CS JOÃO PAULO,0,2017,5,614,85,34,0
Centro,CS JOÃO PAULO,0,2017,6,470,137,26,2
Centro,CS JOÃO PAULO,0,2017,7,568,120,18,0
Centro,CS JOÃO PAULO,0,2017,8,623,121,24,0
Centro,CS JOÃO PAULO,0,2017,9,598,94,32,2
Centro,CS JOÃO PAULO,0,2017,10,401,90,9,0
Centro,CS JOÃO PAULO,0,2017,11,652,80,25,1
Centro,CS JOÃO PAULO,0,2017,12,543,87,21,0
Centro,CS JOÃO PAULO,1,2013,1,191,69,11,0
Centro,CS JOÃO PAULO,1,2013,2,170,32,16,0
Centro,CS JOÃO PAULO,1,2013,3,241,45,20,2
Centro,CS JOÃO PAULO,1,2013,4,281,64,19,1
Centro,CS JOÃO PAULO,1,2013,5,246,52,10,1
Centro,CS JOÃO PAULO,1,2013,6,299,42,21,0
Centro,CS JOÃO PAULO,1,2013,7,258,69,21,2
Centro,CS JOÃO PAULO,1,2013,8,306,79,15,2
Centro,CS JOÃO PAULO,1,2013,9,287,74,17,3
Centro,CS JOÃO PAULO,1,2013,10,309,64,8,1
Centro,CS JOÃO PAULO,1,2013,11,285,42,7,0
Centro,CS JOÃO PAULO,1,2013,12,250,51,8,0
Centro,CS JOÃO PAULO,1,2014,1,331,43,16,3
Centro,CS JOÃO PAULO,1,2014,2,301,53,9,1
Centro,CS JOÃO PAULO,1,2014,3,309,29,23,0
Centro,CS JOÃO PAULO,1,2014,4,285,77,12,0
Centro,CS JOÃO PAULO,1,2014,5,304,48,10,1
Centro,CS JOÃO PAULO,1,2014,6,278,70,19,1
Centro,CS JOÃO PAULO,1,2014,7,194,46,8,1
Centro,CS JOÃO PAULO,1,2014,8,322,45,13,0
