"","DISTRITO","UNIDADE","AREA","ANO","MES","CANTOPLASTIA","EXERESE_CISTO","DIU","RETIRADA_CERUMEN","SUTURA","EXO_DESCIDUO","BIOPSIA_BOCA","RASPAGEM_SUB","ADAPT_PROTESE"
"6529","Norte","CS SACO GRANDE",5,2017,8,0,0,0,0,0,2,1,2,0
"6530","Norte","CS SACO GRANDE",5,2017,9,0,2,0,0,0,0,0,0,0
"6531","Norte","CS SACO GRANDE",5,2017,10,0,0,0,0,1,2,1,4,1
"6532","Norte","CS SACO GRANDE",5,2017,11,0,0,0,0,0,2,0,5,0
"6533","Norte","CS SACO GRANDE",5,2017,12,0,0,0,0,1,0,0,3,0
"6534","Norte","CS SACO GRANDE",5,2018,1,0,0,2,4,0,1,0,9,1
"6535","Norte","CS SACO GRANDE",5,2018,2,0,3,0,1,0,0,0,3,0
"6536","Norte","CS SACO GRANDE",5,2018,3,0,1,0,0,1,0,0,1,0
"6537","Norte","CS SANTINHO",0,2013,1,0,0,0,0,1,0,0,0,0
"6538","Norte","CS SANTINHO",0,2013,2,0,0,0,0,0,0,0,0,0
"6539","Norte","CS SANTINHO",0,2013,3,0,0,0,0,1,0,0,0,0
"6540","Norte","CS SANTINHO",0,2013,4,0,1,1,0,2,4,0,0,0
"6541","Norte","CS SANTINHO",0,2013,5,0,0,0,0,0,0,0,0,0
"6542","Norte","CS SANTINHO",0,2013,6,0,0,0,0,1,2,0,0,0
"6543","Norte","CS SANTINHO",0,2013,7,0,0,0,0,0,2,0,0,0
"6544","Norte","CS SANTINHO",0,2013,8,0,1,0,0,0,0,0,0,0
"6545","Norte","CS SANTINHO",0,2013,9,0,1,1,0,0,1,0,0,0
"6546","Norte","CS SANTINHO",0,2013,10,0,0,1,0,2,0,0,0,0
"6547","Norte","CS SANTINHO",0,2013,11,0,0,0,0,1,0,0,0,0
"6548","Norte","CS SANTINHO",0,2013,12,0,1,0,0,0,2,0,0,0
"6549","Norte","CS SANTINHO",0,2014,1,0,0,1,0,0,0,0,0,0
"6550","Norte","CS SANTINHO",0,2014,2,0,1,0,0,2,0,0,0,0
"6551","Norte","CS SANTINHO",0,2014,3,0,0,0,0,0,0,0,0,0
"6552","Norte","CS SANTINHO",0,2014,4,0,0,0,0,0,0,0,0,0
"6553","Norte","CS SANTINHO",0,2014,5,0,0,0,0,0,3,0,0,0
"6554","Norte","CS SANTINHO",0,2014,6,0,0,0,0,0,1,0,0,0
"6555","Norte","CS SANTINHO",0,2014,7,0,0,0,0,0,1,0,0,0
"6556","Norte","CS SANTINHO",0,2014,8,0,0,0,0,0,2,0,1,0
"6557","Norte","CS SANTINHO",0,2014,9,0,0,0,0,0,4,0,0,0
"6558","Norte","CS SANTINHO",0,2014,10,0,0,0,0,0,3,0,0,0
"6559","Norte","CS SANTINHO",0,2014,11,0,0,0,0,0,3,0,0,0
"6560","Norte","CS SANTINHO",0,2014,12,0,0,1,0,0,3,1,0,0
"6561","Norte","CS SANTINHO",0,2015,1,0,0,0,0,1,4,0,0,0
"6562","Norte","CS SANTINHO",0,2015,2,0,0,0,0,0,0,0,0,0
"6563","Norte","CS SANTINHO",0,2015,3,0,0,0,0,0,0,0,0,0
"6564","Norte","CS SANTINHO",0,2015,4,0,1,0,0,0,1,0,0,0
"6565","Norte","CS SANTINHO",0,2015,5,0,0,0,0,0,0,0,0,0
"6566","Norte","CS SANTINHO",0,2015,6,0,0,0,0,0,1,0,0,0
"6567","Norte","CS SANTINHO",0,2015,7,0,0,0,0,0,0,0,0,0
"6568","Norte","CS SANTINHO",0,2015,8,0,0,0,0,0,1,0,0,0
"6569","Norte","CS SANTINHO",0,2015,9,0,0,0,0,0,2,0,0,0
"6570","Norte","CS SANTINHO",0,2015,10,0,0,0,0,0,1,0,0,0
"6571","Norte","CS SANTINHO",0,2015,11,0,0,0,0,0,1,0,0,0
"6572","Norte","CS SANTINHO",0,2015,12,0,0,0,0,0,0,0,0,0
"6573","Norte","CS SANTINHO",0,2016,1,0,2,0,1,0,3,0,0,0
"6574","Norte","CS SANTINHO",0,2016,2,0,0,1,1,0,1,0,0,0
"6575","Norte","CS SANTINHO",0,2016,3,0,0,0,0,0,0,0,0,0
"6576","Norte","CS SANTINHO",0,2016,4,0,0,0,1,0,0,0,0,0
"6577","Norte","CS SANTINHO",0,2016,5,0,0,0,1,0,3,0,0,0
"6578","Norte","CS SANTINHO",0,2016,6,0,0,0,0,0,0,0,0,0
"6579","Norte","CS SANTINHO",0,2016,7,0,0,0,0,0,0,0,0,0
"6580","Norte","CS SANTINHO",0,2016,8,0,0,0,0,0,0,0,0,0
"6581","Norte","CS SANTINHO",0,2016,9,0,0,0,0,0,1,0,0,0
"6582","Norte","CS SANTINHO",0,2016,10,0,0,1,0,0,3,0,1,0
"6583","Norte","CS SANTINHO",0,2016,11,0,0,2,0,2,1,0,0,0
"6584","Norte","CS SANTINHO",0,2016,12,0,0,0,0,1,0,0,0,0
"6585","Norte","CS SANTINHO",0,2017,1,0,0,0,2,1,1,0,0,0
"6586","Norte","CS SANTINHO",0,2017,2,0,0,0,0,0,0,0,0,0
"6587","Norte","CS SANTINHO",0,2017,3,0,0,1,0,0,1,0,0,0
"6588","Norte","CS SANTINHO",0,2017,4,0,0,0,0,0,5,0,0,0
"6589","Norte","CS SANTINHO",0,2017,5,0,1,2,0,0,1,0,0,0
"6590","Norte","CS SANTINHO",0,2017,6,0,1,6,1,0,1,0,0,0
"6591","Norte","CS SANTINHO",0,2017,7,1,0,1,2,1,0,0,0,0
"6592","Norte","CS SANTINHO",0,2017,8,0,0,3,0,1,3,0,0,0
"6593","Norte","CS SANTINHO",0,2017,9,1,0,2,0,1,5,0,0,0
"6594","Norte","CS SANTINHO",0,2017,10,0,0,5,1,0,2,0,0,0
"6595","Norte","CS SANTINHO",0,2017,11,0,0,0,0,0,0,0,0,0
"6596","Norte","CS SANTINHO",0,2017,12,0,0,2,0,0,1,0,0,0
"6597","Norte","CS SANTINHO",0,2018,1,0,0,1,0,0,0,0,0,0
"6598","Norte","CS SANTINHO",0,2018,2,0,0,4,1,0,4,1,0,0
"6599","Norte","CS SANTINHO",0,2018,3,0,0,0,3,0,1,0,0,0
"6600","Norte","CS SANTINHO",1,2013,1,0,0,0,0,2,0,0,0,0
"6601","Norte","CS SANTINHO",1,2013,2,0,0,0,1,2,0,0,0,0
"6602","Norte","CS SANTINHO",1,2013,3,0,1,0,0,0,1,0,0,0
"6603","Norte","CS SANTINHO",1,2013,4,0,0,1,0,6,0,0,0,0
"6604","Norte","CS SANTINHO",1,2013,5,0,0,0,0,1,1,0,0,0
"6605","Norte","CS SANTINHO",1,2013,6,0,0,0,0,7,0,0,0,0
"6606","Norte","CS SANTINHO",1,2013,7,0,0,0,0,1,1,0,1,0
"6607","Norte","CS SANTINHO",1,2013,8,0,1,1,0,0,0,0,0,0
"6608","Norte","CS SANTINHO",1,2013,9,0,2,2,0,2,0,0,0,0
"6609","Norte","CS SANTINHO",1,2013,10,0,0,1,0,0,0,0,0,0
"6610","Norte","CS SANTINHO",1,2013,11,0,0,1,0,4,0,0,0,0
"6611","Norte","CS SANTINHO",1,2013,12,0,0,1,0,1,0,0,1,0
"6612","Norte","CS SANTINHO",1,2014,1,0,1,2,0,0,0,0,0,0
"6613","Norte","CS SANTINHO",1,2014,2,0,0,2,0,1,0,0,0,0
"6614","Norte","CS SANTINHO",1,2014,3,0,0,0,0,1,0,0,0,0
"6615","Norte","CS SANTINHO",1,2014,4,0,0,0,0,0,1,0,0,0
"6616","Norte","CS SANTINHO",1,2014,5,0,0,0,0,0,0,0,0,0
"6617","Norte","CS SANTINHO",1,2014,6,0,1,0,0,1,0,0,0,0
"6618","Norte","CS SANTINHO",1,2014,7,0,3,0,1,1,1,0,0,0
"6619","Norte","CS SANTINHO",1,2014,8,0,0,0,0,0,1,0,0,0
"6620","Norte","CS SANTINHO",1,2014,9,0,1,0,1,5,2,0,0,0
"6621","Norte","CS SANTINHO",1,2014,10,0,0,0,0,0,2,0,0,0
"6622","Norte","CS SANTINHO",1,2014,11,0,0,0,0,0,5,0,0,0
"6623","Norte","CS SANTINHO",1,2014,12,0,0,0,1,2,3,0,0,0
"6624","Norte","CS SANTINHO",1,2015,1,0,0,3,0,6,1,0,0,0
"6625","Norte","CS SANTINHO",1,2015,2,0,1,2,0,1,1,0,0,0
"6626","Norte","CS SANTINHO",1,2015,3,0,0,1,0,0,0,0,0,0
"6627","Norte","CS SANTINHO",1,2015,4,0,0,1,0,0,0,0,0,0
"6628","Norte","CS SANTINHO",1,2015,5,0,0,0,1,0,0,0,0,0
"6629","Norte","CS SANTINHO",1,2015,6,0,1,0,0,0,2,0,0,0
"6630","Norte","CS SANTINHO",1,2015,7,0,0,0,2,2,0,1,0,0
"6631","Norte","CS SANTINHO",1,2015,8,0,0,0,0,0,1,0,0,0
"6632","Norte","CS SANTINHO",1,2015,9,0,0,0,0,0,1,0,1,0
"6633","Norte","CS SANTINHO",1,2015,10,0,0,0,0,0,3,0,0,0
"6634","Norte","CS SANTINHO",1,2015,11,0,0,0,0,0,2,0,0,0
"6635","Norte","CS SANTINHO",1,2015,12,0,0,0,0,0,1,0,0,0
"6636","Norte","CS SANTINHO",1,2016,1,0,3,1,0,1,1,0,0,0
"6637","Norte","CS SANTINHO",1,2016,2,0,0,0,4,0,2,0,0,0
"6638","Norte","CS SANTINHO",1,2016,3,0,1,0,1,0,0,0,0,0
"6639","Norte","CS SANTINHO",1,2016,4,0,0,0,2,2,0,0,0,0
"6640","Norte","CS SANTINHO",1,2016,5,0,2,0,1,1,1,0,0,0
"6641","Norte","CS SANTINHO",1,2016,6,0,1,2,2,0,1,0,0,0
"6642","Norte","CS SANTINHO",1,2016,7,0,0,0,0,0,0,0,0,0
"6643","Norte","CS SANTINHO",1,2016,8,0,1,2,1,1,4,0,0,0
"6644","Norte","CS SANTINHO",1,2016,9,0,1,0,1,2,3,0,0,0
"6645","Norte","CS SANTINHO",1,2016,10,0,0,0,0,0,1,0,0,0
"6646","Norte","CS SANTINHO",1,2016,11,0,0,1,0,0,0,0,0,0
"6647","Norte","CS SANTINHO",1,2016,12,0,0,0,0,0,0,0,0,0
"6648","Norte","CS SANTINHO",1,2017,1,0,0,0,1,0,1,0,0,0
"6649","Norte","CS SANTINHO",1,2017,2,0,0,0,0,0,0,0,0,0
"6650","Norte","CS SANTINHO",1,2017,3,0,0,0,2,0,1,0,0,0
"6651","Norte","CS SANTINHO",1,2017,4,0,0,1,0,0,2,0,0,0
"6652","Norte","CS SANTINHO",1,2017,5,1,1,1,2,0,0,0,0,0
"6653","Norte","CS SANTINHO",1,2017,6,0,0,0,0,0,3,0,0,0
"6654","Norte","CS SANTINHO",1,2017,7,0,0,0,0,0,0,0,0,0
"6655","Norte","CS SANTINHO",1,2017,8,2,0,1,0,0,1,0,0,0
"6656","Norte","CS SANTINHO",1,2017,9,1,0,5,0,0,5,0,1,0
"6657","Norte","CS SANTINHO",1,2017,10,0,0,4,1,0,2,0,0,0
"6658","Norte","CS SANTINHO",1,2017,11,0,0,1,0,0,0,0,0,0
"6659","Norte","CS SANTINHO",1,2017,12,0,0,2,0,0,0,0,0,0
"6660","Norte","CS SANTINHO",1,2018,1,0,0,1,2,0,0,0,0,0
"6661","Norte","CS SANTINHO",1,2018,2,0,0,1,3,0,0,0,1,0
"6662","Norte","CS SANTINHO",1,2018,3,1,0,0,3,0,0,0,0,0
"6663","Norte","CS SANTO ANTONIO LISBOA",0,2013,1,0,0,0,2,0,3,0,0,0
"6664","Norte","CS SANTO ANTONIO LISBOA",0,2013,2,0,0,0,0,0,1,0,2,0
"6665","Norte","CS SANTO ANTONIO LISBOA",0,2013,3,0,0,0,1,0,2,0,0,0
"6666","Norte","CS SANTO ANTONIO LISBOA",0,2013,4,0,0,0,0,0,6,0,1,0
"6667","Norte","CS SANTO ANTONIO LISBOA",0,2013,5,0,0,0,0,0,2,0,0,0
"6668","Norte","CS SANTO ANTONIO LISBOA",0,2013,6,0,0,0,0,0,2,0,1,0
"6669","Norte","CS SANTO ANTONIO LISBOA",0,2013,7,0,0,0,1,1,2,0,1,0
"6670","Norte","CS SANTO ANTONIO LISBOA",0,2013,8,0,0,0,1,0,4,0,2,0
"6671","Norte","CS SANTO ANTONIO LISBOA",0,2013,9,0,0,0,0,1,1,0,5,0
"6672","Norte","CS SANTO ANTONIO LISBOA",0,2013,10,0,0,0,0,1,5,0,4,0
"6673","Norte","CS SANTO ANTONIO LISBOA",0,2013,11,0,1,0,1,0,1,0,0,0
"6674","Norte","CS SANTO ANTONIO LISBOA",0,2013,12,0,2,0,1,0,0,0,1,0
"6675","Norte","CS SANTO ANTONIO LISBOA",0,2014,1,0,1,0,1,1,1,0,6,0
"6676","Norte","CS SANTO ANTONIO LISBOA",0,2014,2,0,1,0,1,0,1,0,2,0
"6677","Norte","CS SANTO ANTONIO LISBOA",0,2014,3,0,0,0,2,0,5,0,0,0
"6678","Norte","CS SANTO ANTONIO LISBOA",0,2014,4,0,0,0,1,0,2,0,2,0
"6679","Norte","CS SANTO ANTONIO LISBOA",0,2014,5,0,0,0,1,1,3,0,2,0
"6680","Norte","CS SANTO ANTONIO LISBOA",0,2014,6,0,1,0,0,0,0,0,1,0
"6681","Norte","CS SANTO ANTONIO LISBOA",0,2014,7,0,1,0,1,0,2,0,3,0
"6682","Norte","CS SANTO ANTONIO LISBOA",0,2014,8,0,0,0,1,0,3,0,0,0
"6683","Norte","CS SANTO ANTONIO LISBOA",0,2014,9,0,0,0,1,1,1,0,1,0
"6684","Norte","CS SANTO ANTONIO LISBOA",0,2014,10,0,0,0,2,0,0,0,1,0
"6685","Norte","CS SANTO ANTONIO LISBOA",0,2014,11,0,0,0,1,0,4,0,1,0
"6686","Norte","CS SANTO ANTONIO LISBOA",0,2014,12,0,0,0,0,1,1,0,0,0
"6687","Norte","CS SANTO ANTONIO LISBOA",0,2015,1,0,1,0,0,1,1,0,0,0
"6688","Norte","CS SANTO ANTONIO LISBOA",0,2015,2,0,0,0,0,0,0,0,0,0
"6689","Norte","CS SANTO ANTONIO LISBOA",0,2015,3,0,0,0,2,0,0,0,0,0
"6690","Norte","CS SANTO ANTONIO LISBOA",0,2015,4,0,1,0,0,0,0,0,6,0
"6691","Norte","CS SANTO ANTONIO LISBOA",0,2015,5,0,0,0,0,0,0,0,3,0
"6692","Norte","CS SANTO ANTONIO LISBOA",0,2015,6,0,0,0,0,1,4,0,6,0
"6693","Norte","CS SANTO ANTONIO LISBOA",0,2015,7,0,0,0,0,0,2,0,8,0
"6694","Norte","CS SANTO ANTONIO LISBOA",0,2015,8,0,0,0,1,0,1,0,4,0
"6695","Norte","CS SANTO ANTONIO LISBOA",0,2015,9,0,0,0,1,0,2,0,0,0
"6696","Norte","CS SANTO ANTONIO LISBOA",0,2015,10,0,0,0,4,1,0,0,0,0
"6697","Norte","CS SANTO ANTONIO LISBOA",0,2015,11,0,0,0,0,0,0,0,1,0
"6698","Norte","CS SANTO ANTONIO LISBOA",0,2015,12,0,0,0,1,2,1,0,0,0
"6699","Norte","CS SANTO ANTONIO LISBOA",0,2016,1,0,2,0,2,0,2,0,0,0
"6700","Norte","CS SANTO ANTONIO LISBOA",0,2016,2,0,0,0,2,1,4,0,1,0
"6701","Norte","CS SANTO ANTONIO LISBOA",0,2016,3,0,0,0,0,0,2,0,0,0
"6702","Norte","CS SANTO ANTONIO LISBOA",0,2016,4,0,1,0,1,1,4,0,1,0
"6703","Norte","CS SANTO ANTONIO LISBOA",0,2016,5,0,2,0,2,0,0,0,0,0
"6704","Norte","CS SANTO ANTONIO LISBOA",0,2016,6,0,0,0,0,0,1,0,2,0
"6705","Norte","CS SANTO ANTONIO LISBOA",0,2016,7,0,0,0,0,0,0,0,0,0
"6706","Norte","CS SANTO ANTONIO LISBOA",0,2016,8,0,2,0,0,0,0,0,1,0
"6707","Norte","CS SANTO ANTONIO LISBOA",0,2016,9,0,1,0,1,0,3,0,0,0
"6708","Norte","CS SANTO ANTONIO LISBOA",0,2016,10,1,0,1,1,1,0,0,0,0
"6709","Norte","CS SANTO ANTONIO LISBOA",0,2016,11,0,0,0,5,0,0,0,0,0
"6710","Norte","CS SANTO ANTONIO LISBOA",0,2016,12,0,0,1,3,1,0,0,0,0
"6711","Norte","CS SANTO ANTONIO LISBOA",0,2017,1,1,3,0,5,0,1,0,0,0
"6712","Norte","CS SANTO ANTONIO LISBOA",0,2017,2,0,0,0,0,0,0,0,0,0
"6713","Norte","CS SANTO ANTONIO LISBOA",0,2017,3,0,2,0,4,4,0,0,0,0
"6714","Norte","CS SANTO ANTONIO LISBOA",0,2017,4,1,2,0,1,1,3,0,0,0
"6715","Norte","CS SANTO ANTONIO LISBOA",0,2017,5,0,0,2,1,0,3,0,0,0
"6716","Norte","CS SANTO ANTONIO LISBOA",0,2017,6,0,0,0,0,0,1,0,1,0
"6717","Norte","CS SANTO ANTONIO LISBOA",0,2017,7,0,0,0,0,0,1,0,0,0
"6718","Norte","CS SANTO ANTONIO LISBOA",0,2017,8,0,0,0,1,0,1,0,1,0
"6719","Norte","CS SANTO ANTONIO LISBOA",0,2017,9,0,0,0,1,1,1,0,3,0
"6720","Norte","CS SANTO ANTONIO LISBOA",0,2017,10,0,0,0,3,1,0,0,0,0
"6721","Norte","CS SANTO ANTONIO LISBOA",0,2017,11,0,0,0,3,2,0,0,1,0
"6722","Norte","CS SANTO ANTONIO LISBOA",0,2017,12,0,1,0,4,0,0,0,1,1
"6723","Norte","CS SANTO ANTONIO LISBOA",0,2018,1,0,1,0,3,0,2,0,0,0
"6724","Norte","CS SANTO ANTONIO LISBOA",0,2018,2,0,0,0,2,0,1,0,0,0
"6725","Norte","CS SANTO ANTONIO LISBOA",0,2018,3,0,1,0,2,0,1,0,0,0
"6726","Norte","CS SANTO ANTONIO LISBOA",1,2013,1,0,0,0,1,0,1,0,0,0
"6727","Norte","CS SANTO ANTONIO LISBOA",1,2013,2,0,1,0,0,0,1,0,1,0
"6728","Norte","CS SANTO ANTONIO LISBOA",1,2013,3,0,0,0,1,0,1,0,1,0
"6729","Norte","CS SANTO ANTONIO LISBOA",1,2013,4,0,1,0,0,0,2,0,2,0
"6730","Norte","CS SANTO ANTONIO LISBOA",1,2013,5,0,0,0,1,2,1,0,3,0
"6731","Norte","CS SANTO ANTONIO LISBOA",1,2013,6,0,0,0,0,0,2,0,2,0
"6732","Norte","CS SANTO ANTONIO LISBOA",1,2013,7,0,0,0,2,0,2,0,1,0
"6733","Norte","CS SANTO ANTONIO LISBOA",1,2013,8,0,0,0,1,0,4,0,1,0
"6734","Norte","CS SANTO ANTONIO LISBOA",1,2013,9,0,1,0,0,0,3,0,2,0
"6735","Norte","CS SANTO ANTONIO LISBOA",1,2013,10,0,0,0,0,0,1,0,1,0
"6736","Norte","CS SANTO ANTONIO LISBOA",1,2013,11,0,0,0,3,0,0,0,0,0
"6737","Norte","CS SANTO ANTONIO LISBOA",1,2013,12,0,0,0,6,0,3,0,0,0
"6738","Norte","CS SANTO ANTONIO LISBOA",1,2014,1,0,2,0,1,0,7,0,2,0
"6739","Norte","CS SANTO ANTONIO LISBOA",1,2014,2,0,1,0,2,0,5,0,2,0
"6740","Norte","CS SANTO ANTONIO LISBOA",1,2014,3,0,2,0,0,1,6,0,0,0
"6741","Norte","CS SANTO ANTONIO LISBOA",1,2014,4,0,0,0,0,0,2,0,1,0
"6742","Norte","CS SANTO ANTONIO LISBOA",1,2014,5,0,0,0,0,0,4,0,1,0
"6743","Norte","CS SANTO ANTONIO LISBOA",1,2014,6,0,0,0,1,0,4,0,1,0
"6744","Norte","CS SANTO ANTONIO LISBOA",1,2014,7,0,0,0,1,0,5,0,1,0
"6745","Norte","CS SANTO ANTONIO LISBOA",1,2014,8,0,0,0,1,1,4,0,1,0
"6746","Norte","CS SANTO ANTONIO LISBOA",1,2014,9,0,1,0,1,1,4,0,0,0
"6747","Norte","CS SANTO ANTONIO LISBOA",1,2014,10,0,0,0,0,0,0,0,1,0
"6748","Norte","CS SANTO ANTONIO LISBOA",1,2014,11,0,0,0,3,0,2,0,2,0
"6749","Norte","CS SANTO ANTONIO LISBOA",1,2014,12,0,1,0,2,1,3,0,0,0
"6750","Norte","CS SANTO ANTONIO LISBOA",1,2015,1,0,0,0,6,1,0,0,0,0
"6751","Norte","CS SANTO ANTONIO LISBOA",1,2015,2,0,0,0,5,0,0,0,0,0
"6752","Norte","CS SANTO ANTONIO LISBOA",1,2015,3,0,0,0,1,0,0,0,0,0
"6753","Norte","CS SANTO ANTONIO LISBOA",1,2015,4,0,0,0,0,0,2,0,3,0
"6754","Norte","CS SANTO ANTONIO LISBOA",1,2015,5,0,0,0,0,0,1,0,0,0
"6755","Norte","CS SANTO ANTONIO LISBOA",1,2015,6,0,0,0,0,2,0,0,0,0
"6756","Norte","CS SANTO ANTONIO LISBOA",1,2015,7,0,0,0,2,2,1,0,0,0
"6757","Norte","CS SANTO ANTONIO LISBOA",1,2015,8,0,0,0,3,1,4,0,0,0
"6758","Norte","CS SANTO ANTONIO LISBOA",1,2015,9,0,0,0,0,0,1,0,0,0
"6759","Norte","CS SANTO ANTONIO LISBOA",1,2015,10,0,0,0,0,1,2,0,0,0
"6760","Norte","CS SANTO ANTONIO LISBOA",1,2015,11,0,0,0,0,0,5,0,0,0
"6761","Norte","CS SANTO ANTONIO LISBOA",1,2015,12,0,0,0,1,0,1,0,0,0
"6762","Norte","CS SANTO ANTONIO LISBOA",1,2016,1,0,0,0,2,0,2,0,0,0
"6763","Norte","CS SANTO ANTONIO LISBOA",1,2016,2,0,0,0,0,0,1,0,2,0
"6764","Norte","CS SANTO ANTONIO LISBOA",1,2016,3,0,0,0,1,0,3,0,0,0
"6765","Norte","CS SANTO ANTONIO LISBOA",1,2016,4,0,0,0,1,0,1,0,2,0
"6766","Norte","CS SANTO ANTONIO LISBOA",1,2016,5,0,0,0,0,0,3,0,0,0
"6767","Norte","CS SANTO ANTONIO LISBOA",1,2016,6,0,1,0,0,1,2,0,2,0
"6768","Norte","CS SANTO ANTONIO LISBOA",1,2016,7,0,0,0,0,1,5,0,1,0
"6769","Norte","CS SANTO ANTONIO LISBOA",1,2016,8,0,0,0,1,1,2,0,2,0
"6770","Norte","CS SANTO ANTONIO LISBOA",1,2016,9,0,0,0,1,0,1,0,0,0
"6771","Norte","CS SANTO ANTONIO LISBOA",1,2016,10,0,0,0,3,0,0,0,0,0
"6772","Norte","CS SANTO ANTONIO LISBOA",1,2016,11,0,0,0,2,0,1,0,0,0
"6773","Norte","CS SANTO ANTONIO LISBOA",1,2016,12,1,0,1,2,0,1,0,0,0
"6774","Norte","CS SANTO ANTONIO LISBOA",1,2017,1,0,0,1,5,0,0,0,0,0
"6775","Norte","CS SANTO ANTONIO LISBOA",1,2017,2,0,0,0,0,1,0,0,0,0
"6776","Norte","CS SANTO ANTONIO LISBOA",1,2017,3,0,0,2,4,0,1,0,0,0
"6777","Norte","CS SANTO ANTONIO LISBOA",1,2017,4,0,0,2,1,0,1,0,1,0
"6778","Norte","CS SANTO ANTONIO LISBOA",1,2017,5,0,1,1,1,0,1,0,1,0
"6779","Norte","CS SANTO ANTONIO LISBOA",1,2017,6,0,0,0,0,0,2,0,5,0
"6780","Norte","CS SANTO ANTONIO LISBOA",1,2017,7,1,0,0,2,0,0,0,5,0
"6781","Norte","CS SANTO ANTONIO LISBOA",1,2017,8,1,0,0,5,0,3,0,0,1
"6782","Norte","CS SANTO ANTONIO LISBOA",1,2017,9,1,0,0,0,0,1,0,2,0
"6783","Norte","CS SANTO ANTONIO LISBOA",1,2017,10,0,1,0,1,0,1,0,14,0
"6784","Norte","CS SANTO ANTONIO LISBOA",1,2017,11,0,0,0,1,1,2,0,16,0
"6785","Norte","CS SANTO ANTONIO LISBOA",1,2017,12,0,0,0,3,0,0,0,17,0
"6786","Norte","CS SANTO ANTONIO LISBOA",1,2018,1,0,1,0,1,0,0,0,0,0
"6787","Norte","CS SANTO ANTONIO LISBOA",1,2018,2,0,0,0,2,0,3,0,5,0
"6788","Norte","CS SANTO ANTONIO LISBOA",1,2018,3,0,0,0,0,0,2,0,1,0
"6789","Norte","CS VARGEM GRANDE",0,2013,1,0,0,0,0,0,0,0,0,0
"6790","Norte","CS VARGEM GRANDE",0,2013,2,0,0,0,0,0,0,0,0,0
"6791","Norte","CS VARGEM GRANDE",0,2013,3,0,0,0,0,0,0,0,0,0
"6792","Norte","CS VARGEM GRANDE",0,2013,4,0,0,0,0,0,0,0,1,0
"6793","Norte","CS VARGEM GRANDE",0,2013,5,0,0,0,0,0,0,0,0,0
"6794","Norte","CS VARGEM GRANDE",0,2013,6,0,0,0,0,0,0,0,0,0
"6795","Norte","CS VARGEM GRANDE",0,2013,7,0,0,0,0,0,0,0,0,0
"6796","Norte","CS VARGEM GRANDE",0,2013,8,0,0,0,0,0,0,0,0,0
"6797","Norte","CS VARGEM GRANDE",0,2013,9,0,0,0,0,0,0,0,0,0
"6798","Norte","CS VARGEM GRANDE",0,2013,10,0,0,0,0,0,0,0,0,0
"6799","Norte","CS VARGEM GRANDE",0,2013,11,0,0,0,0,0,0,0,0,0
"6800","Norte","CS VARGEM GRANDE",0,2013,12,0,0,0,0,0,0,0,2,0
"6801","Norte","CS VARGEM GRANDE",0,2014,1,0,0,0,1,0,0,0,0,0
"6802","Norte","CS VARGEM GRANDE",0,2014,2,0,0,0,0,0,1,0,2,0
"6803","Norte","CS VARGEM GRANDE",0,2014,3,0,0,0,0,0,0,0,1,0
"6804","Norte","CS VARGEM GRANDE",0,2014,4,0,0,0,0,0,0,0,3,0
"6805","Norte","CS VARGEM GRANDE",0,2014,5,0,0,0,0,0,0,0,0,0
"6806","Norte","CS VARGEM GRANDE",0,2014,6,0,0,0,0,0,0,0,0,0
"6807","Norte","CS VARGEM GRANDE",0,2014,7,0,0,0,0,0,0,0,0,0
"6808","Norte","CS VARGEM GRANDE",0,2014,8,0,0,0,0,0,0,0,1,0
"6809","Norte","CS VARGEM GRANDE",0,2014,9,0,0,0,0,0,1,0,0,0
"6810","Norte","CS VARGEM GRANDE",0,2014,10,0,0,0,0,2,0,0,1,0
"6811","Norte","CS VARGEM GRANDE",0,2014,11,0,0,0,0,0,0,0,0,0
"6812","Norte","CS VARGEM GRANDE",0,2014,12,0,0,0,0,0,1,0,0,0
"6813","Norte","CS VARGEM GRANDE",0,2015,1,0,0,0,0,0,0,0,0,0
"6814","Norte","CS VARGEM GRANDE",0,2015,2,0,0,0,0,0,0,0,0,0
"6815","Norte","CS VARGEM GRANDE",0,2015,3,0,0,0,0,0,0,0,0,0
"6816","Norte","CS VARGEM GRANDE",0,2015,4,0,0,0,0,0,1,0,0,0
"6817","Norte","CS VARGEM GRANDE",0,2015,5,0,0,0,0,0,1,0,1,0
"6818","Norte","CS VARGEM GRANDE",0,2015,6,0,0,0,0,0,0,0,0,0
"6819","Norte","CS VARGEM GRANDE",0,2015,7,0,0,1,0,0,4,0,1,0
"6820","Norte","CS VARGEM GRANDE",0,2015,8,0,0,1,0,0,4,0,0,0
"6821","Norte","CS VARGEM GRANDE",0,2015,9,0,0,1,0,0,2,0,0,0
"6822","Norte","CS VARGEM GRANDE",0,2015,10,0,0,0,0,0,1,0,0,0
"6823","Norte","CS VARGEM GRANDE",0,2015,11,0,0,0,0,0,1,0,0,0
"6824","Norte","CS VARGEM GRANDE",0,2015,12,0,0,0,0,0,0,0,1,0
"6825","Norte","CS VARGEM GRANDE",0,2016,1,0,0,0,0,0,0,0,2,0
"6826","Norte","CS VARGEM GRANDE",0,2016,2,0,0,0,0,0,1,0,1,0
"6827","Norte","CS VARGEM GRANDE",0,2016,3,0,0,0,1,0,0,0,0,0
