"DISTRITO","UNIDADE","TRIMESTRE","TIPO","VALOR"
"Sul","CS RIO TAVARES","2014 Q4","PERCENTUAL_TODOS_TRI",75
"Norte","CS RIO VERMELHO","2014 Q4","PERCENTUAL_TODOS_TRI",52.2727272727273
"Centro","CS SACO DOS LIMÕES","2014 Q4","PERCENTUAL_TODOS_TRI",46.6666666666667
"Norte","CS SACO GRANDE","2014 Q4","PERCENTUAL_TODOS_TRI",46.8085106382979
"Norte","CS SANTINHO","2014 Q4","PERCENTUAL_TODOS_TRI",56.5217391304348
"Norte","CS SANTO ANTONIO LISBOA","2014 Q4","PERCENTUAL_TODOS_TRI",62.5
"Continente","CS SAPE","2014 Q4","PERCENTUAL_TODOS_TRI",44.4444444444444
"Sul","CS TAPERA","2014 Q4","PERCENTUAL_TODOS_TRI",78.125
"Centro","CS TRINDADE","2014 Q4","PERCENTUAL_TODOS_TRI",47.8260869565217
"Norte","CS VARGEM GRANDE","2014 Q4","PERCENTUAL_TODOS_TRI",16.6666666666667
"Norte","CS VARGEM PEQUENA","2014 Q4","PERCENTUAL_TODOS_TRI",40
"Continente","CS VILA APARECIDA","2014 Q4","PERCENTUAL_TODOS_TRI",69.2307692307692
"Continente","CS ABRAÃO","2015 Q1","PERCENTUAL_TODOS_TRI",76.9230769230769
"Centro","CS AGRONÔMICA","2015 Q1","PERCENTUAL_TODOS_TRI",43.75
"Sul","CS ALTO RIBEIRÃO","2015 Q1","PERCENTUAL_TODOS_TRI",52.9411764705882
"Sul","CS ARMAÇÃO","2015 Q1","PERCENTUAL_TODOS_TRI",65.2173913043478
"Continente","CS BALNEÁRIO","2015 Q1","PERCENTUAL_TODOS_TRI",44.4444444444444
"Norte","CS BARRA DA LAGOA","2015 Q1","PERCENTUAL_TODOS_TRI",45
"Norte","CS CACHOEIRA BOM JESUS","2015 Q1","PERCENTUAL_TODOS_TRI",62.5
"Sul","CS CAIEIRA BARRA DO SUL","2015 Q1","PERCENTUAL_TODOS_TRI",100
