"","DISTRITO","UNIDADE","AREA","ANO","MES","CITOPATO"
"514","Centro","CS CÓRREGO GRANDE",1,2016,3,1
"515","Centro","CS CÓRREGO GRANDE",1,2016,4,3
"516","Centro","CS CÓRREGO GRANDE",1,2016,5,8
"517","Centro","CS CÓRREGO GRANDE",1,2016,6,7
"518","Centro","CS CÓRREGO GRANDE",1,2016,7,10
"519","Centro","CS CÓRREGO GRANDE",1,2016,8,4
"520","Centro","CS CÓRREGO GRANDE",1,2016,9,11
"521","Centro","CS CÓRREGO GRANDE",1,2016,10,4
"522","Centro","CS CÓRREGO GRANDE",1,2016,11,3
"523","Centro","CS CÓRREGO GRANDE",1,2016,12,2
"524","Centro","CS CÓRREGO GRANDE",1,2017,3,9
"525","Centro","CS CÓRREGO GRANDE",1,2017,4,6
"526","Centro","CS CÓRREGO GRANDE",1,2017,5,4
"527","Centro","CS CÓRREGO GRANDE",1,2017,6,3
"528","Centro","CS CÓRREGO GRANDE",1,2017,7,6
"529","Centro","CS CÓRREGO GRANDE",1,2017,8,4
"530","Centro","CS CÓRREGO GRANDE",1,2017,9,4
"531","Centro","CS CÓRREGO GRANDE",1,2017,10,2
"532","Centro","CS CÓRREGO GRANDE",1,2017,11,4
"533","Centro","CS CÓRREGO GRANDE",1,2017,12,5
"534","Centro","CS CÓRREGO GRANDE",1,2018,1,2
"535","Centro","CS CÓRREGO GRANDE",1,2018,2,2
"536","Centro","CS CÓRREGO GRANDE",1,2018,3,19
"537","Centro","CS CÓRREGO GRANDE",2,2013,1,7
"538","Centro","CS CÓRREGO GRANDE",2,2013,2,7
"539","Centro","CS CÓRREGO GRANDE",2,2013,3,3
"540","Centro","CS CÓRREGO GRANDE",2,2013,4,3
"541","Centro","CS CÓRREGO GRANDE",2,2013,5,3
"542","Centro","CS CÓRREGO GRANDE",2,2013,7,1
"543","Centro","CS CÓRREGO GRANDE",2,2013,8,5
"544","Centro","CS CÓRREGO GRANDE",2,2013,9,4
"545","Centro","CS CÓRREGO GRANDE",2,2013,10,4
"546","Centro","CS CÓRREGO GRANDE",2,2013,11,1
"547","Centro","CS CÓRREGO GRANDE",2,2013,12,2
"548","Centro","CS CÓRREGO GRANDE",2,2014,1,3
"549","Centro","CS CÓRREGO GRANDE",2,2014,2,1
"550","Centro","CS CÓRREGO GRANDE",2,2014,4,5
"551","Centro","CS CÓRREGO GRANDE",2,2014,5,2
"552","Centro","CS CÓRREGO GRANDE",2,2014,6,1
"553","Centro","CS CÓRREGO GRANDE",2,2014,7,3
"554","Centro","CS CÓRREGO GRANDE",2,2015,1,2
"555","Centro","CS CÓRREGO GRANDE",2,2015,3,6
"556","Centro","CS CÓRREGO GRANDE",2,2015,4,5
"557","Centro","CS CÓRREGO GRANDE",2,2015,5,3
"558","Centro","CS CÓRREGO GRANDE",2,2015,6,4
"559","Centro","CS CÓRREGO GRANDE",2,2015,7,4
"560","Centro","CS CÓRREGO GRANDE",2,2015,8,3
"561","Centro","CS CÓRREGO GRANDE",2,2015,9,4
"562","Centro","CS CÓRREGO GRANDE",2,2015,10,5
"563","Centro","CS CÓRREGO GRANDE",2,2015,12,1
"564","Centro","CS CÓRREGO GRANDE",2,2016,1,2
"565","Centro","CS CÓRREGO GRANDE",2,2016,4,4
"566","Centro","CS CÓRREGO GRANDE",2,2016,5,1
"567","Centro","CS CÓRREGO GRANDE",2,2016,6,5
"568","Centro","CS CÓRREGO GRANDE",2,2016,7,7
"569","Centro","CS CÓRREGO GRANDE",2,2016,8,7
"570","Centro","CS CÓRREGO GRANDE",2,2016,9,6
"571","Centro","CS CÓRREGO GRANDE",2,2016,10,3
"572","Centro","CS CÓRREGO GRANDE",2,2017,3,4
"573","Centro","CS CÓRREGO GRANDE",2,2017,5,1
"574","Centro","CS CÓRREGO GRANDE",2,2017,6,3
"575","Centro","CS CÓRREGO GRANDE",2,2017,7,10
"576","Centro","CS CÓRREGO GRANDE",2,2017,8,7
"577","Centro","CS CÓRREGO GRANDE",2,2017,9,2
"578","Centro","CS CÓRREGO GRANDE",2,2017,10,4
"579","Centro","CS CÓRREGO GRANDE",2,2017,11,4
"580","Centro","CS CÓRREGO GRANDE",2,2017,12,6
"581","Centro","CS CÓRREGO GRANDE",2,2018,1,3
"582","Centro","CS CÓRREGO GRANDE",2,2018,3,7
"583","Centro","CS ITACORUBI",0,2013,1,9
"584","Centro","CS ITACORUBI",0,2013,2,8
"585","Centro","CS ITACORUBI",0,2013,3,6
"586","Centro","CS ITACORUBI",0,2013,4,8
"587","Centro","CS ITACORUBI",0,2013,5,15
"588","Centro","CS ITACORUBI",0,2013,6,7
"589","Centro","CS ITACORUBI",0,2013,7,15
"590","Centro","CS ITACORUBI",0,2013,8,7
"591","Centro","CS ITACORUBI",0,2013,9,11
"592","Centro","CS ITACORUBI",0,2013,10,13
"593","Centro","CS ITACORUBI",0,2013,11,7
"594","Centro","CS ITACORUBI",0,2013,12,10
"595","Centro","CS ITACORUBI",0,2014,1,5
"596","Centro","CS ITACORUBI",0,2014,2,3
"597","Centro","CS ITACORUBI",0,2014,3,12
"598","Centro","CS ITACORUBI",0,2014,4,8
"599","Centro","CS ITACORUBI",0,2014,5,14
"600","Centro","CS ITACORUBI",0,2014,6,7
"601","Centro","CS ITACORUBI",0,2014,7,2
"602","Centro","CS ITACORUBI",0,2014,8,11
"603","Centro","CS ITACORUBI",0,2014,9,10
"604","Centro","CS ITACORUBI",0,2014,10,11
"605","Centro","CS ITACORUBI",0,2014,11,7
"606","Centro","CS ITACORUBI",0,2014,12,4
"607","Centro","CS ITACORUBI",0,2015,1,8
"608","Centro","CS ITACORUBI",0,2015,2,4
"609","Centro","CS ITACORUBI",0,2015,3,15
"610","Centro","CS ITACORUBI",0,2015,4,9
"611","Centro","CS ITACORUBI",0,2015,5,4
"612","Centro","CS ITACORUBI",0,2015,6,10
"613","Centro","CS ITACORUBI",0,2015,7,7
"614","Centro","CS ITACORUBI",0,2015,8,10
"615","Centro","CS ITACORUBI",0,2015,9,6
"616","Centro","CS ITACORUBI",0,2015,10,19
"617","Centro","CS ITACORUBI",0,2015,11,8
"618","Centro","CS ITACORUBI",0,2015,12,10
"619","Centro","CS ITACORUBI",0,2016,1,19
"620","Centro","CS ITACORUBI",0,2016,2,9
"621","Centro","CS ITACORUBI",0,2016,3,5
"622","Centro","CS ITACORUBI",0,2016,4,13
"623","Centro","CS ITACORUBI",0,2016,5,9
"624","Centro","CS ITACORUBI",0,2016,6,17
"625","Centro","CS ITACORUBI",0,2016,7,9
"626","Centro","CS ITACORUBI",0,2016,8,12
"627","Centro","CS ITACORUBI",0,2016,9,16
"628","Centro","CS ITACORUBI",0,2016,10,10
"629","Centro","CS ITACORUBI",0,2016,11,8
"630","Centro","CS ITACORUBI",0,2016,12,10
"631","Centro","CS ITACORUBI",0,2017,1,3
"632","Centro","CS ITACORUBI",0,2017,2,1
"633","Centro","CS ITACORUBI",0,2017,3,5
"634","Centro","CS ITACORUBI",0,2017,4,8
"635","Centro","CS ITACORUBI",0,2017,5,21
"636","Centro","CS ITACORUBI",0,2017,6,11
"637","Centro","CS ITACORUBI",0,2017,7,6
"638","Centro","CS ITACORUBI",0,2017,8,5
"639","Centro","CS ITACORUBI",0,2017,9,10
"640","Centro","CS ITACORUBI",0,2017,10,10
"641","Centro","CS ITACORUBI",0,2017,11,7
"642","Centro","CS ITACORUBI",0,2017,12,6
"643","Centro","CS ITACORUBI",0,2018,1,7
"644","Centro","CS ITACORUBI",0,2018,2,5
"645","Centro","CS ITACORUBI",0,2018,3,16
"646","Centro","CS ITACORUBI",1,2013,1,15
"647","Centro","CS ITACORUBI",1,2013,2,7
"648","Centro","CS ITACORUBI",1,2013,3,21
"649","Centro","CS ITACORUBI",1,2013,4,30
"650","Centro","CS ITACORUBI",1,2013,5,28
"651","Centro","CS ITACORUBI",1,2013,6,19
"652","Centro","CS ITACORUBI",1,2013,7,20
"653","Centro","CS ITACORUBI",1,2013,8,20
"654","Centro","CS ITACORUBI",1,2013,9,21
"655","Centro","CS ITACORUBI",1,2013,10,19
"656","Centro","CS ITACORUBI",1,2013,11,11
"657","Centro","CS ITACORUBI",1,2013,12,2
"658","Centro","CS ITACORUBI",1,2014,1,25
"659","Centro","CS ITACORUBI",1,2014,2,11
"660","Centro","CS ITACORUBI",1,2014,3,17
"661","Centro","CS ITACORUBI",1,2014,4,11
"662","Centro","CS ITACORUBI",1,2014,5,37
"663","Centro","CS ITACORUBI",1,2014,6,5
"664","Centro","CS ITACORUBI",1,2014,7,12
"665","Centro","CS ITACORUBI",1,2014,8,12
"666","Centro","CS ITACORUBI",1,2014,9,24
"667","Centro","CS ITACORUBI",1,2014,10,14
"668","Centro","CS ITACORUBI",1,2014,11,11
"669","Centro","CS ITACORUBI",1,2014,12,10
"670","Centro","CS ITACORUBI",1,2015,1,17
"671","Centro","CS ITACORUBI",1,2015,2,8
"672","Centro","CS ITACORUBI",1,2015,3,28
"673","Centro","CS ITACORUBI",1,2015,4,16
"674","Centro","CS ITACORUBI",1,2015,5,10
"675","Centro","CS ITACORUBI",1,2015,6,7
"676","Centro","CS ITACORUBI",1,2015,7,34
"677","Centro","CS ITACORUBI",1,2015,8,28
"678","Centro","CS ITACORUBI",1,2015,9,23
"679","Centro","CS ITACORUBI",1,2015,10,39
"680","Centro","CS ITACORUBI",1,2015,11,12
"681","Centro","CS ITACORUBI",1,2015,12,17
"682","Centro","CS ITACORUBI",1,2016,1,14
"683","Centro","CS ITACORUBI",1,2016,2,17
"684","Centro","CS ITACORUBI",1,2016,3,4
"685","Centro","CS ITACORUBI",1,2016,4,27
"686","Centro","CS ITACORUBI",1,2016,5,16
"687","Centro","CS ITACORUBI",1,2016,6,19
"688","Centro","CS ITACORUBI",1,2016,7,19
"689","Centro","CS ITACORUBI",1,2016,8,10
"690","Centro","CS ITACORUBI",1,2016,9,21
"691","Centro","CS ITACORUBI",1,2016,10,20
"692","Centro","CS ITACORUBI",1,2016,11,16
"693","Centro","CS ITACORUBI",1,2016,12,7
"694","Centro","CS ITACORUBI",1,2017,1,5
"695","Centro","CS ITACORUBI",1,2017,2,1
"696","Centro","CS ITACORUBI",1,2017,3,26
"697","Centro","CS ITACORUBI",1,2017,4,26
"698","Centro","CS ITACORUBI",1,2017,5,16
"699","Centro","CS ITACORUBI",1,2017,6,24
"700","Centro","CS ITACORUBI",1,2017,7,13
"701","Centro","CS ITACORUBI",1,2017,8,19
"702","Centro","CS ITACORUBI",1,2017,9,23
"703","Centro","CS ITACORUBI",1,2017,10,36
"704","Centro","CS ITACORUBI",1,2017,11,27
"705","Centro","CS ITACORUBI",1,2017,12,13
"706","Centro","CS ITACORUBI",1,2018,1,9
"707","Centro","CS ITACORUBI",1,2018,2,13
"708","Centro","CS ITACORUBI",1,2018,3,29
"709","Centro","CS ITACORUBI",2,2013,1,9
"710","Centro","CS ITACORUBI",2,2013,2,8
"711","Centro","CS ITACORUBI",2,2013,3,7
"712","Centro","CS ITACORUBI",2,2013,4,14
"713","Centro","CS ITACORUBI",2,2013,5,22
"714","Centro","CS ITACORUBI",2,2013,6,14
"715","Centro","CS ITACORUBI",2,2013,7,14
"716","Centro","CS ITACORUBI",2,2013,8,7
"717","Centro","CS ITACORUBI",2,2013,9,11
"718","Centro","CS ITACORUBI",2,2013,10,7
"719","Centro","CS ITACORUBI",2,2013,11,3
"720","Centro","CS ITACORUBI",2,2013,12,9
"721","Centro","CS ITACORUBI",2,2014,1,3
"722","Centro","CS ITACORUBI",2,2014,2,3
"723","Centro","CS ITACORUBI",2,2014,3,10
"724","Centro","CS ITACORUBI",2,2014,4,15
"725","Centro","CS ITACORUBI",2,2014,5,18
"726","Centro","CS ITACORUBI",2,2014,6,6
"727","Centro","CS ITACORUBI",2,2014,7,8
"728","Centro","CS ITACORUBI",2,2014,8,7
"729","Centro","CS ITACORUBI",2,2014,9,15
"730","Centro","CS ITACORUBI",2,2014,10,23
"731","Centro","CS ITACORUBI",2,2014,11,5
"732","Centro","CS ITACORUBI",2,2014,12,4
"733","Centro","CS ITACORUBI",2,2015,1,8
"734","Centro","CS ITACORUBI",2,2015,2,6
"735","Centro","CS ITACORUBI",2,2015,3,16
"736","Centro","CS ITACORUBI",2,2015,4,20
"737","Centro","CS ITACORUBI",2,2015,5,5
"738","Centro","CS ITACORUBI",2,2015,6,12
"739","Centro","CS ITACORUBI",2,2015,7,17
"740","Centro","CS ITACORUBI",2,2015,8,21
"741","Centro","CS ITACORUBI",2,2015,9,12
"742","Centro","CS ITACORUBI",2,2015,10,24
"743","Centro","CS ITACORUBI",2,2015,11,17
"744","Centro","CS ITACORUBI",2,2015,12,10
"745","Centro","CS ITACORUBI",2,2016,1,3
"746","Centro","CS ITACORUBI",2,2016,2,6
"747","Centro","CS ITACORUBI",2,2016,3,13
"748","Centro","CS ITACORUBI",2,2016,4,14
"749","Centro","CS ITACORUBI",2,2016,5,7
"750","Centro","CS ITACORUBI",2,2016,6,11
"751","Centro","CS ITACORUBI",2,2016,7,7
"752","Centro","CS ITACORUBI",2,2016,8,11
"753","Centro","CS ITACORUBI",2,2016,9,8
"754","Centro","CS ITACORUBI",2,2016,10,11
"755","Centro","CS ITACORUBI",2,2016,11,13
"756","Centro","CS ITACORUBI",2,2016,12,4
"757","Centro","CS ITACORUBI",2,2017,1,3
"758","Centro","CS ITACORUBI",2,2017,3,11
"759","Centro","CS ITACORUBI",2,2017,4,12
"760","Centro","CS ITACORUBI",2,2017,5,11
"761","Centro","CS ITACORUBI",2,2017,6,12
"762","Centro","CS ITACORUBI",2,2017,7,11
"763","Centro","CS ITACORUBI",2,2017,8,11
"764","Centro","CS ITACORUBI",2,2017,9,10
"765","Centro","CS ITACORUBI",2,2017,10,15
"766","Centro","CS ITACORUBI",2,2017,11,8
"767","Centro","CS ITACORUBI",2,2017,12,5
"768","Centro","CS ITACORUBI",2,2018,1,1
"769","Centro","CS ITACORUBI",2,2018,2,14
"770","Centro","CS ITACORUBI",2,2018,3,11
"771","Centro","CS ITACORUBI",3,2013,1,6
"772","Centro","CS ITACORUBI",3,2013,2,6
"773","Centro","CS ITACORUBI",3,2013,3,3
"774","Centro","CS ITACORUBI",3,2013,4,9
"775","Centro","CS ITACORUBI",3,2013,5,10
"776","Centro","CS ITACORUBI",3,2013,6,5
"777","Centro","CS ITACORUBI",3,2013,7,4
"778","Centro","CS ITACORUBI",3,2013,8,1
"779","Centro","CS ITACORUBI",3,2013,9,3
"780","Centro","CS ITACORUBI",3,2013,10,3
"781","Centro","CS ITACORUBI",3,2013,11,3
"782","Centro","CS ITACORUBI",3,2013,12,4
"783","Centro","CS ITACORUBI",3,2014,1,9
"784","Centro","CS ITACORUBI",3,2014,2,4
"785","Centro","CS ITACORUBI",3,2014,3,9
"786","Centro","CS ITACORUBI",3,2014,4,5
"787","Centro","CS ITACORUBI",3,2014,5,6
"788","Centro","CS ITACORUBI",3,2014,6,2
"789","Centro","CS ITACORUBI",3,2014,7,8
"790","Centro","CS ITACORUBI",3,2014,8,5
"791","Centro","CS ITACORUBI",3,2014,9,6
"792","Centro","CS ITACORUBI",3,2014,10,10
"793","Centro","CS ITACORUBI",3,2014,11,4
"794","Centro","CS ITACORUBI",3,2014,12,5
"795","Centro","CS ITACORUBI",3,2015,1,5
"796","Centro","CS ITACORUBI",3,2015,2,4
"797","Centro","CS ITACORUBI",3,2015,3,10
"798","Centro","CS ITACORUBI",3,2015,4,6
"799","Centro","CS ITACORUBI",3,2015,5,2
"800","Centro","CS ITACORUBI",3,2015,6,7
"801","Centro","CS ITACORUBI",3,2015,7,3
"802","Centro","CS ITACORUBI",3,2015,8,12
"803","Centro","CS ITACORUBI",3,2015,9,12
"804","Centro","CS ITACORUBI",3,2015,10,7
"805","Centro","CS ITACORUBI",3,2015,11,6
"806","Centro","CS ITACORUBI",3,2015,12,7
"807","Centro","CS ITACORUBI",3,2016,1,5
"808","Centro","CS ITACORUBI",3,2016,2,6
"809","Centro","CS ITACORUBI",3,2016,3,6
"810","Centro","CS ITACORUBI",3,2016,4,11
"811","Centro","CS ITACORUBI",3,2016,5,11
"812","Centro","CS ITACORUBI",3,2016,6,7
"813","Centro","CS ITACORUBI",3,2016,7,8
"814","Centro","CS ITACORUBI",3,2016,8,15
"815","Centro","CS ITACORUBI",3,2016,9,7
"816","Centro","CS ITACORUBI",3,2016,10,5
"817","Centro","CS ITACORUBI",3,2016,11,3
"818","Centro","CS ITACORUBI",3,2016,12,1
"819","Centro","CS ITACORUBI",3,2017,1,10
"820","Centro","CS ITACORUBI",3,2017,3,5
"821","Centro","CS ITACORUBI",3,2017,4,5
"822","Centro","CS ITACORUBI",3,2017,5,8
"823","Centro","CS ITACORUBI",3,2017,6,4
"824","Centro","CS ITACORUBI",3,2017,7,8
"825","Centro","CS ITACORUBI",3,2017,8,7
"826","Centro","CS ITACORUBI",3,2017,9,8
"827","Centro","CS ITACORUBI",3,2017,10,21
"828","Centro","CS ITACORUBI",3,2017,11,8
"829","Centro","CS ITACORUBI",3,2017,12,6
"830","Centro","CS ITACORUBI",3,2018,1,7
"831","Centro","CS ITACORUBI",3,2018,2,2
"832","Centro","CS ITACORUBI",3,2018,3,1
"833","Centro","CS JOÃO PAULO",0,2013,1,6
"834","Centro","CS JOÃO PAULO",0,2013,2,8
"835","Centro","CS JOÃO PAULO",0,2013,3,3
"836","Centro","CS JOÃO PAULO",0,2013,4,10
"837","Centro","CS JOÃO PAULO",0,2013,5,6
"838","Centro","CS JOÃO PAULO",0,2013,6,5
"839","Centro","CS JOÃO PAULO",0,2013,7,8
"840","Centro","CS JOÃO PAULO",0,2013,8,9
"841","Centro","CS JOÃO PAULO",0,2013,9,8
"842","Centro","CS JOÃO PAULO",0,2013,10,7
"843","Centro","CS JOÃO PAULO",0,2013,11,4
"844","Centro","CS JOÃO PAULO",0,2013,12,5
"845","Centro","CS JOÃO PAULO",0,2014,1,9
"846","Centro","CS JOÃO PAULO",0,2014,2,1
"847","Centro","CS JOÃO PAULO",0,2014,3,14
"848","Centro","CS JOÃO PAULO",0,2014,4,12
"849","Centro","CS JOÃO PAULO",0,2014,5,12
"850","Centro","CS JOÃO PAULO",0,2014,6,9
"851","Centro","CS JOÃO PAULO",0,2014,7,15
"852","Centro","CS JOÃO PAULO",0,2014,8,9
"853","Centro","CS JOÃO PAULO",0,2014,9,9
"854","Centro","CS JOÃO PAULO",0,2014,10,13
"855","Centro","CS JOÃO PAULO",0,2014,11,8
"856","Centro","CS JOÃO PAULO",0,2014,12,4
"857","Centro","CS JOÃO PAULO",0,2015,1,6
"858","Centro","CS JOÃO PAULO",0,2015,2,2
"859","Centro","CS JOÃO PAULO",0,2015,3,12
"860","Centro","CS JOÃO PAULO",0,2015,4,12
"861","Centro","CS JOÃO PAULO",0,2015,5,5
"862","Centro","CS JOÃO PAULO",0,2015,6,11
"863","Centro","CS JOÃO PAULO",0,2015,7,9
"864","Centro","CS JOÃO PAULO",0,2015,8,11
"865","Centro","CS JOÃO PAULO",0,2015,9,10
"866","Centro","CS JOÃO PAULO",0,2015,10,5
"867","Centro","CS JOÃO PAULO",0,2015,11,10
"868","Centro","CS JOÃO PAULO",0,2015,12,4
"869","Centro","CS JOÃO PAULO",0,2016,1,10
"870","Centro","CS JOÃO PAULO",0,2016,2,10
"871","Centro","CS JOÃO PAULO",0,2016,3,5
"872","Centro","CS JOÃO PAULO",0,2016,4,12
"873","Centro","CS JOÃO PAULO",0,2016,5,7
"874","Centro","CS JOÃO PAULO",0,2016,6,12
"875","Centro","CS JOÃO PAULO",0,2016,7,12
"876","Centro","CS JOÃO PAULO",0,2016,8,9
"877","Centro","CS JOÃO PAULO",0,2016,9,10
"878","Centro","CS JOÃO PAULO",0,2016,10,11
"879","Centro","CS JOÃO PAULO",0,2016,11,9
"880","Centro","CS JOÃO PAULO",0,2016,12,3
"881","Centro","CS JOÃO PAULO",0,2017,1,1
"882","Centro","CS JOÃO PAULO",0,2017,3,13
"883","Centro","CS JOÃO PAULO",0,2017,4,11
"884","Centro","CS JOÃO PAULO",0,2017,5,11
"885","Centro","CS JOÃO PAULO",0,2017,6,6
"886","Centro","CS JOÃO PAULO",0,2017,7,8
"887","Centro","CS JOÃO PAULO",0,2017,8,14
"888","Centro","CS JOÃO PAULO",0,2017,9,10
"889","Centro","CS JOÃO PAULO",0,2017,10,12
"890","Centro","CS JOÃO PAULO",0,2017,11,19
"891","Centro","CS JOÃO PAULO",0,2017,12,11
"892","Centro","CS JOÃO PAULO",0,2018,1,12
"893","Centro","CS JOÃO PAULO",0,2018,3,10
"894","Centro","CS JOÃO PAULO",1,2013,1,3
"895","Centro","CS JOÃO PAULO",1,2013,2,5
"896","Centro","CS JOÃO PAULO",1,2013,3,14
"897","Centro","CS JOÃO PAULO",1,2013,4,16
"898","Centro","CS JOÃO PAULO",1,2013,5,8
"899","Centro","CS JOÃO PAULO",1,2013,6,13
"900","Centro","CS JOÃO PAULO",1,2013,7,1
"901","Centro","CS JOÃO PAULO",1,2013,8,3
"902","Centro","CS JOÃO PAULO",1,2013,9,2
"903","Centro","CS JOÃO PAULO",1,2013,10,10
"904","Centro","CS JOÃO PAULO",1,2013,11,5
"905","Centro","CS JOÃO PAULO",1,2013,12,4
"906","Centro","CS JOÃO PAULO",1,2014,1,1
"907","Centro","CS JOÃO PAULO",1,2014,2,10
"908","Centro","CS JOÃO PAULO",1,2014,3,12
"909","Centro","CS JOÃO PAULO",1,2014,4,7
"910","Centro","CS JOÃO PAULO",1,2014,5,7
"911","Centro","CS JOÃO PAULO",1,2014,6,12
"912","Centro","CS JOÃO PAULO",1,2014,7,3
"913","Centro","CS JOÃO PAULO",1,2014,8,4
"914","Centro","CS JOÃO PAULO",1,2014,9,2
"915","Centro","CS JOÃO PAULO",1,2014,10,9
"916","Centro","CS JOÃO PAULO",1,2014,11,7
"917","Centro","CS JOÃO PAULO",1,2014,12,1
"918","Centro","CS JOÃO PAULO",1,2015,1,7
"919","Centro","CS JOÃO PAULO",1,2015,2,5
"920","Centro","CS JOÃO PAULO",1,2015,3,4
"921","Centro","CS JOÃO PAULO",1,2015,4,3
"922","Centro","CS JOÃO PAULO",1,2015,5,3
"923","Centro","CS JOÃO PAULO",1,2015,6,6
"924","Centro","CS JOÃO PAULO",1,2015,7,5
"925","Centro","CS JOÃO PAULO",1,2015,8,4
"926","Centro","CS JOÃO PAULO",1,2015,9,8
"927","Centro","CS JOÃO PAULO",1,2015,10,4
"928","Centro","CS JOÃO PAULO",1,2015,11,1
"929","Centro","CS JOÃO PAULO",1,2015,12,1
"930","Centro","CS JOÃO PAULO",1,2016,1,7
"931","Centro","CS JOÃO PAULO",1,2016,2,1
"932","Centro","CS JOÃO PAULO",1,2016,3,2
"933","Centro","CS JOÃO PAULO",1,2016,4,4
"934","Centro","CS JOÃO PAULO",1,2016,5,7
"935","Centro","CS JOÃO PAULO",1,2016,6,7
"936","Centro","CS JOÃO PAULO",1,2016,7,3
"937","Centro","CS JOÃO PAULO",1,2016,8,4
"938","Centro","CS JOÃO PAULO",1,2016,9,7
"939","Centro","CS JOÃO PAULO",1,2016,10,5
"940","Centro","CS JOÃO PAULO",1,2016,11,8
"941","Centro","CS JOÃO PAULO",1,2016,12,1
"942","Centro","CS JOÃO PAULO",1,2017,3,6
"943","Centro","CS JOÃO PAULO",1,2017,4,5
"944","Centro","CS JOÃO PAULO",1,2017,5,7
"945","Centro","CS JOÃO PAULO",1,2017,6,7
"946","Centro","CS JOÃO PAULO",1,2017,7,14
"947","Centro","CS JOÃO PAULO",1,2017,8,10
"948","Centro","CS JOÃO PAULO",1,2017,9,8
"949","Centro","CS JOÃO PAULO",1,2017,10,9
"950","Centro","CS JOÃO PAULO",1,2017,11,8
"951","Centro","CS JOÃO PAULO",1,2017,12,6
"952","Centro","CS JOÃO PAULO",1,2018,1,2
"953","Centro","CS JOÃO PAULO",1,2018,2,2
"954","Centro","CS JOÃO PAULO",1,2018,3,6
"955","Centro","CS MONTE SERRAT",0,2013,1,6
"956","Centro","CS MONTE SERRAT",0,2013,2,4
"957","Centro","CS MONTE SERRAT",0,2013,3,8
"958","Centro","CS MONTE SERRAT",0,2013,4,3
"959","Centro","CS MONTE SERRAT",0,2013,5,4
"960","Centro","CS MONTE SERRAT",0,2013,6,8
"961","Centro","CS MONTE SERRAT",0,2013,7,7
"962","Centro","CS MONTE SERRAT",0,2013,8,11
"963","Centro","CS MONTE SERRAT",0,2013,9,6
"964","Centro","CS MONTE SERRAT",0,2013,10,25
"965","Centro","CS MONTE SERRAT",0,2013,11,6
"966","Centro","CS MONTE SERRAT",0,2013,12,4
"967","Centro","CS MONTE SERRAT",0,2014,1,8
"968","Centro","CS MONTE SERRAT",0,2014,2,14
"969","Centro","CS MONTE SERRAT",0,2014,3,7
"970","Centro","CS MONTE SERRAT",0,2014,4,6
"971","Centro","CS MONTE SERRAT",0,2014,5,9
"972","Centro","CS MONTE SERRAT",0,2014,6,5
"973","Centro","CS MONTE SERRAT",0,2014,9,10
"974","Centro","CS MONTE SERRAT",0,2014,10,5
"975","Centro","CS MONTE SERRAT",0,2014,11,2
"976","Centro","CS MONTE SERRAT",0,2014,12,2
"977","Centro","CS MONTE SERRAT",0,2015,1,4
"978","Centro","CS MONTE SERRAT",0,2015,2,7
"979","Centro","CS MONTE SERRAT",0,2015,3,14
"980","Centro","CS MONTE SERRAT",0,2015,4,4
"981","Centro","CS MONTE SERRAT",0,2015,6,5
"982","Centro","CS MONTE SERRAT",0,2015,7,7
"983","Centro","CS MONTE SERRAT",0,2015,8,6
"984","Centro","CS MONTE SERRAT",0,2015,9,11
"985","Centro","CS MONTE SERRAT",0,2015,10,4
"986","Centro","CS MONTE SERRAT",0,2015,11,3
"987","Centro","CS MONTE SERRAT",0,2015,12,1
"988","Centro","CS MONTE SERRAT",0,2016,1,5
"989","Centro","CS MONTE SERRAT",0,2016,2,3
"990","Centro","CS MONTE SERRAT",0,2016,3,3
"991","Centro","CS MONTE SERRAT",0,2016,4,7
"992","Centro","CS MONTE SERRAT",0,2016,5,5
"993","Centro","CS MONTE SERRAT",0,2016,6,9
"994","Centro","CS MONTE SERRAT",0,2016,7,7
"995","Centro","CS MONTE SERRAT",0,2016,8,6
"996","Centro","CS MONTE SERRAT",0,2016,9,10
"997","Centro","CS MONTE SERRAT",0,2016,10,8
"998","Centro","CS MONTE SERRAT",0,2016,11,3
"999","Centro","CS MONTE SERRAT",0,2016,12,2
"1000","Centro","CS MONTE SERRAT",0,2017,1,1
"1001","Centro","CS MONTE SERRAT",0,2017,3,8
"1002","Centro","CS MONTE SERRAT",0,2017,4,10
"1003","Centro","CS MONTE SERRAT",0,2017,5,2
"1004","Centro","CS MONTE SERRAT",0,2017,6,10
"1005","Centro","CS MONTE SERRAT",0,2017,7,1
"1006","Centro","CS MONTE SERRAT",0,2017,8,18
"1007","Centro","CS MONTE SERRAT",0,2017,9,15
"1008","Centro","CS MONTE SERRAT",0,2017,10,8
"1009","Centro","CS MONTE SERRAT",0,2017,11,9
"1010","Centro","CS MONTE SERRAT",0,2017,12,5
"1011","Centro","CS MONTE SERRAT",0,2018,1,8
"1012","Centro","CS MONTE SERRAT",0,2018,2,12
"1013","Centro","CS MONTE SERRAT",0,2018,3,11
"1014","Centro","CS MONTE SERRAT",1,2013,1,3
"1015","Centro","CS MONTE SERRAT",1,2013,2,2
"1016","Centro","CS MONTE SERRAT",1,2013,3,3
"1017","Centro","CS MONTE SERRAT",1,2013,4,2
"1018","Centro","CS MONTE SERRAT",1,2013,5,3
"1019","Centro","CS MONTE SERRAT",1,2013,6,9
"1020","Centro","CS MONTE SERRAT",1,2013,7,10
"1021","Centro","CS MONTE SERRAT",1,2013,8,6
