"","DISTRITO","UNIDADE","AREA","ANO","MES","GESTANTES","GESTANTES_7_CONS","GEST_TODOS_TRI","GEST_ODONTO"
"420","Centro","CS CÓRREGO GRANDE",1,2015,8,2,2,1,1
"421","Centro","CS CÓRREGO GRANDE",1,2015,9,1,1,1,0
"422","Centro","CS CÓRREGO GRANDE",1,2015,11,2,2,2,0
"423","Centro","CS CÓRREGO GRANDE",1,2016,2,1,1,0,0
"424","Centro","CS CÓRREGO GRANDE",1,2016,3,1,1,0,0
"425","Centro","CS CÓRREGO GRANDE",1,2016,4,2,2,2,1
"426","Centro","CS CÓRREGO GRANDE",1,2016,5,1,1,1,0
"427","Centro","CS CÓRREGO GRANDE",1,2016,6,2,1,1,0
"428","Centro","CS CÓRREGO GRANDE",1,2016,7,2,2,1,0
"429","Centro","CS CÓRREGO GRANDE",1,2016,10,1,1,1,1
"430","Centro","CS CÓRREGO GRANDE",1,2016,11,1,1,1,0
"431","Centro","CS CÓRREGO GRANDE",1,2016,12,1,1,1,0
"432","Centro","CS CÓRREGO GRANDE",1,2017,2,4,3,1,2
"433","Centro","CS CÓRREGO GRANDE",1,2017,3,1,1,1,0
"434","Centro","CS CÓRREGO GRANDE",1,2017,4,1,1,1,0
"435","Centro","CS CÓRREGO GRANDE",1,2017,5,2,0,0,0
"436","Centro","CS CÓRREGO GRANDE",1,2017,6,1,1,1,1
"437","Centro","CS CÓRREGO GRANDE",1,2017,7,1,1,1,1
"438","Centro","CS CÓRREGO GRANDE",1,2017,10,2,2,1,1
"439","Centro","CS CÓRREGO GRANDE",2,2013,4,1,1,1,1
"440","Centro","CS CÓRREGO GRANDE",2,2013,8,2,2,2,0
"441","Centro","CS CÓRREGO GRANDE",2,2013,11,1,1,0,1
"442","Centro","CS CÓRREGO GRANDE",2,2013,12,1,1,1,0
"443","Centro","CS CÓRREGO GRANDE",2,2014,1,1,0,0,0
"444","Centro","CS CÓRREGO GRANDE",2,2014,4,1,1,1,0
"445","Centro","CS CÓRREGO GRANDE",2,2014,5,1,1,1,0
"446","Centro","CS CÓRREGO GRANDE",2,2015,1,1,1,0,0
"447","Centro","CS CÓRREGO GRANDE",2,2015,2,3,3,3,0
"448","Centro","CS CÓRREGO GRANDE",2,2015,3,2,1,0,0
"449","Centro","CS CÓRREGO GRANDE",2,2015,5,1,1,1,0
"450","Centro","CS CÓRREGO GRANDE",2,2015,7,1,1,0,0
"451","Centro","CS CÓRREGO GRANDE",2,2015,8,1,1,1,0
"452","Centro","CS CÓRREGO GRANDE",2,2015,9,1,1,1,1
"453","Centro","CS CÓRREGO GRANDE",2,2016,1,2,2,2,1
"454","Centro","CS CÓRREGO GRANDE",2,2016,2,1,1,0,0
"455","Centro","CS CÓRREGO GRANDE",2,2016,5,1,1,1,0
"456","Centro","CS CÓRREGO GRANDE",2,2016,6,2,2,1,0
"457","Centro","CS CÓRREGO GRANDE",2,2016,8,1,1,1,0
"458","Centro","CS CÓRREGO GRANDE",2,2016,9,1,1,1,1
"459","Centro","CS CÓRREGO GRANDE",2,2016,11,1,1,1,0
"460","Centro","CS CÓRREGO GRANDE",2,2016,12,2,2,2,2
"461","Centro","CS CÓRREGO GRANDE",2,2017,5,1,1,0,0
"462","Centro","CS CÓRREGO GRANDE",2,2017,7,1,1,1,1
"463","Centro","CS CÓRREGO GRANDE",2,2017,10,1,1,1,1
"464","Centro","CS CÓRREGO GRANDE",2,2017,12,1,1,1,0
"465","Centro","CS ITACORUBI",0,2013,1,2,2,1,1
"466","Centro","CS ITACORUBI",0,2013,2,2,2,2,1
"467","Centro","CS ITACORUBI",0,2013,3,3,1,1,2
"468","Centro","CS ITACORUBI",0,2013,5,1,1,1,0
"469","Centro","CS ITACORUBI",0,2013,6,2,1,1,1
"470","Centro","CS ITACORUBI",0,2013,7,1,1,1,0
"471","Centro","CS ITACORUBI",0,2013,10,2,2,2,0
"472","Centro","CS ITACORUBI",0,2013,12,4,4,4,2
"473","Centro","CS ITACORUBI",0,2014,1,5,5,3,2
"474","Centro","CS ITACORUBI",0,2014,2,3,3,3,2
"475","Centro","CS ITACORUBI",0,2014,4,3,2,2,0
"476","Centro","CS ITACORUBI",0,2014,6,3,2,1,2
"477","Centro","CS ITACORUBI",0,2014,7,2,2,1,2
"478","Centro","CS ITACORUBI",0,2014,8,1,1,1,0
"479","Centro","CS ITACORUBI",0,2014,9,1,1,0,0
"480","Centro","CS ITACORUBI",0,2014,11,5,4,4,3
"481","Centro","CS ITACORUBI",0,2014,12,2,2,2,0
"482","Centro","CS ITACORUBI",0,2015,1,1,1,1,0
"483","Centro","CS ITACORUBI",0,2015,2,2,2,2,1
"484","Centro","CS ITACORUBI",0,2015,3,1,0,0,0
"485","Centro","CS ITACORUBI",0,2015,4,2,1,0,0
"486","Centro","CS ITACORUBI",0,2015,5,3,1,1,0
"487","Centro","CS ITACORUBI",0,2015,6,4,3,2,1
"488","Centro","CS ITACORUBI",0,2015,7,1,1,1,1
"489","Centro","CS ITACORUBI",0,2015,8,3,3,2,0
"490","Centro","CS ITACORUBI",0,2015,10,3,3,3,0
"491","Centro","CS ITACORUBI",0,2015,12,2,2,2,0
"492","Centro","CS ITACORUBI",0,2016,1,2,1,0,1
"493","Centro","CS ITACORUBI",0,2016,2,1,1,1,0
"494","Centro","CS ITACORUBI",0,2016,3,2,1,1,1
"495","Centro","CS ITACORUBI",0,2016,4,1,1,1,0
"496","Centro","CS ITACORUBI",0,2016,5,3,3,3,1
"497","Centro","CS ITACORUBI",0,2016,6,3,2,1,0
"498","Centro","CS ITACORUBI",0,2016,7,3,1,2,0
"499","Centro","CS ITACORUBI",0,2016,8,2,2,1,0
"500","Centro","CS ITACORUBI",0,2016,9,2,2,2,0
"501","Centro","CS ITACORUBI",0,2016,10,2,2,2,2
"502","Centro","CS ITACORUBI",0,2016,11,2,2,2,1
"503","Centro","CS ITACORUBI",0,2016,12,2,2,2,0
"504","Centro","CS ITACORUBI",0,2017,1,1,0,0,0
"505","Centro","CS ITACORUBI",0,2017,2,2,2,1,0
"506","Centro","CS ITACORUBI",0,2017,3,2,2,2,1
"507","Centro","CS ITACORUBI",0,2017,4,1,1,1,0
"508","Centro","CS ITACORUBI",0,2017,5,2,2,2,0
"509","Centro","CS ITACORUBI",0,2017,6,2,1,2,1
"510","Centro","CS ITACORUBI",0,2017,8,5,4,1,1
"511","Centro","CS ITACORUBI",0,2017,9,2,1,1,1
"512","Centro","CS ITACORUBI",0,2017,10,4,3,2,1
"513","Centro","CS ITACORUBI",0,2017,11,1,1,1,1
"514","Centro","CS ITACORUBI",0,2017,12,5,2,2,0
"515","Centro","CS ITACORUBI",1,2013,1,1,1,0,1
"516","Centro","CS ITACORUBI",1,2013,5,3,1,1,0
"517","Centro","CS ITACORUBI",1,2013,6,3,2,1,2
"518","Centro","CS ITACORUBI",1,2013,7,2,2,1,0
"519","Centro","CS ITACORUBI",1,2013,8,2,2,1,1
"520","Centro","CS ITACORUBI",1,2013,9,2,2,1,0
"521","Centro","CS ITACORUBI",1,2013,10,2,2,1,0
"522","Centro","CS ITACORUBI",1,2013,11,1,1,1,0
"523","Centro","CS ITACORUBI",1,2013,12,1,0,0,0
"524","Centro","CS ITACORUBI",1,2014,1,2,1,1,0
"525","Centro","CS ITACORUBI",1,2014,2,2,1,1,0
"526","Centro","CS ITACORUBI",1,2014,3,1,1,0,0
"527","Centro","CS ITACORUBI",1,2014,4,1,1,1,0
"528","Centro","CS ITACORUBI",1,2014,5,2,1,2,0
"529","Centro","CS ITACORUBI",1,2014,9,2,2,1,0
"530","Centro","CS ITACORUBI",1,2014,10,3,1,1,0
"531","Centro","CS ITACORUBI",1,2014,11,2,2,2,0
"532","Centro","CS ITACORUBI",1,2015,1,1,0,0,0
"533","Centro","CS ITACORUBI",1,2015,2,1,0,0,1
"534","Centro","CS ITACORUBI",1,2015,3,2,1,1,1
"535","Centro","CS ITACORUBI",1,2015,4,2,1,1,0
"536","Centro","CS ITACORUBI",1,2015,5,1,1,0,1
"537","Centro","CS ITACORUBI",1,2015,6,2,1,1,1
"538","Centro","CS ITACORUBI",1,2015,7,5,2,3,1
"539","Centro","CS ITACORUBI",1,2015,8,1,1,1,1
"540","Centro","CS ITACORUBI",1,2015,9,2,1,0,0
"541","Centro","CS ITACORUBI",1,2015,10,1,0,0,0
"542","Centro","CS ITACORUBI",1,2015,12,4,3,2,2
"543","Centro","CS ITACORUBI",1,2016,1,1,0,0,0
"544","Centro","CS ITACORUBI",1,2016,2,1,0,0,0
"545","Centro","CS ITACORUBI",1,2016,3,2,1,1,1
"546","Centro","CS ITACORUBI",1,2016,4,1,0,0,0
"547","Centro","CS ITACORUBI",1,2016,5,2,2,1,1
"548","Centro","CS ITACORUBI",1,2016,6,4,2,1,1
"549","Centro","CS ITACORUBI",1,2016,7,2,1,1,2
"550","Centro","CS ITACORUBI",1,2016,8,3,0,0,1
"551","Centro","CS ITACORUBI",1,2016,10,3,2,1,0
"552","Centro","CS ITACORUBI",1,2016,11,1,0,0,0
"553","Centro","CS ITACORUBI",1,2016,12,3,1,1,0
"554","Centro","CS ITACORUBI",1,2017,1,1,1,1,0
"555","Centro","CS ITACORUBI",1,2017,4,2,1,0,0
"556","Centro","CS ITACORUBI",1,2017,5,2,1,1,1
"557","Centro","CS ITACORUBI",1,2017,6,3,3,3,0
"558","Centro","CS ITACORUBI",1,2017,7,4,1,1,1
"559","Centro","CS ITACORUBI",1,2017,8,2,2,2,2
"560","Centro","CS ITACORUBI",1,2017,10,3,2,2,0
"561","Centro","CS ITACORUBI",1,2017,11,1,1,1,1
"562","Centro","CS ITACORUBI",1,2017,12,2,1,1,0
"563","Centro","CS ITACORUBI",2,2013,1,3,3,3,1
"564","Centro","CS ITACORUBI",2,2013,2,4,4,4,1
"565","Centro","CS ITACORUBI",2,2013,3,3,3,2,2
"566","Centro","CS ITACORUBI",2,2013,4,1,1,1,0
"567","Centro","CS ITACORUBI",2,2013,5,1,1,1,1
"568","Centro","CS ITACORUBI",2,2013,6,5,5,3,3
"569","Centro","CS ITACORUBI",2,2013,7,4,4,3,3
"570","Centro","CS ITACORUBI",2,2013,8,1,1,0,1
"571","Centro","CS ITACORUBI",2,2013,9,2,2,2,1
"572","Centro","CS ITACORUBI",2,2013,10,3,2,2,1
"573","Centro","CS ITACORUBI",2,2013,11,5,4,4,2
"574","Centro","CS ITACORUBI",2,2013,12,1,1,0,1
"575","Centro","CS ITACORUBI",2,2014,1,3,2,2,1
"576","Centro","CS ITACORUBI",2,2014,2,5,4,2,1
"577","Centro","CS ITACORUBI",2,2014,3,2,2,2,2
"578","Centro","CS ITACORUBI",2,2014,4,5,5,5,1
"579","Centro","CS ITACORUBI",2,2014,5,3,2,2,0
"580","Centro","CS ITACORUBI",2,2014,6,4,4,4,0
"581","Centro","CS ITACORUBI",2,2014,7,5,2,0,1
"582","Centro","CS ITACORUBI",2,2014,8,1,0,0,0
"583","Centro","CS ITACORUBI",2,2014,9,2,1,1,0
"584","Centro","CS ITACORUBI",2,2014,10,1,0,0,0
"585","Centro","CS ITACORUBI",2,2014,11,2,2,1,1
"586","Centro","CS ITACORUBI",2,2014,12,4,4,3,0
"587","Centro","CS ITACORUBI",2,2015,1,3,3,3,2
"588","Centro","CS ITACORUBI",2,2015,2,2,0,1,1
"589","Centro","CS ITACORUBI",2,2015,3,3,2,2,1
"590","Centro","CS ITACORUBI",2,2015,4,3,3,2,1
"591","Centro","CS ITACORUBI",2,2015,5,3,1,1,1
"592","Centro","CS ITACORUBI",2,2015,6,4,4,2,2
"593","Centro","CS ITACORUBI",2,2015,7,2,1,1,0
"594","Centro","CS ITACORUBI",2,2015,8,5,5,4,1
"595","Centro","CS ITACORUBI",2,2015,9,3,3,3,1
"596","Centro","CS ITACORUBI",2,2015,10,3,1,1,0
"597","Centro","CS ITACORUBI",2,2015,11,2,2,1,0
"598","Centro","CS ITACORUBI",2,2015,12,1,1,1,0
"599","Centro","CS ITACORUBI",2,2016,1,5,2,2,2
"600","Centro","CS ITACORUBI",2,2016,2,4,3,3,2
"601","Centro","CS ITACORUBI",2,2016,3,5,4,2,1
"602","Centro","CS ITACORUBI",2,2016,4,2,0,0,2
"603","Centro","CS ITACORUBI",2,2016,5,1,1,1,1
"604","Centro","CS ITACORUBI",2,2016,6,3,1,2,3
"605","Centro","CS ITACORUBI",2,2016,7,7,3,4,2
"606","Centro","CS ITACORUBI",2,2016,8,2,2,2,1
"607","Centro","CS ITACORUBI",2,2016,9,2,2,1,0
"608","Centro","CS ITACORUBI",2,2016,10,3,2,1,1
"609","Centro","CS ITACORUBI",2,2016,11,2,2,1,2
"610","Centro","CS ITACORUBI",2,2017,1,4,4,4,3
"611","Centro","CS ITACORUBI",2,2017,2,3,3,3,2
"612","Centro","CS ITACORUBI",2,2017,3,1,0,0,1
"613","Centro","CS ITACORUBI",2,2017,4,4,3,3,0
"614","Centro","CS ITACORUBI",2,2017,5,2,2,1,1
"615","Centro","CS ITACORUBI",2,2017,6,2,0,1,0
"616","Centro","CS ITACORUBI",2,2017,7,6,6,5,2
"617","Centro","CS ITACORUBI",2,2017,8,5,4,2,1
"618","Centro","CS ITACORUBI",2,2017,9,4,3,2,1
"619","Centro","CS ITACORUBI",2,2017,10,4,4,3,2
"620","Centro","CS ITACORUBI",2,2017,11,1,1,0,1
"621","Centro","CS ITACORUBI",2,2017,12,2,2,1,1
"622","Centro","CS ITACORUBI",3,2013,1,3,1,1,1
"623","Centro","CS ITACORUBI",3,2013,2,1,1,1,0
"624","Centro","CS ITACORUBI",3,2013,3,2,2,1,1
"625","Centro","CS ITACORUBI",3,2013,4,1,0,0,0
"626","Centro","CS ITACORUBI",3,2013,5,3,3,1,1
"627","Centro","CS ITACORUBI",3,2013,7,1,1,1,1
"628","Centro","CS ITACORUBI",3,2013,11,1,1,1,0
"629","Centro","CS ITACORUBI",3,2013,12,3,3,3,0
"630","Centro","CS ITACORUBI",3,2014,1,1,1,1,1
"631","Centro","CS ITACORUBI",3,2014,2,3,3,2,1
"632","Centro","CS ITACORUBI",3,2014,4,1,1,1,0
"633","Centro","CS ITACORUBI",3,2014,5,1,1,1,1
"634","Centro","CS ITACORUBI",3,2014,7,1,1,1,1
"635","Centro","CS ITACORUBI",3,2014,8,1,1,1,0
"636","Centro","CS ITACORUBI",3,2014,9,1,1,1,0
"637","Centro","CS ITACORUBI",3,2014,10,2,2,1,0
"638","Centro","CS ITACORUBI",3,2014,11,1,0,0,0
"639","Centro","CS ITACORUBI",3,2015,1,1,0,0,0
"640","Centro","CS ITACORUBI",3,2015,4,2,2,2,0
"641","Centro","CS ITACORUBI",3,2015,5,1,0,0,0
"642","Centro","CS ITACORUBI",3,2015,6,1,1,1,1
"643","Centro","CS ITACORUBI",3,2015,8,2,2,2,0
"644","Centro","CS ITACORUBI",3,2015,9,1,1,0,0
"645","Centro","CS ITACORUBI",3,2015,10,1,1,1,1
"646","Centro","CS ITACORUBI",3,2015,11,1,0,0,0
"647","Centro","CS ITACORUBI",3,2015,12,1,0,0,0
"648","Centro","CS ITACORUBI",3,2016,1,1,1,1,1
"649","Centro","CS ITACORUBI",3,2016,2,2,0,0,0
"650","Centro","CS ITACORUBI",3,2016,4,1,0,0,0
"651","Centro","CS ITACORUBI",3,2016,5,1,1,1,1
"652","Centro","CS ITACORUBI",3,2016,6,1,1,1,1
"653","Centro","CS ITACORUBI",3,2016,7,4,3,4,3
"654","Centro","CS ITACORUBI",3,2016,8,2,2,2,2
"655","Centro","CS ITACORUBI",3,2016,9,1,0,0,0
"656","Centro","CS ITACORUBI",3,2016,10,1,1,1,0
"657","Centro","CS ITACORUBI",3,2016,11,3,1,1,1
"658","Centro","CS ITACORUBI",3,2016,12,1,0,0,0
"659","Centro","CS ITACORUBI",3,2017,1,2,1,1,0
"660","Centro","CS ITACORUBI",3,2017,2,2,1,1,0
"661","Centro","CS ITACORUBI",3,2017,3,2,1,1,1
"662","Centro","CS ITACORUBI",3,2017,6,1,0,0,0
"663","Centro","CS ITACORUBI",3,2017,7,2,1,2,1
"664","Centro","CS ITACORUBI",3,2017,9,1,1,0,0
"665","Centro","CS ITACORUBI",3,2017,10,4,3,2,1
"666","Centro","CS ITACORUBI",3,2017,11,3,2,1,0
"667","Centro","CS JOÃO PAULO",0,2013,2,1,1,1,1
"668","Centro","CS JOÃO PAULO",0,2013,3,1,1,0,1
"669","Centro","CS JOÃO PAULO",0,2013,4,1,1,1,0
"670","Centro","CS JOÃO PAULO",0,2013,5,2,2,2,0
"671","Centro","CS JOÃO PAULO",0,2013,6,1,0,0,0
"672","Centro","CS JOÃO PAULO",0,2013,7,1,1,1,1
"673","Centro","CS JOÃO PAULO",0,2013,9,3,3,3,1
"674","Centro","CS JOÃO PAULO",0,2013,10,2,2,2,1
"675","Centro","CS JOÃO PAULO",0,2013,11,1,1,1,0
"676","Centro","CS JOÃO PAULO",0,2013,12,1,1,1,0
"677","Centro","CS JOÃO PAULO",0,2014,1,1,1,0,0
"678","Centro","CS JOÃO PAULO",0,2014,2,4,3,4,1
"679","Centro","CS JOÃO PAULO",0,2014,3,2,2,1,1
"680","Centro","CS JOÃO PAULO",0,2014,5,3,3,1,1
"681","Centro","CS JOÃO PAULO",0,2014,6,2,1,1,0
"682","Centro","CS JOÃO PAULO",0,2014,7,3,2,2,0
"683","Centro","CS JOÃO PAULO",0,2014,8,2,2,2,0
"684","Centro","CS JOÃO PAULO",0,2014,9,1,1,1,0
"685","Centro","CS JOÃO PAULO",0,2014,10,3,3,3,0
"686","Centro","CS JOÃO PAULO",0,2014,12,1,1,1,0
"687","Centro","CS JOÃO PAULO",0,2015,1,1,1,1,1
"688","Centro","CS JOÃO PAULO",0,2015,2,3,3,2,1
"689","Centro","CS JOÃO PAULO",0,2015,3,1,1,1,1
"690","Centro","CS JOÃO PAULO",0,2015,6,2,2,2,1
"691","Centro","CS JOÃO PAULO",0,2015,8,4,4,3,1
"692","Centro","CS JOÃO PAULO",0,2015,9,2,2,2,0
"693","Centro","CS JOÃO PAULO",0,2015,10,3,1,1,0
"694","Centro","CS JOÃO PAULO",0,2016,2,1,1,1,0
"695","Centro","CS JOÃO PAULO",0,2016,3,3,3,2,3
"696","Centro","CS JOÃO PAULO",0,2016,4,2,1,0,0
"697","Centro","CS JOÃO PAULO",0,2016,6,1,0,0,0
"698","Centro","CS JOÃO PAULO",0,2016,7,3,3,3,1
"699","Centro","CS JOÃO PAULO",0,2016,8,3,3,2,2
"700","Centro","CS JOÃO PAULO",0,2016,10,4,4,3,1
"701","Centro","CS JOÃO PAULO",0,2016,11,1,1,0,0
"702","Centro","CS JOÃO PAULO",0,2016,12,1,1,0,1
"703","Centro","CS JOÃO PAULO",0,2017,1,1,1,1,0
"704","Centro","CS JOÃO PAULO",0,2017,2,4,4,3,2
"705","Centro","CS JOÃO PAULO",0,2017,3,3,2,1,0
"706","Centro","CS JOÃO PAULO",0,2017,4,1,0,0,0
"707","Centro","CS JOÃO PAULO",0,2017,5,1,1,1,0
"708","Centro","CS JOÃO PAULO",0,2017,6,1,1,1,0
"709","Centro","CS JOÃO PAULO",0,2017,7,2,2,2,1
"710","Centro","CS JOÃO PAULO",0,2017,8,1,1,1,0
"711","Centro","CS JOÃO PAULO",0,2017,9,1,1,0,1
"712","Centro","CS JOÃO PAULO",0,2017,10,2,2,2,2
"713","Centro","CS JOÃO PAULO",0,2017,11,2,2,2,1
"714","Centro","CS JOÃO PAULO",0,2017,12,1,1,1,0
"715","Centro","CS JOÃO PAULO",1,2013,1,1,0,0,0
"716","Centro","CS JOÃO PAULO",1,2013,2,1,1,1,0
"717","Centro","CS JOÃO PAULO",1,2013,3,3,2,2,0
"718","Centro","CS JOÃO PAULO",1,2013,4,4,3,2,1
"719","Centro","CS JOÃO PAULO",1,2013,8,1,1,0,0
"720","Centro","CS JOÃO PAULO",1,2013,9,1,1,0,1
"721","Centro","CS JOÃO PAULO",1,2013,10,2,2,1,0
"722","Centro","CS JOÃO PAULO",1,2013,11,1,1,0,0
"723","Centro","CS JOÃO PAULO",1,2014,3,1,1,1,0
"724","Centro","CS JOÃO PAULO",1,2014,4,1,1,1,1
"725","Centro","CS JOÃO PAULO",1,2014,5,1,0,0,0
"726","Centro","CS JOÃO PAULO",1,2014,6,2,2,1,0
"727","Centro","CS JOÃO PAULO",1,2014,9,1,0,0,0
"728","Centro","CS JOÃO PAULO",1,2014,10,1,1,1,0
"729","Centro","CS JOÃO PAULO",1,2015,1,1,0,0,0
"730","Centro","CS JOÃO PAULO",1,2015,3,1,1,1,0
"731","Centro","CS JOÃO PAULO",1,2015,4,1,1,1,0
"732","Centro","CS JOÃO PAULO",1,2015,6,1,1,0,0
"733","Centro","CS JOÃO PAULO",1,2015,7,3,3,2,2
"734","Centro","CS JOÃO PAULO",1,2015,8,2,2,1,1
"735","Centro","CS JOÃO PAULO",1,2015,9,2,2,1,1
"736","Centro","CS JOÃO PAULO",1,2015,11,3,2,3,1
"737","Centro","CS JOÃO PAULO",1,2016,1,2,2,0,0
"738","Centro","CS JOÃO PAULO",1,2016,2,1,1,1,1
"739","Centro","CS JOÃO PAULO",1,2016,3,2,2,2,1
"740","Centro","CS JOÃO PAULO",1,2016,5,1,1,0,0
"741","Centro","CS JOÃO PAULO",1,2016,8,2,2,2,1
"742","Centro","CS JOÃO PAULO",1,2016,9,2,2,1,2
"743","Centro","CS JOÃO PAULO",1,2016,10,1,0,1,1
"744","Centro","CS JOÃO PAULO",1,2017,1,1,1,1,1
"745","Centro","CS JOÃO PAULO",1,2017,3,3,2,0,1
"746","Centro","CS JOÃO PAULO",1,2017,4,2,1,1,1
"747","Centro","CS JOÃO PAULO",1,2017,5,2,2,0,1
"748","Centro","CS JOÃO PAULO",1,2017,7,2,2,2,1
"749","Centro","CS JOÃO PAULO",1,2017,8,2,2,1,2
"750","Centro","CS JOÃO PAULO",1,2017,11,1,0,0,0
"751","Centro","CS JOÃO PAULO",1,2017,12,1,1,1,0
"752","Centro","CS MONTE SERRAT",0,2013,1,5,4,2,2
"753","Centro","CS MONTE SERRAT",0,2013,2,1,1,0,0
"754","Centro","CS MONTE SERRAT",0,2013,3,2,1,1,1
"755","Centro","CS MONTE SERRAT",0,2013,4,5,4,4,1
"756","Centro","CS MONTE SERRAT",0,2013,5,2,1,1,0
"757","Centro","CS MONTE SERRAT",0,2013,6,1,1,0,1
"758","Centro","CS MONTE SERRAT",0,2013,7,5,4,3,1
"759","Centro","CS MONTE SERRAT",0,2013,8,5,5,4,0
"760","Centro","CS MONTE SERRAT",0,2013,9,3,3,2,0
"761","Centro","CS MONTE SERRAT",0,2013,10,3,3,3,1
"762","Centro","CS MONTE SERRAT",0,2013,11,3,3,2,0
"763","Centro","CS MONTE SERRAT",0,2013,12,3,2,2,0
"764","Centro","CS MONTE SERRAT",0,2014,1,3,3,2,1
"765","Centro","CS MONTE SERRAT",0,2014,2,9,8,5,4
"766","Centro","CS MONTE SERRAT",0,2014,3,4,1,1,0
"767","Centro","CS MONTE SERRAT",0,2014,4,2,2,2,0
"768","Centro","CS MONTE SERRAT",0,2014,5,3,2,1,0
"769","Centro","CS MONTE SERRAT",0,2014,6,6,4,3,2
"770","Centro","CS MONTE SERRAT",0,2014,7,2,2,2,1
"771","Centro","CS MONTE SERRAT",0,2014,8,2,1,1,0
"772","Centro","CS MONTE SERRAT",0,2014,9,3,3,2,1
"773","Centro","CS MONTE SERRAT",0,2014,12,2,2,1,0
"774","Centro","CS MONTE SERRAT",0,2015,1,3,2,1,0
"775","Centro","CS MONTE SERRAT",0,2015,2,3,2,1,1
"776","Centro","CS MONTE SERRAT",0,2015,3,3,2,2,0
"777","Centro","CS MONTE SERRAT",0,2015,5,8,4,3,3
"778","Centro","CS MONTE SERRAT",0,2015,6,2,2,2,1
"779","Centro","CS MONTE SERRAT",0,2015,7,3,3,2,0
"780","Centro","CS MONTE SERRAT",0,2015,8,3,2,2,0
"781","Centro","CS MONTE SERRAT",0,2015,9,4,4,4,1
"782","Centro","CS MONTE SERRAT",0,2015,10,6,4,2,1
"783","Centro","CS MONTE SERRAT",0,2015,11,3,3,2,0
"784","Centro","CS MONTE SERRAT",0,2015,12,5,3,1,0
"785","Centro","CS MONTE SERRAT",0,2016,1,4,3,3,2
"786","Centro","CS MONTE SERRAT",0,2016,2,1,1,1,0
"787","Centro","CS MONTE SERRAT",0,2016,3,2,2,2,1
"788","Centro","CS MONTE SERRAT",0,2016,4,5,4,3,2
"789","Centro","CS MONTE SERRAT",0,2016,5,2,2,1,0
"790","Centro","CS MONTE SERRAT",0,2016,6,5,4,3,2
"791","Centro","CS MONTE SERRAT",0,2016,7,5,5,3,1
"792","Centro","CS MONTE SERRAT",0,2016,8,4,4,2,1
"793","Centro","CS MONTE SERRAT",0,2016,9,4,4,4,1
"794","Centro","CS MONTE SERRAT",0,2016,10,3,3,2,2
"795","Centro","CS MONTE SERRAT",0,2016,11,4,4,3,1
"796","Centro","CS MONTE SERRAT",0,2016,12,5,1,1,1
"797","Centro","CS MONTE SERRAT",0,2017,1,3,1,0,0
"798","Centro","CS MONTE SERRAT",0,2017,2,3,2,2,1
"799","Centro","CS MONTE SERRAT",0,2017,3,4,3,2,0
"800","Centro","CS MONTE SERRAT",0,2017,4,8,8,3,1
"801","Centro","CS MONTE SERRAT",0,2017,5,6,3,2,2
"802","Centro","CS MONTE SERRAT",0,2017,6,1,1,1,0
"803","Centro","CS MONTE SERRAT",0,2017,7,1,1,0,0
"804","Centro","CS MONTE SERRAT",0,2017,8,4,2,1,0
"805","Centro","CS MONTE SERRAT",0,2017,9,2,2,2,1
"806","Centro","CS MONTE SERRAT",0,2017,10,1,1,1,0
"807","Centro","CS MONTE SERRAT",0,2017,11,3,3,0,1
"808","Centro","CS MONTE SERRAT",0,2017,12,4,4,3,0
"809","Centro","CS MONTE SERRAT",1,2013,1,1,0,0,0
"810","Centro","CS MONTE SERRAT",1,2013,2,2,2,2,0
"811","Centro","CS MONTE SERRAT",1,2013,3,1,0,0,0
"812","Centro","CS MONTE SERRAT",1,2013,4,1,0,0,0
"813","Centro","CS MONTE SERRAT",1,2013,5,3,3,3,2
"814","Centro","CS MONTE SERRAT",1,2013,8,1,1,0,0
"815","Centro","CS MONTE SERRAT",1,2013,10,2,1,1,0
"816","Centro","CS MONTE SERRAT",1,2013,12,1,1,1,1
"817","Centro","CS MONTE SERRAT",1,2014,3,3,3,2,1
"818","Centro","CS MONTE SERRAT",1,2014,4,3,2,2,0
"819","Centro","CS MONTE SERRAT",1,2014,6,2,1,1,1
"820","Centro","CS MONTE SERRAT",1,2014,7,1,1,0,0
"821","Centro","CS MONTE SERRAT",1,2014,9,2,2,1,0
"822","Centro","CS MONTE SERRAT",1,2014,10,3,3,2,0
"823","Centro","CS MONTE SERRAT",1,2014,11,1,1,0,0
"824","Centro","CS MONTE SERRAT",1,2014,12,1,0,0,0
"825","Centro","CS MONTE SERRAT",1,2015,1,2,1,0,0
"826","Centro","CS MONTE SERRAT",1,2015,6,3,3,3,0
"827","Centro","CS MONTE SERRAT",1,2015,7,2,2,2,0
"828","Centro","CS MONTE SERRAT",1,2015,8,1,1,0,0
"829","Centro","CS MONTE SERRAT",1,2015,9,2,2,2,0
"830","Centro","CS MONTE SERRAT",1,2015,10,1,0,0,0
"831","Centro","CS MONTE SERRAT",1,2015,11,2,1,1,1
"832","Centro","CS MONTE SERRAT",1,2015,12,2,1,1,1
"833","Centro","CS MONTE SERRAT",1,2016,2,1,1,0,1
"834","Centro","CS MONTE SERRAT",1,2016,5,1,1,0,0
"835","Centro","CS MONTE SERRAT",1,2016,6,2,2,1,1
"836","Centro","CS MONTE SERRAT",1,2016,7,1,1,0,0
