"","DISTRITO","UNIDADE","AREA","ANO","MES","PRIM_CONS_ODO","TC","PROCEDIMENTOS"
"15701","Sul","CS MORRO DAS PEDRAS",0,2016,11,12,12,94
"15702","Sul","CS MORRO DAS PEDRAS",0,2016,12,9,9,98
"15703","Sul","CS MORRO DAS PEDRAS",0,2017,1,9,3,48
"15704","Sul","CS MORRO DAS PEDRAS",0,2017,2,0,0,17
"15705","Sul","CS MORRO DAS PEDRAS",0,2017,3,43,18,150
"15706","Sul","CS MORRO DAS PEDRAS",0,2017,4,30,13,154
"15707","Sul","CS MORRO DAS PEDRAS",0,2017,5,32,25,228
"15708","Sul","CS MORRO DAS PEDRAS",0,2017,6,29,22,174
"15709","Sul","CS MORRO DAS PEDRAS",0,2017,7,16,12,83
"15710","Sul","CS MORRO DAS PEDRAS",0,2017,8,34,22,205
"15711","Sul","CS MORRO DAS PEDRAS",0,2017,9,27,10,180
"15712","Sul","CS MORRO DAS PEDRAS",0,2017,10,29,17,201
"15713","Sul","CS MORRO DAS PEDRAS",0,2017,11,25,12,155
"15714","Sul","CS MORRO DAS PEDRAS",0,2017,12,18,12,136
"15715","Sul","CS MORRO DAS PEDRAS",0,2013,1,0,0,0
"15716","Sul","CS MORRO DAS PEDRAS",0,2013,2,0,0,0
"15717","Sul","CS MORRO DAS PEDRAS",0,2013,3,0,0,1
"15718","Sul","CS MORRO DAS PEDRAS",0,2013,4,0,0,0
"15719","Sul","CS MORRO DAS PEDRAS",0,2013,5,0,0,8
"15720","Sul","CS MORRO DAS PEDRAS",0,2013,6,0,0,4
"15721","Sul","CS MORRO DAS PEDRAS",0,2013,7,0,0,0
"15722","Sul","CS MORRO DAS PEDRAS",0,2013,8,0,0,6
"15723","Sul","CS MORRO DAS PEDRAS",0,2013,9,0,0,6
"15724","Sul","CS MORRO DAS PEDRAS",0,2013,10,0,0,37
"15725","Sul","CS MORRO DAS PEDRAS",0,2013,11,0,0,3
"15726","Sul","CS MORRO DAS PEDRAS",0,2013,12,0,0,1
"15727","Sul","CS MORRO DAS PEDRAS",0,2014,1,0,0,0
"15728","Sul","CS MORRO DAS PEDRAS",0,2014,2,0,0,1
"15729","Sul","CS MORRO DAS PEDRAS",0,2014,3,0,0,1
"15730","Sul","CS MORRO DAS PEDRAS",0,2014,4,0,0,23
"15731","Sul","CS MORRO DAS PEDRAS",0,2014,5,0,0,40
"15732","Sul","CS MORRO DAS PEDRAS",0,2014,6,0,0,16
"15733","Sul","CS MORRO DAS PEDRAS",0,2014,7,0,0,2
"15734","Sul","CS MORRO DAS PEDRAS",0,2014,8,0,0,57
"15735","Sul","CS MORRO DAS PEDRAS",0,2014,9,0,0,63
"15736","Sul","CS MORRO DAS PEDRAS",0,2014,10,0,0,20
"15737","Sul","CS MORRO DAS PEDRAS",0,2014,11,0,0,95
"15738","Sul","CS MORRO DAS PEDRAS",0,2014,12,0,0,44
"15739","Sul","CS MORRO DAS PEDRAS",0,2015,1,0,0,0
"15740","Sul","CS MORRO DAS PEDRAS",0,2015,2,0,0,1
"15741","Sul","CS MORRO DAS PEDRAS",0,2015,3,0,0,7
"15742","Sul","CS MORRO DAS PEDRAS",0,2015,4,0,0,17
"15743","Sul","CS MORRO DAS PEDRAS",0,2015,5,0,0,27
"15744","Sul","CS MORRO DAS PEDRAS",0,2015,6,0,0,42
"15745","Sul","CS MORRO DAS PEDRAS",0,2015,7,0,0,33
"15746","Sul","CS MORRO DAS PEDRAS",0,2015,8,0,0,35
"15747","Sul","CS MORRO DAS PEDRAS",0,2015,9,0,0,64
"15748","Sul","CS MORRO DAS PEDRAS",0,2015,10,0,0,10
"15749","Sul","CS MORRO DAS PEDRAS",0,2015,11,0,0,24
"15750","Sul","CS MORRO DAS PEDRAS",0,2015,12,0,0,27
"15751","Sul","CS MORRO DAS PEDRAS",0,2016,1,0,0,0
"15752","Sul","CS MORRO DAS PEDRAS",0,2016,2,0,0,4
"15753","Sul","CS MORRO DAS PEDRAS",0,2016,3,0,0,10
"15754","Sul","CS MORRO DAS PEDRAS",0,2016,4,0,0,41
"15755","Sul","CS MORRO DAS PEDRAS",0,2016,5,0,0,19
"15756","Sul","CS MORRO DAS PEDRAS",0,2016,6,0,0,99
"15757","Sul","CS MORRO DAS PEDRAS",0,2016,7,0,0,31
"15758","Sul","CS MORRO DAS PEDRAS",0,2016,8,0,0,42
"15759","Sul","CS MORRO DAS PEDRAS",0,2016,9,0,0,87
"15760","Sul","CS MORRO DAS PEDRAS",0,2016,10,0,0,73
"15761","Sul","CS MORRO DAS PEDRAS",0,2016,11,0,0,13
"15762","Sul","CS MORRO DAS PEDRAS",0,2016,12,0,0,0
"15763","Sul","CS MORRO DAS PEDRAS",0,2017,1,0,0,0
"15764","Sul","CS MORRO DAS PEDRAS",0,2017,2,0,0,0
"15765","Sul","CS MORRO DAS PEDRAS",0,2017,3,0,0,12
"15766","Sul","CS MORRO DAS PEDRAS",0,2017,4,0,0,8
"15767","Sul","CS MORRO DAS PEDRAS",0,2017,5,0,0,38
"15768","Sul","CS MORRO DAS PEDRAS",0,2017,6,0,0,10
"15769","Sul","CS MORRO DAS PEDRAS",0,2017,7,0,0,10
"15770","Sul","CS MORRO DAS PEDRAS",0,2017,8,0,0,20
"15771","Sul","CS MORRO DAS PEDRAS",0,2017,9,0,0,44
"15772","Sul","CS MORRO DAS PEDRAS",0,2017,10,0,0,32
"15773","Sul","CS MORRO DAS PEDRAS",0,2017,11,0,0,16
"15774","Sul","CS MORRO DAS PEDRAS",0,2017,12,0,0,24
"15775","Sul","CS MORRO DAS PEDRAS",1,2013,1,39,22,199
"15776","Sul","CS MORRO DAS PEDRAS",1,2013,2,19,17,145
"15777","Sul","CS MORRO DAS PEDRAS",1,2013,3,21,8,156
"15778","Sul","CS MORRO DAS PEDRAS",1,2013,4,37,27,204
"15779","Sul","CS MORRO DAS PEDRAS",1,2013,5,39,16,250
"15780","Sul","CS MORRO DAS PEDRAS",1,2013,6,23,22,205
"15781","Sul","CS MORRO DAS PEDRAS",1,2013,7,15,12,135
"15782","Sul","CS MORRO DAS PEDRAS",1,2013,8,22,18,208
"15783","Sul","CS MORRO DAS PEDRAS",1,2013,9,40,22,244
"15784","Sul","CS MORRO DAS PEDRAS",1,2013,10,23,15,269
"15785","Sul","CS MORRO DAS PEDRAS",1,2013,11,4,2,67
"15786","Sul","CS MORRO DAS PEDRAS",1,2013,12,17,9,185
"15787","Sul","CS MORRO DAS PEDRAS",1,2014,1,53,20,280
"15788","Sul","CS MORRO DAS PEDRAS",1,2014,2,42,23,227
"15789","Sul","CS MORRO DAS PEDRAS",1,2014,3,27,14,174
"15790","Sul","CS MORRO DAS PEDRAS",1,2014,4,34,20,186
"15791","Sul","CS MORRO DAS PEDRAS",1,2014,5,25,13,220
"15792","Sul","CS MORRO DAS PEDRAS",1,2014,6,30,17,206
"15793","Sul","CS MORRO DAS PEDRAS",1,2014,7,2,4,71
"15794","Sul","CS MORRO DAS PEDRAS",1,2014,8,34,21,261
"15795","Sul","CS MORRO DAS PEDRAS",1,2014,9,41,25,292
"15796","Sul","CS MORRO DAS PEDRAS",1,2014,10,21,13,195
"15797","Sul","CS MORRO DAS PEDRAS",1,2014,11,24,16,282
"15798","Sul","CS MORRO DAS PEDRAS",1,2014,12,24,22,208
"15799","Sul","CS MORRO DAS PEDRAS",1,2015,1,2,1,71
"15800","Sul","CS MORRO DAS PEDRAS",1,2015,2,37,16,136
"15801","Sul","CS MORRO DAS PEDRAS",1,2015,3,39,17,150
"15802","Sul","CS MORRO DAS PEDRAS",1,2015,4,33,8,206
"15803","Sul","CS MORRO DAS PEDRAS",1,2015,5,14,5,125
"15804","Sul","CS MORRO DAS PEDRAS",1,2015,6,23,9,191
"15805","Sul","CS MORRO DAS PEDRAS",1,2015,7,31,22,224
"15806","Sul","CS MORRO DAS PEDRAS",1,2015,8,35,18,285
"15807","Sul","CS MORRO DAS PEDRAS",1,2015,9,27,21,296
"15808","Sul","CS MORRO DAS PEDRAS",1,2015,10,21,12,198
"15809","Sul","CS MORRO DAS PEDRAS",1,2015,11,19,14,172
"15810","Sul","CS MORRO DAS PEDRAS",1,2015,12,26,17,202
"15811","Sul","CS MORRO DAS PEDRAS",1,2016,1,4,0,45
"15812","Sul","CS MORRO DAS PEDRAS",1,2016,2,47,18,112
"15813","Sul","CS MORRO DAS PEDRAS",1,2016,3,46,23,164
"15814","Sul","CS MORRO DAS PEDRAS",1,2016,4,36,23,199
"15815","Sul","CS MORRO DAS PEDRAS",1,2016,5,49,25,232
"15816","Sul","CS MORRO DAS PEDRAS",1,2016,6,30,23,187
"15817","Sul","CS MORRO DAS PEDRAS",1,2016,7,47,33,266
"15818","Sul","CS MORRO DAS PEDRAS",1,2016,8,57,35,261
"15819","Sul","CS MORRO DAS PEDRAS",1,2016,9,34,24,345
"15820","Sul","CS MORRO DAS PEDRAS",1,2016,10,37,24,280
"15821","Sul","CS MORRO DAS PEDRAS",1,2016,11,35,21,224
"15822","Sul","CS MORRO DAS PEDRAS",1,2016,12,25,25,169
"15823","Sul","CS MORRO DAS PEDRAS",1,2017,1,13,8,62
"15824","Sul","CS MORRO DAS PEDRAS",1,2017,2,3,0,25
"15825","Sul","CS MORRO DAS PEDRAS",1,2017,3,53,29,222
"15826","Sul","CS MORRO DAS PEDRAS",1,2017,4,49,33,216
"15827","Sul","CS MORRO DAS PEDRAS",1,2017,5,46,22,234
"15828","Sul","CS MORRO DAS PEDRAS",1,2017,6,39,21,242
"15829","Sul","CS MORRO DAS PEDRAS",1,2017,7,41,26,244
"15830","Sul","CS MORRO DAS PEDRAS",1,2017,8,34,21,300
"15831","Sul","CS MORRO DAS PEDRAS",1,2017,9,33,18,275
"15832","Sul","CS MORRO DAS PEDRAS",1,2017,10,30,13,276
"15833","Sul","CS MORRO DAS PEDRAS",1,2017,11,39,23,251
"15834","Sul","CS MORRO DAS PEDRAS",1,2017,12,23,14,202
"15835","Sul","CS MORRO DAS PEDRAS",1,2013,1,0,0,0
"15836","Sul","CS MORRO DAS PEDRAS",1,2013,2,0,0,0
"15837","Sul","CS MORRO DAS PEDRAS",1,2013,3,0,0,2
"15838","Sul","CS MORRO DAS PEDRAS",1,2013,4,0,0,0
"15839","Sul","CS MORRO DAS PEDRAS",1,2013,5,0,0,9
"15840","Sul","CS MORRO DAS PEDRAS",1,2013,6,0,0,7
"15841","Sul","CS MORRO DAS PEDRAS",1,2013,7,0,0,1
"15842","Sul","CS MORRO DAS PEDRAS",1,2013,8,0,0,25
"15843","Sul","CS MORRO DAS PEDRAS",1,2013,9,0,0,11
"15844","Sul","CS MORRO DAS PEDRAS",1,2013,10,0,0,60
"15845","Sul","CS MORRO DAS PEDRAS",1,2013,11,0,0,1
"15846","Sul","CS MORRO DAS PEDRAS",1,2013,12,0,0,1
"15847","Sul","CS MORRO DAS PEDRAS",1,2014,1,0,0,0
"15848","Sul","CS MORRO DAS PEDRAS",1,2014,2,0,0,0
"15849","Sul","CS MORRO DAS PEDRAS",1,2014,3,0,0,1
"15850","Sul","CS MORRO DAS PEDRAS",1,2014,4,0,0,14
"15851","Sul","CS MORRO DAS PEDRAS",1,2014,5,0,0,43
"15852","Sul","CS MORRO DAS PEDRAS",1,2014,6,0,0,34
"15853","Sul","CS MORRO DAS PEDRAS",1,2014,7,0,0,1
"15854","Sul","CS MORRO DAS PEDRAS",1,2014,8,0,0,37
"15855","Sul","CS MORRO DAS PEDRAS",1,2014,9,0,0,48
"15856","Sul","CS MORRO DAS PEDRAS",1,2014,10,0,0,27
"15857","Sul","CS MORRO DAS PEDRAS",1,2014,11,0,0,91
"15858","Sul","CS MORRO DAS PEDRAS",1,2014,12,0,0,63
"15859","Sul","CS MORRO DAS PEDRAS",1,2015,1,0,0,0
"15860","Sul","CS MORRO DAS PEDRAS",1,2015,2,0,0,1
"15861","Sul","CS MORRO DAS PEDRAS",1,2015,3,0,0,4
"15862","Sul","CS MORRO DAS PEDRAS",1,2015,4,0,0,31
"15863","Sul","CS MORRO DAS PEDRAS",1,2015,5,0,0,28
"15864","Sul","CS MORRO DAS PEDRAS",1,2015,6,0,0,64
"15865","Sul","CS MORRO DAS PEDRAS",1,2015,7,0,0,45
"15866","Sul","CS MORRO DAS PEDRAS",1,2015,8,0,0,70
"15867","Sul","CS MORRO DAS PEDRAS",1,2015,9,0,0,81
"15868","Sul","CS MORRO DAS PEDRAS",1,2015,10,0,0,26
"15869","Sul","CS MORRO DAS PEDRAS",1,2015,11,0,0,17
"15870","Sul","CS MORRO DAS PEDRAS",1,2015,12,0,0,56
"15871","Sul","CS MORRO DAS PEDRAS",1,2016,1,0,0,1
"15872","Sul","CS MORRO DAS PEDRAS",1,2016,2,0,0,0
"15873","Sul","CS MORRO DAS PEDRAS",1,2016,3,0,0,12
"15874","Sul","CS MORRO DAS PEDRAS",1,2016,4,0,0,67
"15875","Sul","CS MORRO DAS PEDRAS",1,2016,5,0,0,50
"15876","Sul","CS MORRO DAS PEDRAS",1,2016,6,0,0,50
"15877","Sul","CS MORRO DAS PEDRAS",1,2016,7,0,0,44
"15878","Sul","CS MORRO DAS PEDRAS",1,2016,8,0,0,55
"15879","Sul","CS MORRO DAS PEDRAS",1,2016,9,0,0,146
"15880","Sul","CS MORRO DAS PEDRAS",1,2016,10,0,0,88
"15881","Sul","CS MORRO DAS PEDRAS",1,2016,11,0,0,37
"15882","Sul","CS MORRO DAS PEDRAS",1,2016,12,0,0,2
"15883","Sul","CS MORRO DAS PEDRAS",1,2017,1,0,0,0
"15884","Sul","CS MORRO DAS PEDRAS",1,2017,2,0,0,0
"15885","Sul","CS MORRO DAS PEDRAS",1,2017,3,0,0,25
"15886","Sul","CS MORRO DAS PEDRAS",1,2017,4,0,0,30
"15887","Sul","CS MORRO DAS PEDRAS",1,2017,5,0,0,52
"15888","Sul","CS MORRO DAS PEDRAS",1,2017,6,0,0,23
"15889","Sul","CS MORRO DAS PEDRAS",1,2017,7,0,0,24
"15890","Sul","CS MORRO DAS PEDRAS",1,2017,8,0,0,43
"15891","Sul","CS MORRO DAS PEDRAS",1,2017,9,0,0,79
"15892","Sul","CS MORRO DAS PEDRAS",1,2017,10,0,0,80
"15893","Sul","CS MORRO DAS PEDRAS",1,2017,11,0,0,20
"15894","Sul","CS MORRO DAS PEDRAS",1,2017,12,0,0,39
"15895","Sul","CS PANTANO DO SUL",0,2013,1,16,11,182
"15896","Sul","CS PANTANO DO SUL",0,2013,2,8,4,105
"15897","Sul","CS PANTANO DO SUL",0,2013,3,30,8,229
"15898","Sul","CS PANTANO DO SUL",0,2013,4,35,17,297
"15899","Sul","CS PANTANO DO SUL",0,2013,5,31,17,273
"15900","Sul","CS PANTANO DO SUL",0,2013,6,25,9,299
"15901","Sul","CS PANTANO DO SUL",0,2013,7,41,20,354
"15902","Sul","CS PANTANO DO SUL",0,2013,8,23,15,312
"15903","Sul","CS PANTANO DO SUL",0,2013,9,18,12,409
"15904","Sul","CS PANTANO DO SUL",0,2013,10,22,13,271
"15905","Sul","CS PANTANO DO SUL",0,2013,11,13,7,147
"15906","Sul","CS PANTANO DO SUL",0,2013,12,12,5,145
"15907","Sul","CS PANTANO DO SUL",0,2014,1,18,17,189
"15908","Sul","CS PANTANO DO SUL",0,2014,2,29,19,225
"15909","Sul","CS PANTANO DO SUL",0,2014,3,18,20,195
"15910","Sul","CS PANTANO DO SUL",0,2014,4,28,10,318
"15911","Sul","CS PANTANO DO SUL",0,2014,5,31,8,309
"15912","Sul","CS PANTANO DO SUL",0,2014,6,19,7,279
"15913","Sul","CS PANTANO DO SUL",0,2014,7,27,14,365
"15914","Sul","CS PANTANO DO SUL",0,2014,8,31,13,353
"15915","Sul","CS PANTANO DO SUL",0,2014,9,1,0,61
"15916","Sul","CS PANTANO DO SUL",0,2014,10,20,7,321
"15917","Sul","CS PANTANO DO SUL",0,2014,11,27,11,312
"15918","Sul","CS PANTANO DO SUL",0,2014,12,22,8,261
"15919","Sul","CS PANTANO DO SUL",0,2015,1,69,14,306
"15920","Sul","CS PANTANO DO SUL",0,2015,2,23,7,220
"15921","Sul","CS PANTANO DO SUL",0,2015,3,36,16,356
"15922","Sul","CS PANTANO DO SUL",0,2015,4,34,12,268
"15923","Sul","CS PANTANO DO SUL",0,2015,5,12,9,95
"15924","Sul","CS PANTANO DO SUL",0,2015,6,47,16,352
"15925","Sul","CS PANTANO DO SUL",0,2015,7,3,2,178
"15926","Sul","CS PANTANO DO SUL",0,2015,8,24,12,363
"15927","Sul","CS PANTANO DO SUL",0,2015,9,30,21,385
"15928","Sul","CS PANTANO DO SUL",0,2015,10,3,3,78
"15929","Sul","CS PANTANO DO SUL",0,2015,11,28,13,310
"15930","Sul","CS PANTANO DO SUL",0,2015,12,21,11,277
"15931","Sul","CS PANTANO DO SUL",0,2016,1,31,15,258
"15932","Sul","CS PANTANO DO SUL",0,2016,2,43,13,280
"15933","Sul","CS PANTANO DO SUL",0,2016,3,24,20,331
"15934","Sul","CS PANTANO DO SUL",0,2016,4,30,20,273
"15935","Sul","CS PANTANO DO SUL",0,2016,5,1,0,87
"15936","Sul","CS PANTANO DO SUL",0,2016,6,33,18,420
"15937","Sul","CS PANTANO DO SUL",0,2016,7,40,16,426
"15938","Sul","CS PANTANO DO SUL",0,2016,8,22,11,303
"15939","Sul","CS PANTANO DO SUL",0,2016,9,46,12,340
"15940","Sul","CS PANTANO DO SUL",0,2016,10,15,6,250
"15941","Sul","CS PANTANO DO SUL",0,2016,11,3,3,99
"15942","Sul","CS PANTANO DO SUL",0,2016,12,2,3,61
"15943","Sul","CS PANTANO DO SUL",0,2017,1,19,4,115
"15944","Sul","CS PANTANO DO SUL",0,2017,2,0,0,19
"15945","Sul","CS PANTANO DO SUL",0,2017,3,60,24,408
"15946","Sul","CS PANTANO DO SUL",0,2017,4,31,12,331
"15947","Sul","CS PANTANO DO SUL",0,2017,5,6,3,88
"15948","Sul","CS PANTANO DO SUL",0,2017,6,28,7,253
"15949","Sul","CS PANTANO DO SUL",0,2017,7,29,7,240
"15950","Sul","CS PANTANO DO SUL",0,2017,8,24,4,319
"15951","Sul","CS PANTANO DO SUL",0,2017,9,19,11,303
"15952","Sul","CS PANTANO DO SUL",0,2017,10,28,9,332
"15953","Sul","CS PANTANO DO SUL",0,2017,11,31,9,244
"15954","Sul","CS PANTANO DO SUL",0,2017,12,20,14,181
"15955","Sul","CS PANTANO DO SUL",0,2013,1,0,0,0
"15956","Sul","CS PANTANO DO SUL",0,2013,2,0,0,0
"15957","Sul","CS PANTANO DO SUL",0,2013,3,0,0,0
"15958","Sul","CS PANTANO DO SUL",0,2013,4,0,0,0
"15959","Sul","CS PANTANO DO SUL",0,2013,5,0,0,0
"15960","Sul","CS PANTANO DO SUL",0,2013,6,0,0,26
"15961","Sul","CS PANTANO DO SUL",0,2013,7,0,0,1
"15962","Sul","CS PANTANO DO SUL",0,2013,8,0,0,54
"15963","Sul","CS PANTANO DO SUL",0,2013,9,0,0,42
"15964","Sul","CS PANTANO DO SUL",0,2013,10,0,0,24
"15965","Sul","CS PANTANO DO SUL",0,2013,11,0,0,8
"15966","Sul","CS PANTANO DO SUL",0,2013,12,0,0,0
"15967","Sul","CS PANTANO DO SUL",0,2014,1,0,0,0
"15968","Sul","CS PANTANO DO SUL",0,2014,2,0,0,1
"15969","Sul","CS PANTANO DO SUL",0,2014,3,0,0,0
"15970","Sul","CS PANTANO DO SUL",0,2014,4,0,0,74
"15971","Sul","CS PANTANO DO SUL",0,2014,5,0,0,31
"15972","Sul","CS PANTANO DO SUL",0,2014,6,0,0,2
"15973","Sul","CS PANTANO DO SUL",0,2014,7,0,0,0
"15974","Sul","CS PANTANO DO SUL",0,2014,8,0,0,31
"15975","Sul","CS PANTANO DO SUL",0,2014,9,0,0,7
"15976","Sul","CS PANTANO DO SUL",0,2014,10,0,0,15
"15977","Sul","CS PANTANO DO SUL",0,2014,11,0,0,18
"15978","Sul","CS PANTANO DO SUL",0,2014,12,0,0,8
"15979","Sul","CS PANTANO DO SUL",0,2015,1,0,0,4
"15980","Sul","CS PANTANO DO SUL",0,2015,2,0,0,46
"15981","Sul","CS PANTANO DO SUL",0,2015,3,0,0,126
"15982","Sul","CS PANTANO DO SUL",0,2015,4,0,0,23
"15983","Sul","CS PANTANO DO SUL",0,2015,5,0,0,16
"15984","Sul","CS PANTANO DO SUL",0,2015,6,0,0,53
"15985","Sul","CS PANTANO DO SUL",0,2015,7,0,0,73
"15986","Sul","CS PANTANO DO SUL",0,2015,8,0,0,30
"15987","Sul","CS PANTANO DO SUL",0,2015,9,0,0,84
"15988","Sul","CS PANTANO DO SUL",0,2015,10,0,0,20
"15989","Sul","CS PANTANO DO SUL",0,2015,11,0,0,6
"15990","Sul","CS PANTANO DO SUL",0,2015,12,0,0,5
"15991","Sul","CS PANTANO DO SUL",0,2016,1,0,0,0
"15992","Sul","CS PANTANO DO SUL",0,2016,2,0,0,2
"15993","Sul","CS PANTANO DO SUL",0,2016,3,0,0,25
"15994","Sul","CS PANTANO DO SUL",0,2016,4,0,0,13
"15995","Sul","CS PANTANO DO SUL",0,2016,5,0,0,53
"15996","Sul","CS PANTANO DO SUL",0,2016,6,0,0,98
"15997","Sul","CS PANTANO DO SUL",0,2016,7,0,0,63
"15998","Sul","CS PANTANO DO SUL",0,2016,8,0,0,44
"15999","Sul","CS PANTANO DO SUL",0,2016,9,0,0,50
"16000","Sul","CS PANTANO DO SUL",0,2016,10,0,0,39
"16001","Sul","CS PANTANO DO SUL",0,2016,11,0,0,41
"16002","Sul","CS PANTANO DO SUL",0,2016,12,0,0,0
"16003","Sul","CS PANTANO DO SUL",0,2017,1,0,0,0
"16004","Sul","CS PANTANO DO SUL",0,2017,2,0,0,0
"16005","Sul","CS PANTANO DO SUL",0,2017,3,0,0,34
"16006","Sul","CS PANTANO DO SUL",0,2017,4,0,0,48
"16007","Sul","CS PANTANO DO SUL",0,2017,5,0,0,45
"16008","Sul","CS PANTANO DO SUL",0,2017,6,0,0,38
"16009","Sul","CS PANTANO DO SUL",0,2017,7,0,0,35
"16010","Sul","CS PANTANO DO SUL",0,2017,8,0,0,75
"16011","Sul","CS PANTANO DO SUL",0,2017,9,0,0,83
"16012","Sul","CS PANTANO DO SUL",0,2017,10,0,0,66
"16013","Sul","CS PANTANO DO SUL",0,2017,11,0,0,23
"16014","Sul","CS PANTANO DO SUL",0,2017,12,0,0,4
"16015","Sul","CS RIBEIRÃO DA ILHA",0,2013,1,28,18,167
"16016","Sul","CS RIBEIRÃO DA ILHA",0,2013,2,16,13,153
"16017","Sul","CS RIBEIRÃO DA ILHA",0,2013,3,10,5,116
"16018","Sul","CS RIBEIRÃO DA ILHA",0,2013,4,21,12,217
"16019","Sul","CS RIBEIRÃO DA ILHA",0,2013,5,16,14,587
"16020","Sul","CS RIBEIRÃO DA ILHA",0,2013,6,5,9,153
"16021","Sul","CS RIBEIRÃO DA ILHA",0,2013,7,13,8,182
"16022","Sul","CS RIBEIRÃO DA ILHA",0,2013,8,19,13,212
"16023","Sul","CS RIBEIRÃO DA ILHA",0,2013,9,22,5,192
"16024","Sul","CS RIBEIRÃO DA ILHA",0,2013,10,17,14,263
"16025","Sul","CS RIBEIRÃO DA ILHA",0,2013,11,8,12,193
"16026","Sul","CS RIBEIRÃO DA ILHA",0,2013,12,3,6,229
"16027","Sul","CS RIBEIRÃO DA ILHA",0,2014,1,14,8,196
"16028","Sul","CS RIBEIRÃO DA ILHA",0,2014,2,17,15,259
"16029","Sul","CS RIBEIRÃO DA ILHA",0,2014,3,20,9,251
"16030","Sul","CS RIBEIRÃO DA ILHA",0,2014,4,5,5,136
"16031","Sul","CS RIBEIRÃO DA ILHA",0,2014,5,19,5,179
"16032","Sul","CS RIBEIRÃO DA ILHA",0,2014,6,10,5,254
"16033","Sul","CS RIBEIRÃO DA ILHA",0,2014,7,11,4,131
"16034","Sul","CS RIBEIRÃO DA ILHA",0,2014,8,4,3,146
"16035","Sul","CS RIBEIRÃO DA ILHA",0,2014,9,2,3,100
"16036","Sul","CS RIBEIRÃO DA ILHA",0,2014,10,5,3,83
"16037","Sul","CS RIBEIRÃO DA ILHA",0,2014,11,0,0,81
"16038","Sul","CS RIBEIRÃO DA ILHA",0,2014,12,9,12,168
"16039","Sul","CS RIBEIRÃO DA ILHA",0,2015,1,5,0,65
"16040","Sul","CS RIBEIRÃO DA ILHA",0,2015,2,25,8,161
"16041","Sul","CS RIBEIRÃO DA ILHA",0,2015,3,14,8,231
"16042","Sul","CS RIBEIRÃO DA ILHA",0,2015,4,7,11,142
"16043","Sul","CS RIBEIRÃO DA ILHA",0,2015,5,10,3,130
"16044","Sul","CS RIBEIRÃO DA ILHA",0,2015,6,20,7,252
"16045","Sul","CS RIBEIRÃO DA ILHA",0,2015,7,18,6,360
"16046","Sul","CS RIBEIRÃO DA ILHA",0,2015,8,24,12,360
"16047","Sul","CS RIBEIRÃO DA ILHA",0,2015,9,21,15,432
"16048","Sul","CS RIBEIRÃO DA ILHA",0,2015,10,11,12,239
"16049","Sul","CS RIBEIRÃO DA ILHA",0,2015,11,18,15,339
"16050","Sul","CS RIBEIRÃO DA ILHA",0,2015,12,13,11,257
"16051","Sul","CS RIBEIRÃO DA ILHA",0,2016,1,34,17,204
"16052","Sul","CS RIBEIRÃO DA ILHA",0,2016,2,31,18,221
"16053","Sul","CS RIBEIRÃO DA ILHA",0,2016,3,24,15,223
"16054","Sul","CS RIBEIRÃO DA ILHA",0,2016,4,24,18,205
"16055","Sul","CS RIBEIRÃO DA ILHA",0,2016,5,30,14,293
"16056","Sul","CS RIBEIRÃO DA ILHA",0,2016,6,13,9,212
"16057","Sul","CS RIBEIRÃO DA ILHA",0,2016,7,37,21,379
"16058","Sul","CS RIBEIRÃO DA ILHA",0,2016,8,36,21,339
"16059","Sul","CS RIBEIRÃO DA ILHA",0,2016,9,17,11,202
"16060","Sul","CS RIBEIRÃO DA ILHA",0,2016,10,20,14,277
"16061","Sul","CS RIBEIRÃO DA ILHA",0,2016,11,25,18,281
"16062","Sul","CS RIBEIRÃO DA ILHA",0,2016,12,8,15,173
"16063","Sul","CS RIBEIRÃO DA ILHA",0,2017,1,17,10,115
"16064","Sul","CS RIBEIRÃO DA ILHA",0,2017,2,0,0,9
"16065","Sul","CS RIBEIRÃO DA ILHA",0,2017,3,42,28,320
"16066","Sul","CS RIBEIRÃO DA ILHA",0,2017,4,28,14,281
"16067","Sul","CS RIBEIRÃO DA ILHA",0,2017,5,27,15,310
"16068","Sul","CS RIBEIRÃO DA ILHA",0,2017,6,14,5,170
"16069","Sul","CS RIBEIRÃO DA ILHA",0,2017,7,34,22,273
"16070","Sul","CS RIBEIRÃO DA ILHA",0,2017,8,26,15,342
"16071","Sul","CS RIBEIRÃO DA ILHA",0,2017,9,26,15,319
"16072","Sul","CS RIBEIRÃO DA ILHA",0,2017,10,24,17,264
"16073","Sul","CS RIBEIRÃO DA ILHA",0,2017,11,22,19,399
"16074","Sul","CS RIBEIRÃO DA ILHA",0,2017,12,22,16,248
"16075","Sul","CS RIBEIRÃO DA ILHA",0,2013,1,0,0,0
"16076","Sul","CS RIBEIRÃO DA ILHA",0,2013,2,0,0,0
"16077","Sul","CS RIBEIRÃO DA ILHA",0,2013,3,0,0,24
"16078","Sul","CS RIBEIRÃO DA ILHA",0,2013,4,0,0,0
"16079","Sul","CS RIBEIRÃO DA ILHA",0,2013,5,0,0,163
"16080","Sul","CS RIBEIRÃO DA ILHA",0,2013,6,0,0,2
"16081","Sul","CS RIBEIRÃO DA ILHA",0,2013,7,0,0,0
"16082","Sul","CS RIBEIRÃO DA ILHA",0,2013,8,0,0,5
