"DISTRITO","UNIDADE","TRIMESTRE","VALOR"
"Continente","CS MONTE CRISTO","2015 Q2",15.1933701657459
"Centro","CS MONTE SERRAT","2015 Q2",14.9722735674677
"Sul","CS MORRO DAS PEDRAS","2015 Q2",14.6551724137931
"Continente","CS NOVO CONTINENTE","2015 Q2",27.112676056338
"Centro","CS PANTANAL","2015 Q2",20.2247191011236
"Sul","CS PANTANO DO SUL","2015 Q2",26.6826923076923
"Norte","CS PONTA DAS CANAS","2015 Q2",30.7826086956522
"Centro","CS PRAINHA","2015 Q2",13.6105860113422
"Norte","CS RATONES","2015 Q2",28.695652173913
"Sul","CS RIBEIRÃO DA ILHA","2015 Q2",37.7622377622378
"Sul","CS RIO TAVARES","2015 Q2",21.144024514811
"Norte","CS RIO VERMELHO","2015 Q2",21.105527638191
"Centro","CS SACO DOS LIMÕES","2015 Q2",16.504854368932
"Norte","CS SACO GRANDE","2015 Q2",18.5068349106204
"Norte","CS SANTINHO","2015 Q2",25.7746478873239
"Norte","CS SANTO ANTONIO LISBOA","2015 Q2",17.1632896305125
"Continente","CS SAPE","2015 Q2",22.4358974358974
"Sul","CS TAPERA","2015 Q2",15.5993431855501
"Centro","CS TRINDADE","2015 Q2",14.9184149184149
"Norte","CS VARGEM GRANDE","2015 Q2",59.8265895953757
"Norte","CS VARGEM PEQUENA","2015 Q2",21.8543046357616
"Continente","CS VILA APARECIDA","2015 Q2",19.8177676537585
"Continente","CS ABRAÃO","2015 Q3",36.4161849710983
"Centro","CS AGRONÔMICA","2015 Q3",18.3150183150183
"Sul","CS ALTO RIBEIRÃO","2015 Q3",28.5106382978723
"Sul","CS ARMAÇÃO","2015 Q3",38.9057750759878
"Continente","CS BALNEÁRIO","2015 Q3",32.1428571428571
"Norte","CS BARRA DA LAGOA","2015 Q3",32.4114088159032
"Norte","CS CACHOEIRA BOM JESUS","2015 Q3",37.7777777777778
"Sul","CS CAIEIRA BARRA DO SUL","2015 Q3",38.9728096676737
"Sul","CS CAMPECHE","2015 Q3",37.7013963480129
"Norte","CS CANASVIEIRAS","2015 Q3",37.4821173104435
"Sul","CS CANTO DA LAGOA","2015 Q3",40.4692082111437
"Continente","CS CAPOEIRAS","2015 Q3",34.5303867403315
"Sul","CS CARIANOS","2015 Q3",33.6633663366337
"Centro","CS CENTRO","2015 Q3",31.7863397548161
"Continente","CS COLONINHA","2015 Q3",32.8571428571429
"Continente","CS COQUEIROS","2015 Q3",34.9570200573066
"Centro","CS CÓRREGO GRANDE","2015 Q3",28.2016348773842
"Sul","CS COSTA DA LAGOA","2015 Q3",27.2727272727273
"Sul","CS COSTEIRA DO PIRAJUBAÉ","2015 Q3",16.0224877020379
"Continente","CS ESTREITO","2015 Q3",27.9242174629325
"Sul","CS FAZENDA DO RIO TAVARES","2015 Q3",41.1813643926789
"Norte","CS INGLESES","2015 Q3",35.8550039401103
"Centro","CS ITACORUBI","2015 Q3",38.5684503127172
"Continente","CS JARDIM ATLÂNTICO","2015 Q3",31.331592689295
"Centro","CS JOÃO PAULO","2015 Q3",17.0289855072464
"Norte","CS JURERE","2015 Q3",48.1395348837209
"Sul","CS LAGOA DA CONCEIÇÃO","2015 Q3",37.5875486381323
"Continente","CS MONTE CRISTO","2015 Q3",16.6977960403437
"Centro","CS MONTE SERRAT","2015 Q3",16.4616840113529
"Sul","CS MORRO DAS PEDRAS","2015 Q3",28.993288590604
"Continente","CS NOVO CONTINENTE","2015 Q3",26.1386138613861
"Centro","CS PANTANAL","2015 Q3",19.4594594594595
"Sul","CS PANTANO DO SUL","2015 Q3",23.7885462555066
"Norte","CS PONTA DAS CANAS","2015 Q3",46.6321243523316
"Centro","CS PRAINHA","2015 Q3",17.6800748362956
"Norte","CS RATONES","2015 Q3",29.3877551020408
"Sul","CS RIBEIRÃO DA ILHA","2015 Q3",38.6877828054299
"Sul","CS RIO TAVARES","2015 Q3",23.6349453978159
"Norte","CS RIO VERMELHO","2015 Q3",26.2560777957861
"Centro","CS SACO DOS LIMÕES","2015 Q3",19.0432382704692
"Norte","CS SACO GRANDE","2015 Q3",14.9632802937577
"Norte","CS SANTINHO","2015 Q3",30.1295896328294
"Norte","CS SANTO ANTONIO LISBOA","2015 Q3",26.973026973027
"Continente","CS SAPE","2015 Q3",49.8475609756098
"Sul","CS TAPERA","2015 Q3",17.9224253232278
"Centro","CS TRINDADE","2015 Q3",27.9601406799531
"Norte","CS VARGEM GRANDE","2015 Q3",76.7213114754098
