"","DISTRITO","UNIDADE","AREA","ANO","MES","QTDE_ATEND"
"513","Centro","CS CÓRREGO GRANDE",1,2016,10,4
"514","Centro","CS CÓRREGO GRANDE",1,2016,11,6
"515","Centro","CS CÓRREGO GRANDE",1,2016,12,5
"516","Centro","CS CÓRREGO GRANDE",1,2017,1,1
"517","Centro","CS CÓRREGO GRANDE",1,2017,3,7
"518","Centro","CS CÓRREGO GRANDE",1,2017,4,1
"519","Centro","CS CÓRREGO GRANDE",1,2017,5,10
"520","Centro","CS CÓRREGO GRANDE",1,2017,6,4
"521","Centro","CS CÓRREGO GRANDE",1,2017,7,5
"522","Centro","CS CÓRREGO GRANDE",1,2017,8,8
"523","Centro","CS CÓRREGO GRANDE",1,2017,9,5
"524","Centro","CS CÓRREGO GRANDE",1,2017,10,7
"525","Centro","CS CÓRREGO GRANDE",1,2017,11,9
"526","Centro","CS CÓRREGO GRANDE",1,2017,12,2
"527","Centro","CS CÓRREGO GRANDE",2,2013,1,9
"528","Centro","CS CÓRREGO GRANDE",2,2013,2,10
"529","Centro","CS CÓRREGO GRANDE",2,2013,3,5
"530","Centro","CS CÓRREGO GRANDE",2,2013,4,3
"531","Centro","CS CÓRREGO GRANDE",2,2013,5,3
"532","Centro","CS CÓRREGO GRANDE",2,2013,6,9
"533","Centro","CS CÓRREGO GRANDE",2,2013,7,1
"534","Centro","CS CÓRREGO GRANDE",2,2013,8,8
"535","Centro","CS CÓRREGO GRANDE",2,2013,9,5
"536","Centro","CS CÓRREGO GRANDE",2,2013,10,4
"537","Centro","CS CÓRREGO GRANDE",2,2013,11,1
"538","Centro","CS CÓRREGO GRANDE",2,2013,12,2
"539","Centro","CS CÓRREGO GRANDE",2,2014,1,4
"540","Centro","CS CÓRREGO GRANDE",2,2014,2,1
"541","Centro","CS CÓRREGO GRANDE",2,2014,3,5
"542","Centro","CS CÓRREGO GRANDE",2,2014,4,9
"543","Centro","CS CÓRREGO GRANDE",2,2014,5,4
"544","Centro","CS CÓRREGO GRANDE",2,2014,6,5
"545","Centro","CS CÓRREGO GRANDE",2,2014,7,7
"546","Centro","CS CÓRREGO GRANDE",2,2014,8,3
"547","Centro","CS CÓRREGO GRANDE",2,2014,9,2
"548","Centro","CS CÓRREGO GRANDE",2,2014,10,4
"549","Centro","CS CÓRREGO GRANDE",2,2014,11,2
"550","Centro","CS CÓRREGO GRANDE",2,2014,12,5
"551","Centro","CS CÓRREGO GRANDE",2,2015,2,2
"552","Centro","CS CÓRREGO GRANDE",2,2015,3,7
"553","Centro","CS CÓRREGO GRANDE",2,2015,4,8
"554","Centro","CS CÓRREGO GRANDE",2,2015,5,1
"555","Centro","CS CÓRREGO GRANDE",2,2015,6,1
"556","Centro","CS CÓRREGO GRANDE",2,2015,7,4
"557","Centro","CS CÓRREGO GRANDE",2,2015,8,2
"558","Centro","CS CÓRREGO GRANDE",2,2015,9,7
"559","Centro","CS CÓRREGO GRANDE",2,2015,10,9
"560","Centro","CS CÓRREGO GRANDE",2,2015,12,4
"561","Centro","CS CÓRREGO GRANDE",2,2016,1,2
"562","Centro","CS CÓRREGO GRANDE",2,2016,2,2
"563","Centro","CS CÓRREGO GRANDE",2,2016,3,3
"564","Centro","CS CÓRREGO GRANDE",2,2016,4,5
"565","Centro","CS CÓRREGO GRANDE",2,2016,5,3
"566","Centro","CS CÓRREGO GRANDE",2,2016,6,5
"567","Centro","CS CÓRREGO GRANDE",2,2016,7,3
"568","Centro","CS CÓRREGO GRANDE",2,2016,8,2
"569","Centro","CS CÓRREGO GRANDE",2,2016,10,7
"570","Centro","CS CÓRREGO GRANDE",2,2016,11,4
"571","Centro","CS CÓRREGO GRANDE",2,2016,12,1
"572","Centro","CS CÓRREGO GRANDE",2,2017,1,5
"573","Centro","CS CÓRREGO GRANDE",2,2017,3,1
"574","Centro","CS CÓRREGO GRANDE",2,2017,4,4
"575","Centro","CS CÓRREGO GRANDE",2,2017,5,5
"576","Centro","CS CÓRREGO GRANDE",2,2017,6,3
"577","Centro","CS CÓRREGO GRANDE",2,2017,7,4
"578","Centro","CS CÓRREGO GRANDE",2,2017,8,6
"579","Centro","CS CÓRREGO GRANDE",2,2017,9,8
"580","Centro","CS CÓRREGO GRANDE",2,2017,10,5
"581","Centro","CS CÓRREGO GRANDE",2,2017,11,5
"582","Centro","CS CÓRREGO GRANDE",2,2017,12,1
"583","Centro","CS ITACORUBI",0,2013,1,16
"584","Centro","CS ITACORUBI",0,2013,2,8
"585","Centro","CS ITACORUBI",0,2013,3,14
"586","Centro","CS ITACORUBI",0,2013,4,13
"587","Centro","CS ITACORUBI",0,2013,5,18
"588","Centro","CS ITACORUBI",0,2013,6,9
"589","Centro","CS ITACORUBI",0,2013,7,21
"590","Centro","CS ITACORUBI",0,2013,8,18
"591","Centro","CS ITACORUBI",0,2013,9,9
"592","Centro","CS ITACORUBI",0,2013,10,8
"593","Centro","CS ITACORUBI",0,2013,11,14
"594","Centro","CS ITACORUBI",0,2013,12,6
"595","Centro","CS ITACORUBI",0,2014,1,12
"596","Centro","CS ITACORUBI",0,2014,2,10
"597","Centro","CS ITACORUBI",0,2014,3,9
"598","Centro","CS ITACORUBI",0,2014,4,11
"599","Centro","CS ITACORUBI",0,2014,5,9
"600","Centro","CS ITACORUBI",0,2014,6,13
"601","Centro","CS ITACORUBI",0,2014,7,9
"602","Centro","CS ITACORUBI",0,2014,8,18
"603","Centro","CS ITACORUBI",0,2014,9,5
"604","Centro","CS ITACORUBI",0,2014,10,12
"605","Centro","CS ITACORUBI",0,2014,11,14
"606","Centro","CS ITACORUBI",0,2014,12,10
"607","Centro","CS ITACORUBI",0,2015,1,9
"608","Centro","CS ITACORUBI",0,2015,2,7
"609","Centro","CS ITACORUBI",0,2015,3,12
"610","Centro","CS ITACORUBI",0,2015,4,19
"611","Centro","CS ITACORUBI",0,2015,5,4
"612","Centro","CS ITACORUBI",0,2015,6,17
"613","Centro","CS ITACORUBI",0,2015,7,16
"614","Centro","CS ITACORUBI",0,2015,8,10
"615","Centro","CS ITACORUBI",0,2015,9,9
"616","Centro","CS ITACORUBI",0,2015,10,8
"617","Centro","CS ITACORUBI",0,2015,11,15
"618","Centro","CS ITACORUBI",0,2015,12,6
"619","Centro","CS ITACORUBI",0,2016,1,13
"620","Centro","CS ITACORUBI",0,2016,2,10
"621","Centro","CS ITACORUBI",0,2016,3,5
"622","Centro","CS ITACORUBI",0,2016,4,14
"623","Centro","CS ITACORUBI",0,2016,5,11
"624","Centro","CS ITACORUBI",0,2016,6,8
"625","Centro","CS ITACORUBI",0,2016,7,5
"626","Centro","CS ITACORUBI",0,2016,8,15
"627","Centro","CS ITACORUBI",0,2016,9,7
"628","Centro","CS ITACORUBI",0,2016,10,6
"629","Centro","CS ITACORUBI",0,2016,11,8
"630","Centro","CS ITACORUBI",0,2016,12,12
"631","Centro","CS ITACORUBI",0,2017,1,4
"632","Centro","CS ITACORUBI",0,2017,2,1
"633","Centro","CS ITACORUBI",0,2017,3,13
"634","Centro","CS ITACORUBI",0,2017,4,12
"635","Centro","CS ITACORUBI",0,2017,5,13
"636","Centro","CS ITACORUBI",0,2017,6,6
"637","Centro","CS ITACORUBI",0,2017,7,15
"638","Centro","CS ITACORUBI",0,2017,8,13
"639","Centro","CS ITACORUBI",0,2017,9,9
"640","Centro","CS ITACORUBI",0,2017,10,17
"641","Centro","CS ITACORUBI",0,2017,11,10
"642","Centro","CS ITACORUBI",1,2013,1,15
"643","Centro","CS ITACORUBI",1,2013,2,11
"644","Centro","CS ITACORUBI",1,2013,3,16
"645","Centro","CS ITACORUBI",1,2013,4,12
"646","Centro","CS ITACORUBI",1,2013,5,20
"647","Centro","CS ITACORUBI",1,2013,6,9
"648","Centro","CS ITACORUBI",1,2013,7,23
"649","Centro","CS ITACORUBI",1,2013,8,13
"650","Centro","CS ITACORUBI",1,2013,9,15
"651","Centro","CS ITACORUBI",1,2013,10,14
"652","Centro","CS ITACORUBI",1,2013,11,11
"653","Centro","CS ITACORUBI",1,2013,12,9
"654","Centro","CS ITACORUBI",1,2014,1,6
"655","Centro","CS ITACORUBI",1,2014,2,12
"656","Centro","CS ITACORUBI",1,2014,3,5
"657","Centro","CS ITACORUBI",1,2014,4,8
"658","Centro","CS ITACORUBI",1,2014,5,9
"659","Centro","CS ITACORUBI",1,2014,6,6
"660","Centro","CS ITACORUBI",1,2014,7,6
"661","Centro","CS ITACORUBI",1,2014,8,11
"662","Centro","CS ITACORUBI",1,2014,9,13
"663","Centro","CS ITACORUBI",1,2014,10,11
"664","Centro","CS ITACORUBI",1,2014,11,13
"665","Centro","CS ITACORUBI",1,2014,12,6
"666","Centro","CS ITACORUBI",1,2015,1,15
"667","Centro","CS ITACORUBI",1,2015,2,6
"668","Centro","CS ITACORUBI",1,2015,3,12
"669","Centro","CS ITACORUBI",1,2015,4,12
"670","Centro","CS ITACORUBI",1,2015,5,10
"671","Centro","CS ITACORUBI",1,2015,6,10
"672","Centro","CS ITACORUBI",1,2015,7,12
"673","Centro","CS ITACORUBI",1,2015,8,9
"674","Centro","CS ITACORUBI",1,2015,9,4
"675","Centro","CS ITACORUBI",1,2015,10,14
"676","Centro","CS ITACORUBI",1,2015,11,7
"677","Centro","CS ITACORUBI",1,2015,12,9
"678","Centro","CS ITACORUBI",1,2016,1,12
"679","Centro","CS ITACORUBI",1,2016,2,12
"680","Centro","CS ITACORUBI",1,2016,3,2
"681","Centro","CS ITACORUBI",1,2016,4,9
"682","Centro","CS ITACORUBI",1,2016,5,9
"683","Centro","CS ITACORUBI",1,2016,6,9
"684","Centro","CS ITACORUBI",1,2016,7,6
"685","Centro","CS ITACORUBI",1,2016,8,10
"686","Centro","CS ITACORUBI",1,2016,9,6
"687","Centro","CS ITACORUBI",1,2016,10,6
"688","Centro","CS ITACORUBI",1,2016,11,19
"689","Centro","CS ITACORUBI",1,2016,12,14
"690","Centro","CS ITACORUBI",1,2017,1,11
"691","Centro","CS ITACORUBI",1,2017,2,3
"692","Centro","CS ITACORUBI",1,2017,3,5
"693","Centro","CS ITACORUBI",1,2017,4,9
"694","Centro","CS ITACORUBI",1,2017,5,13
"695","Centro","CS ITACORUBI",1,2017,6,14
"696","Centro","CS ITACORUBI",1,2017,7,6
"697","Centro","CS ITACORUBI",1,2017,8,12
"698","Centro","CS ITACORUBI",1,2017,9,9
"699","Centro","CS ITACORUBI",1,2017,10,6
"700","Centro","CS ITACORUBI",1,2017,11,14
"701","Centro","CS ITACORUBI",1,2017,12,2
"702","Centro","CS ITACORUBI",2,2013,1,17
"703","Centro","CS ITACORUBI",2,2013,2,17
"704","Centro","CS ITACORUBI",2,2013,3,4
"705","Centro","CS ITACORUBI",2,2013,4,9
"706","Centro","CS ITACORUBI",2,2013,5,19
"707","Centro","CS ITACORUBI",2,2013,6,13
"708","Centro","CS ITACORUBI",2,2013,7,10
"709","Centro","CS ITACORUBI",2,2013,8,9
"710","Centro","CS ITACORUBI",2,2013,9,7
"711","Centro","CS ITACORUBI",2,2013,10,10
"712","Centro","CS ITACORUBI",2,2013,11,8
"713","Centro","CS ITACORUBI",2,2013,12,7
"714","Centro","CS ITACORUBI",2,2014,1,15
"715","Centro","CS ITACORUBI",2,2014,2,8
"716","Centro","CS ITACORUBI",2,2014,3,17
"717","Centro","CS ITACORUBI",2,2014,4,14
"718","Centro","CS ITACORUBI",2,2014,5,12
"719","Centro","CS ITACORUBI",2,2014,6,14
"720","Centro","CS ITACORUBI",2,2014,7,15
"721","Centro","CS ITACORUBI",2,2014,8,10
"722","Centro","CS ITACORUBI",2,2014,9,14
"723","Centro","CS ITACORUBI",2,2014,10,16
"724","Centro","CS ITACORUBI",2,2014,11,11
"725","Centro","CS ITACORUBI",2,2014,12,7
"726","Centro","CS ITACORUBI",2,2015,1,7
"727","Centro","CS ITACORUBI",2,2015,2,4
"728","Centro","CS ITACORUBI",2,2015,3,9
"729","Centro","CS ITACORUBI",2,2015,4,14
"730","Centro","CS ITACORUBI",2,2015,5,3
"731","Centro","CS ITACORUBI",2,2015,6,28
"732","Centro","CS ITACORUBI",2,2015,7,14
"733","Centro","CS ITACORUBI",2,2015,8,13
"734","Centro","CS ITACORUBI",2,2015,9,10
"735","Centro","CS ITACORUBI",2,2015,10,15
"736","Centro","CS ITACORUBI",2,2015,11,26
"737","Centro","CS ITACORUBI",2,2015,12,18
"738","Centro","CS ITACORUBI",2,2016,1,11
"739","Centro","CS ITACORUBI",2,2016,2,15
"740","Centro","CS ITACORUBI",2,2016,3,7
"741","Centro","CS ITACORUBI",2,2016,4,12
"742","Centro","CS ITACORUBI",2,2016,5,21
"743","Centro","CS ITACORUBI",2,2016,6,14
"744","Centro","CS ITACORUBI",2,2016,7,9
"745","Centro","CS ITACORUBI",2,2016,8,10
"746","Centro","CS ITACORUBI",2,2016,9,6
"747","Centro","CS ITACORUBI",2,2016,10,4
"748","Centro","CS ITACORUBI",2,2016,11,8
"749","Centro","CS ITACORUBI",2,2016,12,10
"750","Centro","CS ITACORUBI",2,2017,1,3
"751","Centro","CS ITACORUBI",2,2017,2,1
"752","Centro","CS ITACORUBI",2,2017,3,4
"753","Centro","CS ITACORUBI",2,2017,4,7
"754","Centro","CS ITACORUBI",2,2017,5,11
"755","Centro","CS ITACORUBI",2,2017,6,7
"756","Centro","CS ITACORUBI",2,2017,7,8
"757","Centro","CS ITACORUBI",2,2017,8,16
"758","Centro","CS ITACORUBI",2,2017,9,10
"759","Centro","CS ITACORUBI",2,2017,10,11
"760","Centro","CS ITACORUBI",2,2017,11,9
"761","Centro","CS ITACORUBI",2,2017,12,1
"762","Centro","CS ITACORUBI",3,2013,1,10
"763","Centro","CS ITACORUBI",3,2013,2,5
"764","Centro","CS ITACORUBI",3,2013,3,4
"765","Centro","CS ITACORUBI",3,2013,4,10
"766","Centro","CS ITACORUBI",3,2013,5,10
"767","Centro","CS ITACORUBI",3,2013,6,5
"768","Centro","CS ITACORUBI",3,2013,7,10
"769","Centro","CS ITACORUBI",3,2013,8,7
"770","Centro","CS ITACORUBI",3,2013,9,9
"771","Centro","CS ITACORUBI",3,2013,10,9
"772","Centro","CS ITACORUBI",3,2013,11,4
"773","Centro","CS ITACORUBI",3,2013,12,3
"774","Centro","CS ITACORUBI",3,2014,1,7
"775","Centro","CS ITACORUBI",3,2014,2,9
"776","Centro","CS ITACORUBI",3,2014,3,16
"777","Centro","CS ITACORUBI",3,2014,4,7
"778","Centro","CS ITACORUBI",3,2014,5,8
"779","Centro","CS ITACORUBI",3,2014,6,3
"780","Centro","CS ITACORUBI",3,2014,7,8
"781","Centro","CS ITACORUBI",3,2014,8,8
"782","Centro","CS ITACORUBI",3,2014,9,11
"783","Centro","CS ITACORUBI",3,2014,10,9
"784","Centro","CS ITACORUBI",3,2014,11,9
"785","Centro","CS ITACORUBI",3,2014,12,5
"786","Centro","CS ITACORUBI",3,2015,1,7
"787","Centro","CS ITACORUBI",3,2015,2,8
"788","Centro","CS ITACORUBI",3,2015,3,10
"789","Centro","CS ITACORUBI",3,2015,4,9
"790","Centro","CS ITACORUBI",3,2015,5,2
"791","Centro","CS ITACORUBI",3,2015,6,10
"792","Centro","CS ITACORUBI",3,2015,7,8
"793","Centro","CS ITACORUBI",3,2015,8,2
"794","Centro","CS ITACORUBI",3,2015,9,11
"795","Centro","CS ITACORUBI",3,2015,10,10
"796","Centro","CS ITACORUBI",3,2015,11,7
"797","Centro","CS ITACORUBI",3,2015,12,5
"798","Centro","CS ITACORUBI",3,2016,1,8
"799","Centro","CS ITACORUBI",3,2016,2,4
"800","Centro","CS ITACORUBI",3,2016,3,2
"801","Centro","CS ITACORUBI",3,2016,4,11
"802","Centro","CS ITACORUBI",3,2016,5,6
"803","Centro","CS ITACORUBI",3,2016,6,7
"804","Centro","CS ITACORUBI",3,2016,7,4
"805","Centro","CS ITACORUBI",3,2016,8,7
"806","Centro","CS ITACORUBI",3,2016,9,5
"807","Centro","CS ITACORUBI",3,2016,10,6
"808","Centro","CS ITACORUBI",3,2016,11,4
"809","Centro","CS ITACORUBI",3,2016,12,1
"810","Centro","CS ITACORUBI",3,2017,1,6
"811","Centro","CS ITACORUBI",3,2017,3,8
"812","Centro","CS ITACORUBI",3,2017,4,9
"813","Centro","CS ITACORUBI",3,2017,5,5
"814","Centro","CS ITACORUBI",3,2017,6,6
"815","Centro","CS ITACORUBI",3,2017,7,12
"816","Centro","CS ITACORUBI",3,2017,8,7
"817","Centro","CS ITACORUBI",3,2017,9,12
"818","Centro","CS ITACORUBI",3,2017,10,5
"819","Centro","CS ITACORUBI",3,2017,11,13
"820","Centro","CS JOÃO PAULO",0,2013,1,8
"821","Centro","CS JOÃO PAULO",0,2013,2,9
"822","Centro","CS JOÃO PAULO",0,2013,3,7
"823","Centro","CS JOÃO PAULO",0,2013,4,11
"824","Centro","CS JOÃO PAULO",0,2013,5,8
"825","Centro","CS JOÃO PAULO",0,2013,6,12
"826","Centro","CS JOÃO PAULO",0,2013,7,8
"827","Centro","CS JOÃO PAULO",0,2013,8,12
"828","Centro","CS JOÃO PAULO",0,2013,9,7
"829","Centro","CS JOÃO PAULO",0,2013,10,9
"830","Centro","CS JOÃO PAULO",0,2013,11,6
"831","Centro","CS JOÃO PAULO",0,2013,12,9
"832","Centro","CS JOÃO PAULO",0,2014,1,12
"833","Centro","CS JOÃO PAULO",0,2014,2,4
"834","Centro","CS JOÃO PAULO",0,2014,3,6
"835","Centro","CS JOÃO PAULO",0,2014,4,12
"836","Centro","CS JOÃO PAULO",0,2014,5,8
"837","Centro","CS JOÃO PAULO",0,2014,6,6
"838","Centro","CS JOÃO PAULO",0,2014,7,8
"839","Centro","CS JOÃO PAULO",0,2014,8,8
"840","Centro","CS JOÃO PAULO",0,2014,9,3
"841","Centro","CS JOÃO PAULO",0,2014,10,4
"842","Centro","CS JOÃO PAULO",0,2014,11,3
"843","Centro","CS JOÃO PAULO",0,2014,12,6
"844","Centro","CS JOÃO PAULO",0,2015,1,7
"845","Centro","CS JOÃO PAULO",0,2015,2,7
"846","Centro","CS JOÃO PAULO",0,2015,3,6
"847","Centro","CS JOÃO PAULO",0,2015,4,10
"848","Centro","CS JOÃO PAULO",0,2015,5,1
"849","Centro","CS JOÃO PAULO",0,2015,6,3
"850","Centro","CS JOÃO PAULO",0,2015,7,4
"851","Centro","CS JOÃO PAULO",0,2015,8,10
"852","Centro","CS JOÃO PAULO",0,2015,9,10
"853","Centro","CS JOÃO PAULO",0,2015,10,13
"854","Centro","CS JOÃO PAULO",0,2015,11,6
"855","Centro","CS JOÃO PAULO",0,2015,12,5
"856","Centro","CS JOÃO PAULO",0,2016,1,5
"857","Centro","CS JOÃO PAULO",0,2016,2,2
"858","Centro","CS JOÃO PAULO",0,2016,3,1
"859","Centro","CS JOÃO PAULO",0,2016,4,3
"860","Centro","CS JOÃO PAULO",0,2016,5,3
"861","Centro","CS JOÃO PAULO",0,2016,6,7
"862","Centro","CS JOÃO PAULO",0,2016,7,6
"863","Centro","CS JOÃO PAULO",0,2016,8,9
"864","Centro","CS JOÃO PAULO",0,2016,9,6
"865","Centro","CS JOÃO PAULO",0,2016,10,11
"866","Centro","CS JOÃO PAULO",0,2016,11,9
"867","Centro","CS JOÃO PAULO",0,2016,12,7
"868","Centro","CS JOÃO PAULO",0,2017,1,1
"869","Centro","CS JOÃO PAULO",0,2017,2,1
"870","Centro","CS JOÃO PAULO",0,2017,3,3
"871","Centro","CS JOÃO PAULO",0,2017,5,8
"872","Centro","CS JOÃO PAULO",0,2017,6,6
"873","Centro","CS JOÃO PAULO",0,2017,7,7
"874","Centro","CS JOÃO PAULO",0,2017,8,5
"875","Centro","CS JOÃO PAULO",0,2017,9,6
"876","Centro","CS JOÃO PAULO",0,2017,10,7
"877","Centro","CS JOÃO PAULO",0,2017,11,1
"878","Centro","CS JOÃO PAULO",1,2013,1,8
"879","Centro","CS JOÃO PAULO",1,2013,2,7
"880","Centro","CS JOÃO PAULO",1,2013,3,5
"881","Centro","CS JOÃO PAULO",1,2013,4,8
"882","Centro","CS JOÃO PAULO",1,2013,5,4
"883","Centro","CS JOÃO PAULO",1,2013,6,7
"884","Centro","CS JOÃO PAULO",1,2013,7,3
"885","Centro","CS JOÃO PAULO",1,2013,8,6
"886","Centro","CS JOÃO PAULO",1,2013,9,6
"887","Centro","CS JOÃO PAULO",1,2013,10,5
"888","Centro","CS JOÃO PAULO",1,2013,11,7
"889","Centro","CS JOÃO PAULO",1,2013,12,3
"890","Centro","CS JOÃO PAULO",1,2014,1,9
"891","Centro","CS JOÃO PAULO",1,2014,2,8
"892","Centro","CS JOÃO PAULO",1,2014,3,7
"893","Centro","CS JOÃO PAULO",1,2014,4,5
"894","Centro","CS JOÃO PAULO",1,2014,5,2
"895","Centro","CS JOÃO PAULO",1,2014,6,5
"896","Centro","CS JOÃO PAULO",1,2014,7,10
"897","Centro","CS JOÃO PAULO",1,2014,8,5
"898","Centro","CS JOÃO PAULO",1,2014,9,2
"899","Centro","CS JOÃO PAULO",1,2014,10,10
"900","Centro","CS JOÃO PAULO",1,2014,11,6
"901","Centro","CS JOÃO PAULO",1,2014,12,4
"902","Centro","CS JOÃO PAULO",1,2015,1,6
"903","Centro","CS JOÃO PAULO",1,2015,2,4
"904","Centro","CS JOÃO PAULO",1,2015,3,9
"905","Centro","CS JOÃO PAULO",1,2015,4,2
"906","Centro","CS JOÃO PAULO",1,2015,5,4
"907","Centro","CS JOÃO PAULO",1,2015,6,3
"908","Centro","CS JOÃO PAULO",1,2015,7,5
"909","Centro","CS JOÃO PAULO",1,2015,8,2
"910","Centro","CS JOÃO PAULO",1,2015,9,2
"911","Centro","CS JOÃO PAULO",1,2015,10,3
"912","Centro","CS JOÃO PAULO",1,2015,11,5
"913","Centro","CS JOÃO PAULO",1,2015,12,8
"914","Centro","CS JOÃO PAULO",1,2016,1,5
"915","Centro","CS JOÃO PAULO",1,2016,2,5
"916","Centro","CS JOÃO PAULO",1,2016,3,3
"917","Centro","CS JOÃO PAULO",1,2016,4,5
"918","Centro","CS JOÃO PAULO",1,2016,5,5
"919","Centro","CS JOÃO PAULO",1,2016,6,3
"920","Centro","CS JOÃO PAULO",1,2016,7,3
"921","Centro","CS JOÃO PAULO",1,2016,8,8
"922","Centro","CS JOÃO PAULO",1,2016,9,9
"923","Centro","CS JOÃO PAULO",1,2016,10,6
"924","Centro","CS JOÃO PAULO",1,2016,11,14
"925","Centro","CS JOÃO PAULO",1,2016,12,6
"926","Centro","CS JOÃO PAULO",1,2017,1,4
"927","Centro","CS JOÃO PAULO",1,2017,3,7
"928","Centro","CS JOÃO PAULO",1,2017,4,2
"929","Centro","CS JOÃO PAULO",1,2017,5,4
"930","Centro","CS JOÃO PAULO",1,2017,6,3
"931","Centro","CS JOÃO PAULO",1,2017,7,5
"932","Centro","CS JOÃO PAULO",1,2017,8,5
"933","Centro","CS JOÃO PAULO",1,2017,9,5
"934","Centro","CS JOÃO PAULO",1,2017,10,6
"935","Centro","CS JOÃO PAULO",1,2017,11,2
"936","Centro","CS JOÃO PAULO",1,2017,12,2
"937","Centro","CS MONTE SERRAT",0,2013,1,22
"938","Centro","CS MONTE SERRAT",0,2013,2,10
"939","Centro","CS MONTE SERRAT",0,2013,3,15
"940","Centro","CS MONTE SERRAT",0,2013,4,9
"941","Centro","CS MONTE SERRAT",0,2013,5,21
"942","Centro","CS MONTE SERRAT",0,2013,6,8
"943","Centro","CS MONTE SERRAT",0,2013,7,16
"944","Centro","CS MONTE SERRAT",0,2013,8,7
"945","Centro","CS MONTE SERRAT",0,2013,9,10
"946","Centro","CS MONTE SERRAT",0,2013,10,10
"947","Centro","CS MONTE SERRAT",0,2013,11,6
"948","Centro","CS MONTE SERRAT",0,2013,12,12
"949","Centro","CS MONTE SERRAT",0,2014,1,12
"950","Centro","CS MONTE SERRAT",0,2014,2,12
"951","Centro","CS MONTE SERRAT",0,2014,3,18
"952","Centro","CS MONTE SERRAT",0,2014,4,16
"953","Centro","CS MONTE SERRAT",0,2014,5,11
"954","Centro","CS MONTE SERRAT",0,2014,6,13
"955","Centro","CS MONTE SERRAT",0,2014,7,16
"956","Centro","CS MONTE SERRAT",0,2014,8,15
"957","Centro","CS MONTE SERRAT",0,2014,9,25
"958","Centro","CS MONTE SERRAT",0,2014,10,20
"959","Centro","CS MONTE SERRAT",0,2014,11,16
"960","Centro","CS MONTE SERRAT",0,2014,12,13
"961","Centro","CS MONTE SERRAT",0,2015,1,15
"962","Centro","CS MONTE SERRAT",0,2015,2,14
"963","Centro","CS MONTE SERRAT",0,2015,3,19
"964","Centro","CS MONTE SERRAT",0,2015,4,25
"965","Centro","CS MONTE SERRAT",0,2015,5,7
"966","Centro","CS MONTE SERRAT",0,2015,6,7
"967","Centro","CS MONTE SERRAT",0,2015,7,15
"968","Centro","CS MONTE SERRAT",0,2015,8,15
"969","Centro","CS MONTE SERRAT",0,2015,9,12
"970","Centro","CS MONTE SERRAT",0,2015,10,11
"971","Centro","CS MONTE SERRAT",0,2015,11,10
"972","Centro","CS MONTE SERRAT",0,2015,12,14
"973","Centro","CS MONTE SERRAT",0,2016,1,6
"974","Centro","CS MONTE SERRAT",0,2016,2,20
"975","Centro","CS MONTE SERRAT",0,2016,3,6
"976","Centro","CS MONTE SERRAT",0,2016,4,11
"977","Centro","CS MONTE SERRAT",0,2016,5,13
"978","Centro","CS MONTE SERRAT",0,2016,6,7
"979","Centro","CS MONTE SERRAT",0,2016,7,3
"980","Centro","CS MONTE SERRAT",0,2016,8,7
"981","Centro","CS MONTE SERRAT",0,2016,9,11
"982","Centro","CS MONTE SERRAT",0,2016,10,11
"983","Centro","CS MONTE SERRAT",0,2016,11,6
"984","Centro","CS MONTE SERRAT",0,2016,12,9
"985","Centro","CS MONTE SERRAT",0,2017,1,8
"986","Centro","CS MONTE SERRAT",0,2017,3,15
"987","Centro","CS MONTE SERRAT",0,2017,4,12
"988","Centro","CS MONTE SERRAT",0,2017,5,15
"989","Centro","CS MONTE SERRAT",0,2017,6,18
"990","Centro","CS MONTE SERRAT",0,2017,7,13
"991","Centro","CS MONTE SERRAT",0,2017,8,8
"992","Centro","CS MONTE SERRAT",0,2017,9,3
"993","Centro","CS MONTE SERRAT",0,2017,10,9
"994","Centro","CS MONTE SERRAT",0,2017,11,10
"995","Centro","CS MONTE SERRAT",0,2017,12,2
"996","Centro","CS MONTE SERRAT",1,2013,1,12
"997","Centro","CS MONTE SERRAT",1,2013,2,10
"998","Centro","CS MONTE SERRAT",1,2013,3,16
"999","Centro","CS MONTE SERRAT",1,2013,4,7
"1000","Centro","CS MONTE SERRAT",1,2013,5,4
"1001","Centro","CS MONTE SERRAT",1,2013,6,5
"1002","Centro","CS MONTE SERRAT",1,2013,7,7
"1003","Centro","CS MONTE SERRAT",1,2013,8,8
"1004","Centro","CS MONTE SERRAT",1,2013,9,13
"1005","Centro","CS MONTE SERRAT",1,2013,10,6
"1006","Centro","CS MONTE SERRAT",1,2013,11,5
"1007","Centro","CS MONTE SERRAT",1,2013,12,4
"1008","Centro","CS MONTE SERRAT",1,2014,1,9
"1009","Centro","CS MONTE SERRAT",1,2014,2,8
"1010","Centro","CS MONTE SERRAT",1,2014,3,9
"1011","Centro","CS MONTE SERRAT",1,2014,4,5
"1012","Centro","CS MONTE SERRAT",1,2014,5,5
"1013","Centro","CS MONTE SERRAT",1,2014,6,6
"1014","Centro","CS MONTE SERRAT",1,2014,7,3
"1015","Centro","CS MONTE SERRAT",1,2014,8,7
"1016","Centro","CS MONTE SERRAT",1,2014,9,9
"1017","Centro","CS MONTE SERRAT",1,2014,10,6
"1018","Centro","CS MONTE SERRAT",1,2014,11,5
"1019","Centro","CS MONTE SERRAT",1,2014,12,7
