"","DISTRITO","UNIDADE","AREA","ANO","MES","PESSOAS_SIFILIS","PESSOAS_TTO"
"490","Centro","CS PRAINHA",2,2013,9,1,0
"491","Centro","CS PRAINHA",2,2014,9,2,0
"492","Centro","CS PRAINHA",2,2015,5,1,0
"493","Centro","CS PRAINHA",2,2015,6,1,0
"494","Centro","CS PRAINHA",2,2015,7,2,0
"495","Centro","CS PRAINHA",2,2015,10,1,0
"496","Centro","CS PRAINHA",2,2015,11,3,0
"497","Centro","CS PRAINHA",2,2015,12,1,0
"498","Centro","CS PRAINHA",2,2016,1,1,0
"499","Centro","CS PRAINHA",2,2016,2,1,0
"500","Centro","CS PRAINHA",2,2016,3,3,1
"501","Centro","CS PRAINHA",2,2016,7,1,1
"502","Centro","CS PRAINHA",2,2016,8,2,2
"503","Centro","CS PRAINHA",2,2016,9,1,1
"504","Centro","CS PRAINHA",2,2016,10,1,1
"505","Centro","CS PRAINHA",2,2016,11,1,1
"506","Centro","CS PRAINHA",2,2017,3,2,1
"507","Centro","CS PRAINHA",2,2017,5,1,0
"508","Centro","CS PRAINHA",2,2017,6,1,1
"509","Centro","CS PRAINHA",2,2017,7,1,0
"510","Centro","CS PRAINHA",2,2017,8,1,0
"511","Centro","CS PRAINHA",2,2017,9,2,2
"512","Centro","CS PRAINHA",2,2017,10,1,1
"513","Centro","CS PRAINHA",2,2017,12,2,1
"514","Centro","CS SACO DOS LIMÕES",0,2014,3,1,0
"515","Centro","CS SACO DOS LIMÕES",0,2014,8,1,0
"516","Centro","CS SACO DOS LIMÕES",0,2014,10,1,0
"517","Centro","CS SACO DOS LIMÕES",0,2015,1,1,1
"518","Centro","CS SACO DOS LIMÕES",0,2015,2,1,1
"519","Centro","CS SACO DOS LIMÕES",0,2015,10,1,1
"520","Centro","CS SACO DOS LIMÕES",0,2015,11,1,0
"521","Centro","CS SACO DOS LIMÕES",0,2015,12,2,0
"522","Centro","CS SACO DOS LIMÕES",0,2016,2,1,0
"523","Centro","CS SACO DOS LIMÕES",0,2016,7,4,2
"524","Centro","CS SACO DOS LIMÕES",0,2016,8,1,1
"525","Centro","CS SACO DOS LIMÕES",0,2016,9,2,0
"526","Centro","CS SACO DOS LIMÕES",0,2016,10,2,0
"527","Centro","CS SACO DOS LIMÕES",0,2016,11,1,0
"528","Centro","CS SACO DOS LIMÕES",0,2016,12,1,1
"529","Centro","CS SACO DOS LIMÕES",0,2017,2,1,1
"530","Centro","CS SACO DOS LIMÕES",0,2017,7,3,2
"531","Centro","CS SACO DOS LIMÕES",0,2017,8,1,1
"532","Centro","CS SACO DOS LIMÕES",0,2017,9,1,1
"533","Centro","CS SACO DOS LIMÕES",0,2017,10,4,3
"534","Centro","CS SACO DOS LIMÕES",1,2013,5,1,0
"535","Centro","CS SACO DOS LIMÕES",1,2014,1,1,0
"536","Centro","CS SACO DOS LIMÕES",1,2014,7,1,0
"537","Centro","CS SACO DOS LIMÕES",1,2014,8,1,0
"538","Centro","CS SACO DOS LIMÕES",1,2014,10,1,0
"539","Centro","CS SACO DOS LIMÕES",1,2015,4,1,0
"540","Centro","CS SACO DOS LIMÕES",1,2015,6,1,0
"541","Centro","CS SACO DOS LIMÕES",1,2015,11,1,0
"542","Centro","CS SACO DOS LIMÕES",1,2016,4,1,0
"543","Centro","CS SACO DOS LIMÕES",1,2016,5,1,1
"544","Centro","CS SACO DOS LIMÕES",1,2016,7,1,0
"545","Centro","CS SACO DOS LIMÕES",1,2016,8,1,0
"546","Centro","CS SACO DOS LIMÕES",1,2016,9,1,1
"547","Centro","CS SACO DOS LIMÕES",1,2016,11,2,0
"548","Centro","CS SACO DOS LIMÕES",1,2016,12,1,1
"549","Centro","CS SACO DOS LIMÕES",1,2017,1,1,0
"550","Centro","CS SACO DOS LIMÕES",1,2017,4,3,3
"551","Centro","CS SACO DOS LIMÕES",1,2017,6,1,1
"552","Centro","CS SACO DOS LIMÕES",1,2017,7,1,1
"553","Centro","CS SACO DOS LIMÕES",1,2017,8,3,3
"554","Centro","CS SACO DOS LIMÕES",1,2017,9,1,1
"555","Centro","CS SACO DOS LIMÕES",1,2017,12,1,1
"556","Centro","CS SACO DOS LIMÕES",2,2013,8,1,0
"557","Centro","CS SACO DOS LIMÕES",2,2014,1,1,0
"558","Centro","CS SACO DOS LIMÕES",2,2015,2,1,0
"559","Centro","CS SACO DOS LIMÕES",2,2015,3,2,1
"560","Centro","CS SACO DOS LIMÕES",2,2015,4,1,0
"561","Centro","CS SACO DOS LIMÕES",2,2015,11,1,0
"562","Centro","CS SACO DOS LIMÕES",2,2015,12,1,0
"563","Centro","CS SACO DOS LIMÕES",2,2016,2,1,0
"564","Centro","CS SACO DOS LIMÕES",2,2016,4,1,1
"565","Centro","CS SACO DOS LIMÕES",2,2016,5,3,0
"566","Centro","CS SACO DOS LIMÕES",2,2016,7,2,1
"567","Centro","CS SACO DOS LIMÕES",2,2016,8,1,1
"568","Centro","CS SACO DOS LIMÕES",2,2016,9,2,1
"569","Centro","CS SACO DOS LIMÕES",2,2016,11,1,0
"570","Centro","CS SACO DOS LIMÕES",2,2017,5,4,4
"571","Centro","CS SACO DOS LIMÕES",2,2017,6,2,2
"572","Centro","CS SACO DOS LIMÕES",2,2017,7,1,1
"573","Centro","CS SACO DOS LIMÕES",2,2017,8,1,1
"574","Centro","CS SACO DOS LIMÕES",2,2017,12,2,1
"575","Centro","CS SACO DOS LIMÕES",3,2013,8,1,1
"576","Centro","CS SACO DOS LIMÕES",3,2014,9,1,0
"577","Centro","CS SACO DOS LIMÕES",3,2015,2,1,0
"578","Centro","CS SACO DOS LIMÕES",3,2015,12,1,1
"579","Centro","CS SACO DOS LIMÕES",3,2016,4,1,1
"580","Centro","CS SACO DOS LIMÕES",3,2016,7,1,1
"581","Centro","CS SACO DOS LIMÕES",3,2016,12,1,1
"582","Centro","CS SACO DOS LIMÕES",3,2017,2,1,1
"583","Centro","CS SACO DOS LIMÕES",3,2017,4,1,1
"584","Centro","CS SACO DOS LIMÕES",3,2017,5,1,0
"585","Centro","CS SACO DOS LIMÕES",3,2017,6,1,1
"586","Centro","CS SACO DOS LIMÕES",3,2017,7,1,0
"587","Centro","CS SACO DOS LIMÕES",4,2014,10,1,0
"588","Centro","CS SACO DOS LIMÕES",4,2015,9,1,1
"589","Centro","CS SACO DOS LIMÕES",4,2017,7,1,0
"590","Centro","CS SACO DOS LIMÕES",4,2017,10,1,0
"591","Centro","CS SACO DOS LIMÕES",4,2017,11,1,1
"592","Centro","CS SACO DOS LIMÕES",312,2013,2,1,0
"593","Centro","CS TRINDADE",0,2014,1,1,0
"594","Centro","CS TRINDADE",0,2014,2,1,0
"595","Centro","CS TRINDADE",0,2014,5,1,0
"596","Centro","CS TRINDADE",0,2015,2,1,0
"597","Centro","CS TRINDADE",0,2015,4,1,0
"598","Centro","CS TRINDADE",0,2015,7,1,0
"599","Centro","CS TRINDADE",0,2015,11,2,0
"600","Centro","CS TRINDADE",0,2015,12,1,0
"601","Centro","CS TRINDADE",0,2016,5,2,1
"602","Centro","CS TRINDADE",0,2016,6,1,0
"603","Centro","CS TRINDADE",0,2016,7,1,0
"604","Centro","CS TRINDADE",0,2016,9,1,0
"605","Centro","CS TRINDADE",0,2016,11,2,0
"606","Centro","CS TRINDADE",0,2016,12,1,0
"607","Centro","CS TRINDADE",0,2017,1,1,0
"608","Centro","CS TRINDADE",0,2017,3,1,1
"609","Centro","CS TRINDADE",0,2017,4,1,1
"610","Centro","CS TRINDADE",0,2017,6,2,1
"611","Centro","CS TRINDADE",0,2017,7,2,2
"612","Centro","CS TRINDADE",0,2017,9,1,1
"613","Centro","CS TRINDADE",0,2017,11,3,2
"614","Centro","CS TRINDADE",1,2013,4,1,0
"615","Centro","CS TRINDADE",1,2014,10,2,0
"616","Centro","CS TRINDADE",1,2014,11,1,0
"617","Centro","CS TRINDADE",1,2014,12,1,0
"618","Centro","CS TRINDADE",1,2015,1,1,0
"619","Centro","CS TRINDADE",1,2015,8,1,0
"620","Centro","CS TRINDADE",1,2015,11,1,0
"621","Centro","CS TRINDADE",1,2016,5,1,0
"622","Centro","CS TRINDADE",1,2016,6,1,1
"623","Centro","CS TRINDADE",1,2016,7,1,1
"624","Centro","CS TRINDADE",1,2016,9,2,1
"625","Centro","CS TRINDADE",1,2016,10,1,0
"626","Centro","CS TRINDADE",1,2016,11,3,0
"627","Centro","CS TRINDADE",1,2016,12,1,0
"628","Centro","CS TRINDADE",1,2017,9,2,2
"629","Centro","CS TRINDADE",1,2017,10,1,1
"630","Centro","CS TRINDADE",2,2013,1,2,0
"631","Centro","CS TRINDADE",2,2013,3,1,0
"632","Centro","CS TRINDADE",2,2013,4,1,0
"633","Centro","CS TRINDADE",2,2013,7,1,0
"634","Centro","CS TRINDADE",2,2013,9,2,1
"635","Centro","CS TRINDADE",2,2014,7,2,0
"636","Centro","CS TRINDADE",2,2014,9,2,0
"637","Centro","CS TRINDADE",2,2014,10,1,0
"638","Centro","CS TRINDADE",2,2014,11,1,0
"639","Centro","CS TRINDADE",2,2015,3,1,0
"640","Centro","CS TRINDADE",2,2015,4,2,0
"641","Centro","CS TRINDADE",2,2015,8,1,0
"642","Centro","CS TRINDADE",2,2015,9,1,0
"643","Centro","CS TRINDADE",2,2015,11,2,1
"644","Centro","CS TRINDADE",2,2016,4,1,0
"645","Centro","CS TRINDADE",2,2016,6,2,0
"646","Centro","CS TRINDADE",2,2016,7,1,0
"647","Centro","CS TRINDADE",2,2016,9,1,1
"648","Centro","CS TRINDADE",2,2016,10,2,0
"649","Centro","CS TRINDADE",2,2016,12,1,0
"650","Centro","CS TRINDADE",2,2017,3,2,0
"651","Centro","CS TRINDADE",2,2017,4,1,0
"652","Centro","CS TRINDADE",2,2017,5,2,2
"653","Centro","CS TRINDADE",2,2017,6,1,1
"654","Centro","CS TRINDADE",2,2017,7,1,1
"655","Centro","CS TRINDADE",2,2017,9,1,1
"656","Centro","CS TRINDADE",2,2017,10,2,1
"657","Centro","CS TRINDADE",3,2013,4,1,0
"658","Centro","CS TRINDADE",3,2013,5,1,0
"659","Centro","CS TRINDADE",3,2013,8,2,0
"660","Centro","CS TRINDADE",3,2013,9,1,0
"661","Centro","CS TRINDADE",3,2013,10,2,0
"662","Centro","CS TRINDADE",3,2013,11,1,0
"663","Centro","CS TRINDADE",3,2014,7,1,0
"664","Centro","CS TRINDADE",3,2015,3,1,1
"665","Centro","CS TRINDADE",3,2015,4,2,0
"666","Centro","CS TRINDADE",3,2015,6,3,1
"667","Centro","CS TRINDADE",3,2015,8,1,0
"668","Centro","CS TRINDADE",3,2015,11,1,0
"669","Centro","CS TRINDADE",3,2015,12,3,1
"670","Centro","CS TRINDADE",3,2016,1,1,0
"671","Centro","CS TRINDADE",3,2016,2,2,0
"672","Centro","CS TRINDADE",3,2016,3,1,0
"673","Centro","CS TRINDADE",3,2016,5,2,1
"674","Centro","CS TRINDADE",3,2016,7,1,0
"675","Centro","CS TRINDADE",3,2016,8,1,0
"676","Centro","CS TRINDADE",3,2016,9,1,0
"677","Centro","CS TRINDADE",3,2016,11,1,0
"678","Centro","CS TRINDADE",3,2017,1,1,0
"679","Centro","CS TRINDADE",3,2017,2,1,0
"680","Centro","CS TRINDADE",3,2017,3,2,2
"681","Centro","CS TRINDADE",3,2017,5,3,3
"682","Centro","CS TRINDADE",3,2017,6,3,1
"683","Centro","CS TRINDADE",3,2017,8,2,1
"684","Centro","CS TRINDADE",3,2017,10,1,1
"685","Centro","CS TRINDADE",3,2017,11,1,1
"686","Centro","CS TRINDADE",4,2013,6,1,0
"687","Centro","CS TRINDADE",4,2013,7,2,0
"688","Centro","CS TRINDADE",4,2014,3,2,0
"689","Centro","CS TRINDADE",4,2015,7,2,0
"690","Centro","CS TRINDADE",4,2015,11,1,0
"691","Centro","CS TRINDADE",4,2015,12,1,0
"692","Centro","CS TRINDADE",4,2016,2,2,0
"693","Centro","CS TRINDADE",4,2016,4,1,0
"694","Centro","CS TRINDADE",4,2016,8,1,0
"695","Centro","CS TRINDADE",4,2016,12,1,0
"696","Centro","CS TRINDADE",4,2017,1,2,0
"697","Centro","CS TRINDADE",4,2017,3,1,0
"698","Centro","CS TRINDADE",4,2017,6,2,2
"699","Centro","CS TRINDADE",4,2017,11,1,1
"700","Continente","CS ABRAÃO",0,2013,4,1,0
"701","Continente","CS ABRAÃO",0,2013,12,1,0
"702","Continente","CS ABRAÃO",0,2015,2,1,0
"703","Continente","CS ABRAÃO",0,2015,6,1,0
"704","Continente","CS ABRAÃO",0,2015,7,1,0
"705","Continente","CS ABRAÃO",0,2015,12,1,0
"706","Continente","CS ABRAÃO",0,2016,4,1,1
"707","Continente","CS ABRAÃO",0,2016,6,2,2
"708","Continente","CS ABRAÃO",0,2016,10,1,1
"709","Continente","CS ABRAÃO",0,2017,3,1,1
"710","Continente","CS ABRAÃO",0,2017,6,2,2
"711","Continente","CS ABRAÃO",0,2017,9,1,1
"712","Continente","CS ABRAÃO",0,2017,11,1,1
"713","Continente","CS ABRAÃO",1,2013,5,1,0
"714","Continente","CS ABRAÃO",1,2014,10,1,0
"715","Continente","CS ABRAÃO",1,2015,2,1,0
"716","Continente","CS ABRAÃO",1,2016,3,1,0
"717","Continente","CS ABRAÃO",1,2016,5,1,0
"718","Continente","CS ABRAÃO",1,2016,10,1,0
"719","Continente","CS ABRAÃO",1,2016,11,1,0
"720","Continente","CS ABRAÃO",1,2017,3,1,1
"721","Continente","CS ABRAÃO",1,2017,11,1,1
"722","Continente","CS ABRAÃO",2,2014,11,1,0
"723","Continente","CS ABRAÃO",2,2016,5,1,1
"724","Continente","CS ABRAÃO",2,2016,6,1,0
"725","Continente","CS ABRAÃO",2,2017,8,1,0
"726","Continente","CS ABRAÃO",2,2017,10,1,1
"727","Continente","CS BALNEÁRIO",0,2015,1,1,0
"728","Continente","CS BALNEÁRIO",0,2015,3,1,0
"729","Continente","CS BALNEÁRIO",0,2016,5,1,0
"730","Continente","CS BALNEÁRIO",0,2016,9,1,0
"731","Continente","CS BALNEÁRIO",0,2016,10,2,1
"732","Continente","CS BALNEÁRIO",0,2017,1,1,0
"733","Continente","CS BALNEÁRIO",0,2017,6,1,0
"734","Continente","CS BALNEÁRIO",0,2017,7,1,0
"735","Continente","CS BALNEÁRIO",0,2017,9,1,0
"736","Continente","CS BALNEÁRIO",0,2017,10,1,1
"737","Continente","CS BALNEÁRIO",1,2013,7,1,0
"738","Continente","CS BALNEÁRIO",1,2013,10,1,0
"739","Continente","CS BALNEÁRIO",1,2014,5,1,0
"740","Continente","CS BALNEÁRIO",1,2015,3,1,0
"741","Continente","CS BALNEÁRIO",1,2015,4,1,0
"742","Continente","CS BALNEÁRIO",1,2015,6,1,0
"743","Continente","CS BALNEÁRIO",1,2016,1,1,0
"744","Continente","CS BALNEÁRIO",1,2016,11,2,1
"745","Continente","CS BALNEÁRIO",1,2017,8,1,0
"746","Continente","CS CAPOEIRAS",0,2013,3,1,0
"747","Continente","CS CAPOEIRAS",0,2013,6,1,0
"748","Continente","CS CAPOEIRAS",0,2014,2,1,0
"749","Continente","CS CAPOEIRAS",0,2015,9,1,0
"750","Continente","CS CAPOEIRAS",0,2015,10,1,0
"751","Continente","CS CAPOEIRAS",0,2015,11,3,0
"752","Continente","CS CAPOEIRAS",0,2016,1,1,0
"753","Continente","CS CAPOEIRAS",0,2016,3,4,1
"754","Continente","CS CAPOEIRAS",0,2016,4,3,0
"755","Continente","CS CAPOEIRAS",0,2016,7,3,0
"756","Continente","CS CAPOEIRAS",0,2016,9,4,2
"757","Continente","CS CAPOEIRAS",0,2016,10,6,3
"758","Continente","CS CAPOEIRAS",0,2016,11,3,0
"759","Continente","CS CAPOEIRAS",0,2016,12,3,1
"760","Continente","CS CAPOEIRAS",0,2017,1,1,1
"761","Continente","CS CAPOEIRAS",0,2017,4,3,3
"762","Continente","CS CAPOEIRAS",0,2017,5,2,2
"763","Continente","CS CAPOEIRAS",0,2017,8,4,2
"764","Continente","CS CAPOEIRAS",0,2017,10,3,1
"765","Continente","CS CAPOEIRAS",0,2017,12,1,1
"766","Continente","CS CAPOEIRAS",1,2013,2,1,0
"767","Continente","CS CAPOEIRAS",1,2014,6,1,0
"768","Continente","CS CAPOEIRAS",1,2015,3,2,1
"769","Continente","CS CAPOEIRAS",1,2015,10,1,0
"770","Continente","CS CAPOEIRAS",1,2015,12,1,0
"771","Continente","CS CAPOEIRAS",1,2016,4,1,0
"772","Continente","CS CAPOEIRAS",1,2016,7,2,0
"773","Continente","CS CAPOEIRAS",1,2016,8,2,1
"774","Continente","CS CAPOEIRAS",1,2016,12,2,2
"775","Continente","CS CAPOEIRAS",1,2017,3,3,1
"776","Continente","CS CAPOEIRAS",1,2017,4,4,2
"777","Continente","CS CAPOEIRAS",1,2017,5,4,1
"778","Continente","CS CAPOEIRAS",1,2017,7,1,1
"779","Continente","CS CAPOEIRAS",1,2017,8,1,0
"780","Continente","CS CAPOEIRAS",1,2017,11,3,3
"781","Continente","CS CAPOEIRAS",2,2013,6,1,0
"782","Continente","CS CAPOEIRAS",2,2014,1,1,0
"783","Continente","CS CAPOEIRAS",2,2014,4,1,0
"784","Continente","CS CAPOEIRAS",2,2014,5,1,0
"785","Continente","CS CAPOEIRAS",2,2014,8,1,0
"786","Continente","CS CAPOEIRAS",2,2014,12,1,0
"787","Continente","CS CAPOEIRAS",2,2015,4,1,0
"788","Continente","CS CAPOEIRAS",2,2015,8,1,0
"789","Continente","CS CAPOEIRAS",2,2015,10,1,0
"790","Continente","CS CAPOEIRAS",2,2015,11,2,0
"791","Continente","CS CAPOEIRAS",2,2016,1,1,0
"792","Continente","CS CAPOEIRAS",2,2016,3,2,0
"793","Continente","CS CAPOEIRAS",2,2016,5,1,0
"794","Continente","CS CAPOEIRAS",2,2017,3,2,2
"795","Continente","CS CAPOEIRAS",2,2017,7,1,1
"796","Continente","CS CAPOEIRAS",2,2017,8,2,0
"797","Continente","CS CAPOEIRAS",2,2017,9,2,1
"798","Continente","CS CAPOEIRAS",2,2017,10,1,0
"799","Continente","CS CAPOEIRAS",2,2017,11,2,1
"800","Continente","CS CAPOEIRAS",2,2017,12,1,0
"801","Continente","CS COLONINHA",0,2014,9,1,0
"802","Continente","CS COLONINHA",0,2014,10,1,0
"803","Continente","CS COLONINHA",0,2015,7,1,0
"804","Continente","CS COLONINHA",0,2015,8,1,0
"805","Continente","CS COLONINHA",0,2016,2,1,0
"806","Continente","CS COLONINHA",0,2016,3,1,0
"807","Continente","CS COLONINHA",0,2016,5,1,0
"808","Continente","CS COLONINHA",0,2016,6,1,1
"809","Continente","CS COLONINHA",0,2016,7,2,2
"810","Continente","CS COLONINHA",0,2017,6,1,1
"811","Continente","CS COLONINHA",0,2017,8,1,1
"812","Continente","CS COLONINHA",0,2017,9,2,1
"813","Continente","CS COLONINHA",0,2017,10,1,1
"814","Continente","CS COLONINHA",0,2017,12,1,1
"815","Continente","CS COLONINHA",1,2015,4,1,0
"816","Continente","CS COLONINHA",1,2016,5,1,0
"817","Continente","CS COLONINHA",1,2016,6,1,0
"818","Continente","CS COLONINHA",1,2016,7,2,0
"819","Continente","CS COLONINHA",1,2016,8,1,0
"820","Continente","CS COLONINHA",1,2016,12,1,0
"821","Continente","CS COLONINHA",1,2017,2,1,0
"822","Continente","CS COLONINHA",1,2017,5,2,1
"823","Continente","CS COLONINHA",1,2017,6,1,0
"824","Continente","CS COLONINHA",1,2017,7,1,1
"825","Continente","CS COLONINHA",1,2017,8,1,1
"826","Continente","CS COLONINHA",1,2017,9,1,0
"827","Continente","CS COLONINHA",2,2013,1,2,0
"828","Continente","CS COLONINHA",2,2014,8,1,0
"829","Continente","CS COLONINHA",2,2014,12,1,0
"830","Continente","CS COLONINHA",2,2015,1,1,0
"831","Continente","CS COLONINHA",2,2015,5,1,0
"832","Continente","CS COLONINHA",2,2015,6,1,0
"833","Continente","CS COLONINHA",2,2015,8,1,0
"834","Continente","CS COLONINHA",2,2015,9,1,0
"835","Continente","CS COLONINHA",2,2015,10,2,0
"836","Continente","CS COLONINHA",2,2015,12,1,0
"837","Continente","CS COLONINHA",2,2016,1,3,3
"838","Continente","CS COLONINHA",2,2016,7,3,1
"839","Continente","CS COLONINHA",2,2016,10,1,0
"840","Continente","CS COLONINHA",2,2017,2,1,0
"841","Continente","CS COLONINHA",2,2017,6,1,1
"842","Continente","CS COLONINHA",2,2017,7,2,2
"843","Continente","CS COLONINHA",2,2017,8,1,1
"844","Continente","CS COLONINHA",2,2017,12,2,1
"845","Continente","CS COQUEIROS",0,2013,4,1,0
"846","Continente","CS COQUEIROS",0,2013,6,1,0
"847","Continente","CS COQUEIROS",0,2013,11,1,0
"848","Continente","CS COQUEIROS",0,2014,4,2,2
"849","Continente","CS COQUEIROS",0,2014,10,1,0
"850","Continente","CS COQUEIROS",0,2014,12,1,0
"851","Continente","CS COQUEIROS",0,2015,3,1,0
"852","Continente","CS COQUEIROS",0,2015,9,2,0
"853","Continente","CS COQUEIROS",0,2016,7,1,0
"854","Continente","CS COQUEIROS",0,2016,10,1,0
"855","Continente","CS COQUEIROS",0,2017,4,1,1
"856","Continente","CS COQUEIROS",0,2017,6,1,0
"857","Continente","CS COQUEIROS",0,2017,8,1,1
"858","Continente","CS COQUEIROS",0,2017,12,1,0
"859","Continente","CS COQUEIROS",1,2013,3,1,0
"860","Continente","CS COQUEIROS",1,2013,10,1,0
"861","Continente","CS COQUEIROS",1,2014,2,1,1
"862","Continente","CS COQUEIROS",1,2014,5,1,0
"863","Continente","CS COQUEIROS",1,2014,10,1,0
"864","Continente","CS COQUEIROS",1,2014,12,1,0
"865","Continente","CS COQUEIROS",1,2015,1,1,1
"866","Continente","CS COQUEIROS",1,2015,3,2,1
"867","Continente","CS COQUEIROS",1,2015,5,2,0
"868","Continente","CS COQUEIROS",1,2015,10,1,1
"869","Continente","CS COQUEIROS",1,2015,11,2,0
"870","Continente","CS COQUEIROS",1,2016,1,1,1
"871","Continente","CS COQUEIROS",1,2016,2,1,0
"872","Continente","CS COQUEIROS",1,2016,4,1,1
"873","Continente","CS COQUEIROS",1,2016,10,1,0
"874","Continente","CS COQUEIROS",1,2016,11,2,1
"875","Continente","CS COQUEIROS",1,2017,4,1,1
"876","Continente","CS COQUEIROS",1,2017,5,2,1
"877","Continente","CS COQUEIROS",1,2017,6,1,1
"878","Continente","CS COQUEIROS",1,2017,7,1,1
"879","Continente","CS COQUEIROS",1,2017,8,2,0
"880","Continente","CS COQUEIROS",1,2017,9,2,2
"881","Continente","CS COQUEIROS",2,2013,4,2,0
"882","Continente","CS COQUEIROS",2,2013,8,1,0
"883","Continente","CS COQUEIROS",2,2013,9,1,0
"884","Continente","CS COQUEIROS",2,2014,5,1,0
"885","Continente","CS COQUEIROS",2,2014,11,1,0
"886","Continente","CS COQUEIROS",2,2014,12,1,0
"887","Continente","CS COQUEIROS",2,2015,3,4,0
"888","Continente","CS COQUEIROS",2,2015,4,1,0
"889","Continente","CS COQUEIROS",2,2015,6,1,0
"890","Continente","CS COQUEIROS",2,2015,7,1,1
"891","Continente","CS COQUEIROS",2,2015,12,1,0
"892","Continente","CS COQUEIROS",2,2016,2,1,0
"893","Continente","CS COQUEIROS",2,2016,7,1,0
"894","Continente","CS COQUEIROS",2,2016,11,1,1
"895","Continente","CS COQUEIROS",2,2016,12,1,0
"896","Continente","CS COQUEIROS",2,2017,1,1,0
"897","Continente","CS COQUEIROS",2,2017,3,2,1
"898","Continente","CS COQUEIROS",2,2017,4,1,1
"899","Continente","CS COQUEIROS",2,2017,5,2,1
"900","Continente","CS COQUEIROS",2,2017,8,1,1
"901","Continente","CS COQUEIROS",2,2017,9,2,2
"902","Continente","CS COQUEIROS",2,2017,11,1,1
"903","Continente","CS ESTREITO",0,2014,12,1,1
"904","Continente","CS ESTREITO",0,2015,8,3,0
"905","Continente","CS ESTREITO",0,2016,6,1,1
"906","Continente","CS ESTREITO",0,2016,7,1,0
"907","Continente","CS ESTREITO",0,2016,9,1,1
"908","Continente","CS ESTREITO",0,2016,10,1,1
"909","Continente","CS ESTREITO",0,2016,11,1,0
"910","Continente","CS ESTREITO",0,2017,5,1,1
"911","Continente","CS ESTREITO",0,2017,7,3,2
"912","Continente","CS ESTREITO",0,2017,8,1,1
"913","Continente","CS ESTREITO",0,2017,10,1,0
"914","Continente","CS ESTREITO",0,2017,12,1,0
"915","Continente","CS ESTREITO",1,2013,1,1,0
"916","Continente","CS ESTREITO",1,2015,8,2,0
"917","Continente","CS ESTREITO",1,2015,10,1,0
"918","Continente","CS ESTREITO",1,2016,1,1,1
"919","Continente","CS ESTREITO",1,2016,2,1,0
"920","Continente","CS ESTREITO",1,2016,4,1,0
"921","Continente","CS ESTREITO",1,2016,5,1,0
"922","Continente","CS ESTREITO",1,2016,7,1,0
"923","Continente","CS ESTREITO",1,2017,1,1,0
"924","Continente","CS ESTREITO",1,2017,2,1,0
"925","Continente","CS ESTREITO",1,2017,6,2,1
"926","Continente","CS ESTREITO",1,2017,7,1,0
"927","Continente","CS ESTREITO",1,2017,8,1,1
"928","Continente","CS ESTREITO",1,2017,10,2,2
"929","Continente","CS ESTREITO",2,2014,1,1,0
"930","Continente","CS ESTREITO",2,2014,4,1,1
"931","Continente","CS ESTREITO",2,2014,10,1,1
"932","Continente","CS ESTREITO",2,2014,12,1,0
"933","Continente","CS ESTREITO",2,2015,8,1,0
"934","Continente","CS ESTREITO",2,2015,10,1,1
"935","Continente","CS ESTREITO",2,2016,1,2,0
"936","Continente","CS ESTREITO",2,2016,4,1,0
"937","Continente","CS ESTREITO",2,2016,5,1,0
"938","Continente","CS ESTREITO",2,2016,7,1,1
"939","Continente","CS ESTREITO",2,2016,10,1,1
"940","Continente","CS ESTREITO",2,2016,12,1,0
"941","Continente","CS ESTREITO",2,2017,1,1,1
"942","Continente","CS ESTREITO",2,2017,5,1,1
"943","Continente","CS ESTREITO",2,2017,6,1,1
"944","Continente","CS ESTREITO",2,2017,8,1,1
"945","Continente","CS ESTREITO",2,2017,9,1,1
"946","Continente","CS ESTREITO",2,2017,12,2,0
"947","Continente","CS ESTREITO",3,2013,10,1,0
"948","Continente","CS ESTREITO",3,2015,12,1,0
"949","Continente","CS ESTREITO",3,2016,1,1,0
"950","Continente","CS ESTREITO",3,2016,2,1,0
"951","Continente","CS ESTREITO",3,2016,6,1,1
"952","Continente","CS ESTREITO",3,2016,8,1,0
"953","Continente","CS ESTREITO",3,2016,9,1,0
"954","Continente","CS ESTREITO",3,2017,1,1,1
"955","Continente","CS ESTREITO",3,2017,3,3,1
"956","Continente","CS ESTREITO",3,2017,4,1,1
"957","Continente","CS ESTREITO",3,2017,6,2,2
"958","Continente","CS ESTREITO",3,2017,7,2,2
"959","Continente","CS ESTREITO",3,2017,9,2,2
"960","Continente","CS ESTREITO",3,2017,11,1,0
"961","Continente","CS ESTREITO",3,2017,12,1,1
"962","Continente","CS JARDIM ATLÂNTICO",0,2014,4,1,1
"963","Continente","CS JARDIM ATLÂNTICO",0,2014,5,1,0
"964","Continente","CS JARDIM ATLÂNTICO",0,2014,9,1,0
"965","Continente","CS JARDIM ATLÂNTICO",0,2015,2,1,0
"966","Continente","CS JARDIM ATLÂNTICO",0,2015,3,1,0
"967","Continente","CS JARDIM ATLÂNTICO",0,2015,9,1,0
"968","Continente","CS JARDIM ATLÂNTICO",0,2015,12,1,0
"969","Continente","CS JARDIM ATLÂNTICO",0,2016,1,1,0
"970","Continente","CS JARDIM ATLÂNTICO",0,2016,2,1,0
"971","Continente","CS JARDIM ATLÂNTICO",0,2016,4,1,0
"972","Continente","CS JARDIM ATLÂNTICO",0,2016,5,1,0
"973","Continente","CS JARDIM ATLÂNTICO",0,2016,8,1,0
